state,1995-12,1996-03,1996-06,1996-09,1996-12,1997-03,1997-06,1997-09,1997-12,1998-03,1998-06,1998-09,1998-12,1999-03,1999-06,1999-09,1999-12,2000-03,2000-06,2000-09,2000-12,2001-03,2001-06,2001-09,2001-12,2002-03,2002-06,2002-09,2002-12,2003-03,2003-06,2003-09,2003-12,2004-03,2004-06,2004-09,2004-12,2005-03,2005-06,2005-09,2005-12,2006-03,2006-06,2006-09,2006-12,2007-03,2007-06,2007-09,2007-12,2008-03,2008-06,2008-09,2008-12,2009-03,2009-06,2009-09,2009-12,2010-03,2010-06,2010-09,2010-12,2011-03,2011-06,2011-09,2011-12,2012-03,2012-06,2012-09,2012-12,2013-03,2013-06,2013-09,2013-12,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06
US Average,1.5235211072731392,4.627469160030069,6.624684854552854,7.76758582646941,9.128885746410054,8.115983637184241,6.540437534681431,6.0012587687136785,5.620769365494467,4.901540280931094,9.765265773663256,9.950256420611755,10.533650462570387,10.365535615038217,5.065174926980024,4.696791431925972,3.9459921618124816,6.1547411122426805,10.56064258805671,10.941846744888469,10.507269093730724,7.495256361122113,2.4011339135063423,0.4722498883567248,-1.104766538508199,-5.176044369571522,-12.809624889412358,-13.3481116922786,-12.917516414331843,-10.740578599911196,-4.462169628712369,-2.4888346944748165,-0.7346251189520782,2.0695561178293063,7.167674424970209,7.019614897470867,6.9345563482949695,7.806233805967744,9.047883495720852,9.73986893419115,9.102777834458427,8.069258525251481,7.782295080397065,7.003294077407335,6.8493204405002865,6.947141357243038,4.600421156162187,4.981344428330485,4.378793154974153,3.1786257861729768,2.30343671253602,0.39135403792532913,-0.29881517234683647,-4.759024663547401,-15.246639698950066,-16.53234690677657,-17.06528686344143,-13.057494579056044,-3.6306226893200373,-0.6836123750887555,2.8832814681388825,4.816116156076666,8.646502957314489,9.26604459706002,6.859130279548934,4.9502112191029175,2.6855358414360855,2.344514296960644,4.224740349274403,7.7936126885335355,11.784258454454879,11.676171326952943,9.609346885479905,5.123533318562697,-2.6662883318810815,-2.844559503636818,-1.1239313499963535,1.0136806143861312,8.479749309658011,9.512950149424459,9.024573750045327,7.410675428390815,1.5254512248916818,0.34202638691411513,-1.2533876380263147,-0.24510844564752413,0.1478972927315494
Alabama,4.495464667710905,-10.274864397277629,6.380178280320226,3.473168016589031,4.596629717782199,12.908007658312965,-0.056883678357251,4.325748035441109,4.4016769175292,1.4876399412833965,8.421945090056761,4.456393119315028,3.9891933305797247,4.938041810559599,-2.024967380040538,4.358470851200918,4.242972353154633,5.201275018270756,12.270436851206934,5.213195889283635,4.242960051912449,4.0909089664734175,-0.46457367787746845,-1.4922637204796285,-2.1337622665067144,-3.2247276891696792,-5.513412960052398,-4.917891911008397,-3.060884289319203,-4.507244603857617,-2.77154944041449,-2.108108540004238,-1.3263148168065604,-3.5263843082191686,4.928246660737719,7.724648215869209,7.321154022650695,14.748099886401334,9.239245311584346,9.41847531444129,8.097921730263213,5.785558526038905,5.976277166840384,5.2280931046620385,7.425619045798356,7.481645980246861,7.6750687769156904,6.62652188455121,3.460315801228484,1.8569399583379953,-1.7623521671439695,-2.420162934451029,-3.7073870144572667,-0.49209669404798073,-7.23594940460978,-13.111661695454165,-10.649740546389665,-15.463626627374524,-13.975982717928911,-3.4550473363150687,-4.551275750621799,-0.7903976415499763,8.905926010236497,4.148160913665397,4.460124780682398,3.3978846394216062,5.074189288861283,5.344138707471173,5.784332121757215,6.963972943783114,4.046539454282675,4.4372129302659085,4.664411815024472,4.295613131541981,-0.01673712109950146,-1.458014976143135,-1.9465099959002425,-1.522793596495212,2.1339042716071446,3.747498756704236,5.8456022862978765,4.136316815415374,4.534965412060995,3.7042224589805093,2.047281748650034,6.884955976737898,0.6051829073031298
Arizona,0.8567407992156967,0.6965696304379217,0.6095497200842747,0.9952553145152107,0.4690852872409213,2.0085635846560206,4.304999845357862,4.969154248733738,4.964801894652945,7.002836706166497,5.34921547062642,1.6830928462098986,1.551359372250461,-6.112069181714897,-6.368093739406938,1.2116144402874527,5.185704165330052,21.23898266691863,30.52689182050325,24.9890205336646,19.55103124125144,3.5703426308646584,-2.8340535342593376,-5.333970688527619,-6.7903936149087185,-2.6292107134755627,-10.837400329402284,-13.913676225276413,-17.70231651557863,-10.569703561721767,-1.39463118856822,0.6701526015320086,6.621388436582473,-10.601882367721498,-9.751659414087904,2.3690484861443677,9.607697526566643,40.325296368242846,42.47319240029631,27.112325423791972,19.906722075719436,-3.361877087491699,10.80776579802845,12.376621486031048,11.033997642279617,20.99032884286296,-4.909456797650671,-5.80016062110535,-8.63800825337106,-16.070183782569387,-17.82564371532722,-20.00810016274828,-20.33299530964068,-22.233528817536,-29.201787354207465,-23.968566470551515,-17.691466373172027,-10.436298830376025,6.537365037572567,4.62674313200411,4.168594637134752,9.28514751164215,26.46675464412162,26.20861664959941,22.896819751948904,24.810357802775172,10.842526127115036,9.714301407313817,10.931532457093967,6.065471926044569,8.00694520410367,8.761891401600105,6.033584409884028,6.676778414949627,0.3430726869093603,-0.8281175072080597,0.17409136418244564,1.0509421155927163,7.716332474089209,8.882554640827326,9.587517918612175,6.442002131795229,4.842252184689221,4.474356267338647,3.2689359126242135,6.817628484518673,2.2850581775472194
Arkansas,8.45038234234911,7.0088935878864875,8.416887194560262,6.281798899833187,4.054399676320706,4.233801769275631,3.6797990914751812,2.3976865647315444,5.236929623493844,7.07270066216817,9.214858739267918,11.431296819796678,11.124387213051259,7.5804241829094305,2.2780275966394,-1.1937492776986554,-3.7619281436680527,-2.022689380392675,-0.6849816647786674,1.9171283838867526,2.7883113524810947,2.0119628581342788,2.893066358538338,2.9325639282178044,4.271698696112501,1.807134393389865,-1.7567107214744804,-4.348782890477596,-5.756764540164914,-5.102352465726955,-4.350686742040367,-3.2083991603594693,-2.347645979383729,1.1108219099734271,7.914136915259304,9.744539195352182,10.029760245135254,11.473735198798039,7.97126695264771,7.114023715638085,6.884626707665907,3.98517453566988,3.4827966624162885,4.326357174490733,4.908184658299326,4.424019701147206,4.94823181810535,4.3398110435263195,4.370444981160569,5.600253541478161,4.186724452957697,3.3180853867514215,1.584180701403419,-0.8697592240966376,-5.7688957751707575,-7.3030621970746585,-8.382458556832582,-9.308675411717756,-7.453282587890202,-5.676590308437866,-3.1034917242510685,1.882499321858943,6.416758530484273,6.388050795428571,5.865597429094773,2.7205844823543957,2.843095497216764,4.3018420269595845,4.4377480928028445,6.794482250746399,8.517928435732808,6.550570332214696,6.0389823978910595,4.662611300205337,-3.2969073462676732,-3.0732764666107086,-2.7370935671253314,-3.477216279888605,1.5556526298297746,0.18150731883516238,-1.3675182914925956,3.1634695407150732,3.7366480019754054,5.450098994501989,6.7116734929327775,1.1922349273873356,-2.2873816047022033
California,7.54263902744548,9.738624350646031,10.139900899410762,11.017245822194583,11.24079364313309,13.102321898339008,9.060365356084885,9.365352677932423,8.577410491712074,4.8236996355665696,17.274153676532,16.583408779271057,17.11079313463634,16.86461933053036,8.662507277873157,9.525883052018399,10.012954779313429,16.023524262484855,24.043385098645842,25.38115072538228,23.692983042357646,19.229645450999765,9.896164590881181,3.7914494170404502,0.11721932184738003,-9.281796186772565,-26.52793604727942,-25.008606840580345,-23.767908811394985,-18.724433110822837,-3.865090246987518,0.2569000640994618,1.123411397428281,4.298710392096669,8.851731129349783,2.760744098667485,5.330455932319877,4.550310395674089,13.641251348471645,18.053513204317177,15.1104314247732,18.514474544818015,14.801050578606823,14.048582500959123,14.507155758102474,9.079006899217667,2.145431515585639,1.1543420661310044,0.925461226749669,1.2687647863743996,0.9377815833906419,-0.5145626845348117,-2.944440886222169,-8.30408354294689,-21.125246469177444,-23.216629968253354,-23.029945482570223,-14.833138761009204,0.9971467510214275,5.897159118420029,14.229565951953093,11.940818485037292,10.583952746843469,10.173622064354467,1.3250652400265754,-1.5876671474187771,-2.2778666734602675,-1.946572165533838,5.915251409039437,18.322067488172454,30.689542161378807,31.76996902083143,25.165263834621864,9.285417209372339,-3.192665575064111,-3.1770130964469394,-0.010058655138834572,5.5581047801874774,14.54431345837872,14.426977460465974,13.222699386393161,11.586855567976823,3.3942325538664777,2.8007474354115587,0.01719359174735318,1.4596870899064225,2.19144952479573
Colorado,8.408998156998473,5.156130033360081,5.855012067830684,6.632552927397335,8.168828140163203,9.458435497972177,9.586367340211664,9.81584948435109,10.131559834210284,9.061467997417065,10.806594379040972,10.891276942812567,10.562254602775544,12.936730962519496,13.146438028597235,11.632533791158739,10.39052904516967,9.26244735027184,6.828837961728997,8.061568912351905,7.681303274164956,6.9425131550353365,2.704505312989352,-1.693731276528583,-4.5967400410720245,-9.06092239449195,-12.40580179847757,-11.489622085803306,-10.703314257634185,-10.492876846564075,-8.974732708969578,-7.388808576354057,-6.842106222939474,-2.9274840927698937,3.0108120889071612,3.472244513267126,5.4248426420480955,6.123528115321567,7.500171327238863,7.107590778899139,7.05609724281694,6.640323372232439,8.785966144610036,9.676319266140435,8.686981444593581,10.348944494426023,9.67673518506071,9.629073671082907,10.916614876609625,7.33192341731812,1.834188249579826,0.48429166895930337,-1.5139824487236582,-3.951790211980567,-14.123466449440336,-17.04995531595612,-18.66088444271381,-17.49982380755063,-8.003254017188116,-3.3800074920819725,0.5928475550171328,5.376437020149132,8.744073462808188,7.5315159660789766,5.8280148104229355,3.506451861218749,3.875632131947987,5.0422626737697325,7.591685701112594,9.877763064263123,12.081054416290407,11.568884519918633,9.326215298403984,7.076586129957131,0.5869930875716239,1.2723487535989682,3.7770089316756934,4.835278879643101,11.208320324062319,11.054870906463902,8.30825494429892,6.997683702538336,0.9554142491933281,0.04662980071566669,1.1806060604149922,0.6275891637768639,3.7116799217471597
Connecticut,-2.062561554344862,4.876012542850279,1.3781504462704093,2.4861759646752777,10.573560326931199,6.283465692744845,-0.2707139340200255,0.7800174131243314,1.9299935549781106,4.185936151570726,19.535285466879497,18.193620996797648,17.254138021712105,14.701112005328653,3.5542274611474536,3.099214692090003,-2.6990050513848347,-2.518249756802311,1.555722927063733,-2.781823276687861,6.934932757923411,11.306002145950773,8.850248359553552,11.915840294092877,7.082000966268804,-1.384742969988748,-14.19863402811388,-14.156626853437663,-17.259859870067174,-16.377124051176605,-3.4163184833397695,-0.7609665808335481,3.528276720935189,12.573091376820086,15.881414279351953,14.323715252772883,14.958505321455892,27.560191228452872,13.281633608532381,13.3966834056568,13.977273743471,-8.281897103307044,10.508168329954499,11.278082378779096,8.043522628876747,16.65354227718888,6.930139190301829,7.154932656892345,9.658121311092415,8.327110704765426,13.863793766283806,10.037101409699229,4.952234410432982,-4.304689316954421,-25.680474735104013,-25.55115305874513,-23.594014925442625,-17.840545989144584,1.4544293539252466,4.906870181669687,7.0658985326491734,10.958508518442896,9.61065757440631,9.17428181640722,11.453814250023047,10.923699929939886,10.994201492424308,10.370598318319598,4.676533242529997,3.7290850617386786,4.274288469901097,4.283342827471509,6.016879855581124,5.195697054555403,-2.1109875303837065,-2.986015690068416,-3.130356400393258,-2.2768969509539443,4.765572907357114,5.791832969441613,6.842291585993103,4.7402915125494065,-8.340833094340292,-8.917357084076539,-10.616467956482326,-9.940829259492284,-4.21794942034659
Delaware,6.9225958899692035,1.8436329321367388,3.9158896955216522,3.7469428367699167,3.9605651927330134,4.665846111651435,2.188293136351524,3.3277046594271527,4.872384098562301,8.233204429708668,12.890761244707495,11.419158289330586,9.720233607119836,6.103141352746881,-0.6641471789045832,-2.2545743161613356,-5.5247716373811695,-7.969514554198185,-7.340953180243695,-10.245499670632599,-14.359951549534086,-8.069030773911264,-5.2583243372802295,0.5968795083494047,13.076698612390627,6.692644203437938,-2.158945099124599,-4.734634938364054,-10.698157289294127,-9.053891717539724,-2.8330973352210247,-1.215457476479325,0.8139004731367026,4.098936713452381,7.420751096206494,7.059036347095715,9.315275772497214,7.856766179329582,9.721305823991187,10.925783434481465,8.77284296725128,12.37911826586109,10.837107105128931,10.212273070767122,10.195932959136085,3.1896109401420847,-3.3487128497845573,-4.951178872398502,-6.228455340080286,-6.262534681916344,-3.71444558512765,-3.866112400360839,-3.3428045418837917,-0.4743225684687992,-10.59001733631643,-11.971066230795948,-14.243688715727357,-19.87322661002801,-7.174442047813237,-3.811423813165947,2.317828884438828,9.624610727965338,10.387861993314942,12.462193302361662,10.422265448966593,28.48255651635413,20.404098485007538,17.300832351691103,17.805666087355117,-5.715981945649125,9.220441527480325,18.244232960280122,8.607749579235847,18.15071976979566,3.449470385342928,-11.585567954121773,2.141067695438776,-0.5886202847513274,3.6469191830881487,13.075686106976466,6.776770127358983,7.545466449104087,2.974207867584868,2.1634975267373893,-0.37719430417559274,0.19225336218155212,1.7242724247964514
District of Columbia,1.9304990343690258,-4.856379110123571,-6.204871907744556,-2.3022842603783418,-1.5982128382980478,0.777740918970356,8.234136678172522,3.8997532116616545,4.366340647210136,9.140494541815867,6.865722132757022,16.98595411417415,18.24113161050651,14.97863854466388,11.842134538789079,5.845580091449414,3.4084889736518504,3.1783550174787885,9.476916493842008,12.281806454896472,14.127615044419306,10.604003645889005,3.703562763965803,-3.6149698711763047,-5.290594158601709,-0.43611749921549614,-12.826583344558543,-10.319792878127341,-13.128023276228918,-16.066477982247395,-8.341599302372424,-5.543623099346745,-0.6323309601948738,-0.8479507721518545,9.594513173480433,8.785737505042345,9.109187799433565,18.588759977457812,19.45741745308089,20.32431871065424,16.30609502414406,3.34858556877512,-6.41570850058953,-8.837260095617994,-8.888282610191713,-4.5539791034198975,1.890799829373382,4.100493768867657,7.367988633406382,7.120737652815465,-0.5478055451176996,-1.2383008630388046,-4.10631327133957,-6.844365525049806,-11.405336947663884,-16.454985082281414,-15.633066758484713,-14.789601537632713,-8.779931450278946,-3.4182496812787013,-1.6368529436100288,2.291865743272753,13.764514415946785,15.282145193115964,13.08450261761411,13.172090909029222,9.59684320404602,10.510409260551755,15.189519007000543,18.341744893611587,12.08405789955238,10.322076231040073,6.854781158685524,0.9336624003632518,-0.2371717227286345,0.13300369410970675,0.587305486091725,5.524871055331397,10.722324523417136,10.45885617217091,10.26503074814097,5.55020728782828,-0.21404575455151648,-1.148984315463209,-2.5954621919195326,-2.4554968113870372,-1.3329205530372037
Georgia,3.546217568665229,4.914071636547403,7.4896673990022045,10.050332378740087,10.033844678848956,10.545486408719395,8.64755338503059,6.112959256963314,6.470274355488831,7.95137519896426,10.164254277484543,11.693608797775394,13.783548561929884,13.246300125722508,5.332597148763088,5.198055221628008,2.725124214943171,1.6416099402317201,8.578263760019595,7.564784434224801,8.285047774889192,7.1765942397528635,5.240007592290096,2.7033254992114344,0.31045258479185833,-2.7815377783588358,-7.924815513872423,-8.071359939170936,-7.973319227302259,-7.930541807612566,-5.406433765014453,-4.680567306977328,-2.9554522484411714,0.8012379418077217,5.061379620794431,8.412694788720836,9.686446142426822,8.984841139160004,5.585742295427436,3.09606570744328,1.7577134169280486,3.230787280238972,5.698903982794941,6.793510802830109,6.471340353257912,6.133404780214144,6.646086450060411,6.424799738895022,6.510600299920546,3.110181563618156,-2.556273643052741,-5.7790098218273025,-7.671554781440992,-10.429701476155664,-13.47924439907548,-14.5137757518925,-15.888877357206518,-14.14521316778455,-10.774690389711198,-5.423375563048251,-1.2032571960236886,4.452812759476677,7.148000822609878,6.548290867921282,5.021265853749457,2.9648632518037497,3.109914848636622,1.5912279157696392,3.3029116285258273,3.603443075184967,5.702476888539469,6.331506414486022,4.454752600545589,4.482999366345789,0.8512757647632985,0.5332966130891819,3.1216312460492066,3.383850710709431,7.1079195875055845,8.822127446282039,7.37368390517151,9.595290208665803,7.183207928305642,4.848738442361155,4.411199784022432,2.2038435233215763,3.2572593215916634
