"","United States","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"1990-01-01","15048.0","259.4","50.099999999999994","220.70000000000002","132.8","1686.3000000000002","218.20000000000002","192.5","41.5","57.5","705.5","445.20000000000005","69.1","66.7","643.9","321.7","194.70000000000002","185.20000000000002","200.2","286.2","76.8","284.8","351.20000000000005","563.9","309.3","175.0","293.5","56.2","123.69999999999999","62.5","63.49999999999999","492.70000000000005","115.80000000000001","1299.6","434.7","57.6","617.4","217.39999999999998","194.89999999999998","567.2","51.7","234.8","51.0","281.7","1069.9","108.7","36.7","396.80000000000007","316.79999999999995","111.30000000000001","306.6","47.199999999999996"
"1990-02-01","15068.0","259.90000000000003","51.4","222.40000000000003","133.60000000000002","1691.1","218.60000000000002","192.1","42.4","58.29999999999998","710.1999999999999","445.8","68.8","66.8","645.2","320.7","198.8","185.0","200.5","286.90000000000003","75.9","285.20000000000005","350.20000000000005","564.0","310.0","176.0","294.5","56.300000000000004","124.5","61.300000000000004","63.4","492.9","116.6","1300.3000000000002","436.5","57.8","618.6999999999999","219.7","194.89999999999998","564.9","51.8","234.29999999999998","51.1","282.59999999999997","1071.6","108.70000000000002","37.0","399.20000000000005","320.40000000000003","110.2","309.29999999999995","47.4"
"1990-03-01","15100.0","260.1","51.6","222.10000000000002","134.4","1695.6","218.49999999999997","192.20000000000002","42.0","57.900000000000006","714.2","446.40000000000003","70.19999999999999","67.10000000000001","649.0","321.3","197.1","183.7","201.1","287.2","75.9","286.4","348.6","564.3","309.3","175.9","294.5","56.900000000000006","124.60000000000001","61.599999999999994","63.400000000000006","492.59999999999997","117.7","1305.1000000000001","437.7","57.6","621.6","218.6","195.10000000000002","565.4","51.5","234.3","51.0","282.79999999999995","1077.0","109.20000000000002","37.0","399.4","315.9","109.2","309.7","47.4"
"1990-04-01","15118.0","262.3","51.699999999999996","223.89999999999998","134.29999999999998","1699.6000000000001","218.7","192.10000000000002","41.6","58.30000000000001","714.7","447.1","71.3","67.5","647.0","321.4","197.8","183.5","199.39999999999998","289.20000000000005","75.6","286.4","348.3","566.0","310.59999999999997","175.5","294.0","56.800000000000004","124.30000000000001","61.60000000000001","63.3","496.20000000000005","116.4","1305.7","439.1","57.699999999999996","621.6999999999999","218.3","195.7","566.2","51.7","234.8","50.9","283.4","1079.7","109.69999999999999","37.4","400.40000000000003","319.0","108.80000000000001","310.9","47.3"
"1990-05-01","15164.0","263.2","51.50000000000001","227.0","135.2","1706.1999999999998","219.0","192.1","42.1","58.099999999999966","718.8000000000001","447.70000000000005","71.2","67.7","646.2","323.7","197.8","185.3","199.4","291.7","76.1","286.6","347.6","566.6999999999999","309.7","175.5","295.6","57.1","125.1","61.8","63.10000000000001","496.59999999999997","115.50000000000001","1306.1","440.9","58.3","622.5","218.70000000000002","196.39999999999998","566.6","51.5","235.20000000000002","51.5","284.5","1081.8","110.0","37.599999999999994","400.70000000000005","318.4","118.79999999999998","310.8","47.5"
"1990-06-01","15224.0","259.59999999999997","53.10000000000001","222.20000000000002","135.4","1709.6999999999998","220.4","194.3","41.4","57.900000000000034","722.7","448.80000000000007","71.0","67.5","654.8000000000001","340.29999999999995","198.0","182.9","199.20000000000002","290.79999999999995","76.4","286.20000000000005","346.0","571.8","310.7","171.6","295.20000000000005","58.9","125.1","62.8","63.9","497.70000000000005","119.69999999999999","1307.5","442.5","57.9","625.5","218.70000000000002","197.9","566.2","51.1","234.10000000000002","52.2","285.0","1082.4","110.30000000000001","38.1","401.2","321.1","108.8","313.5","47.300000000000004"
"1990-07-01","15286.0","266.5","53.5","225.7","136.70000000000002","1719.2000000000003","218.40000000000003","189.3","41.1","58.00000000000003","719.2","449.2","72.5","68.4","652.9000000000001","338.4","201.6","174.29999999999998","202.2","290.7","77.1","282.29999999999995","348.3","578.0","313.2","176.20000000000002","295.5","58.199999999999996","125.5","63.4","63.3","498.7","116.6","1299.0","447.8","58.0","627.3","219.79999999999998","199.8","567.6999999999999","50.7","231.60000000000002","51.900000000000006","288.1","1071.0","110.49999999999999","38.0","401.19999999999993","325.90000000000003","110.80000000000001","313.2","46.5"
"1990-08-01","15283.0","265.5","53.2","226.8","136.8","1716.8000000000002","217.1","191.9","41.5","58.10000000000002","722.8","451.0","72.3","69.0","659.6","338.7","198.70000000000002","184.60000000000002","204.2","294.0","77.2","283.3","345.0","580.3","313.7","166.79999999999998","297.5","57.99999999999999","125.50000000000001","62.9","64.89999999999999","500.79999999999995","117.8","1307.7","441.79999999999995","57.800000000000004","626.3","220.9","200.7","567.8000000000001","50.0","233.90000000000003","51.099999999999994","287.20000000000005","1063.6","110.8","38.800000000000004","399.80000000000007","332.9","110.4","312.0","47.6"
"1990-09-01","15301.0","268.7","53.00000000000001","229.2","138.2","1726.1","220.60000000000002","193.0","42.1","58.50000000000003","720.8000000000001","451.2","72.6","69.8","655.8000000000001","326.0","199.29999999999998","186.3","203.6","288.4","77.0","288.6","345.5","567.4000000000001","316.4","177.0","296.6","56.8","125.60000000000001","64.5","65.19999999999999","498.5","117.80000000000001","1306.3","443.7","56.599999999999994","626.6","220.39999999999998","199.7","568.0","51.599999999999994","240.70000000000002","51.400000000000006","287.09999999999997","1087.9","111.10000000000001","37.7","402.4","327.6","110.4","315.2","47.9"
"1990-10-01","15329.0","267.09999999999997","52.4","231.39999999999998","136.8","1732.8","220.3","192.6","42.5","57.89999999999998","730.7","449.20000000000005","72.8","69.5","658.0","325.9","198.2","187.20000000000002","203.7","290.9","76.80000000000001","288.0","343.20000000000005","570.5","316.0","176.9","297.0","57.800000000000004","125.29999999999998","65.19999999999999","64.1","496.80000000000007","118.8","1306.3","443.70000000000005","57.5","627.1","220.7","200.9","566.9","51.599999999999994","241.59999999999997","52.1","285.59999999999997","1089.6000000000001","111.7","38.1","397.6","328.6","110.19999999999999","316.3","48.0"
