"","United States","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"1991-01-01","-0.509632493464842","0.1296324538660834","6.358024691358032","0.8117286507081881","0.8712871287128743","-0.11961379099164618","2.321603128054741","-4.215522054718026","0.47043010752687403","-1.609363569861015","-1.419083462475102","-1.1820426668825759","3.959439884113963","4.1358439811701455","-0.25044326241135156","-0.22852345863257328","1.308299211025669","-0.43548017419207746","0.2492108323641801","2.2232923990689315","-4.56671864557808","-2.5351791716515697","-6.074411541381929","-0.06721867456996158","0.6908947930124111","0.7431874483897574","-2.067745197168862","1.8352730528200512","2.90155440414507","2.6527181019988877","-6.769436997319037","-4.872888147981919","1.6223841993886614","-3.7954595547718784","-1.785646442004483","3.0737704918032787","-0.041204130108095836","2.136383254208035","0.1966761726816796","-1.3946131396618053","-5.947302383939772","-1.0294354190124","3.386004514672686","-0.9685099015258138","2.1115876847205164","4.365572315882879","-5.421412300683373","-2.024239298607545","1.6692658695777791","1.0642737896494205","1.0607471799648143","3.6905606813342713"
"1991-02-01","-1.1012733130246115","0.022913006950275303","4.794099569760302","0.33107101473266015","1.348314606741579","-0.6209634980624756","1.8924626380766694","-4.700944386149006","-3.1084656084656013","-2.1638706540238353","-2.1516529108001943","-2.108324245728837","2.725968436154958","3.4011337112370943","-0.7654189894699464","-0.89027687144588","0.8974870362983646","-0.46932234432234693","-0.14922898358480802","1.9873387290648252","-5.6372549019607865","-3.509566398732028","-6.64968443464374","-1.8898113207547143","0.08959569940643614","0.123660346248982","-2.376618122977346","1.9660411081322506","2.2363667641493206","2.3108460678345093","-7.107623318385648","-5.117263948153614","1.7886561543892736","-4.2326408797541815","-2.7180496668685543","3.2225063938618983","-1.3088121866563869","2.2076243807882836","0.48333004537385","-1.800658831908844","-6.705173279758913","-1.835230004808452","3.561767357980152","-1.2267617812364917","2.11046562039365","4.609929078014185","-5.787781350482313","-2.909871244635201","1.8365578977764918","0.8113168296234728","0.4948963810702205","3.818953323903823"
"1991-03-01","-1.3814997263273125","0.39035591274396547","3.5215543412264796","-0.07436787307883745","1.557344595486334","-1.0078966259870712","1.676520612294488","-4.751907061375889","-1.3526888815572493","-3.0024213075060477","-2.4515531647523057","-2.4720186810532283","2.6340996168582373","2.7492547201059994","-0.9563143248376735","-1.4977440811200646","1.1885737115461423","-0.29683753853179845","-0.587651051150483","1.7812924354980393","-6.315321325327991","-4.016245487364624","-6.756550883607559","-2.732964122321219","0.061586697273396586","-0.2465078060805352","-2.065090853874574","1.2934879571810909","2.2871883061048934","1.6320474777447986","-7.557748374074903","-5.451982830418357","1.2206572769953026","-4.4796965509129905","-3.1766441024089547","2.858601327207756","-1.570919938414169","2.1070737475811554","-0.18640243304228168","-2.05761316872428","-7.520681875156681","-2.0821654520701527","2.956989247311838","-1.3120950323974057","2.1378247849192475","4.467596680204851","-5.798435342844004","-3.137860082304538","1.3790725736941907","-0.28854080791425746","0.47403132728771874","3.508771929824561"
"1991-04-01","-1.564981218035067","-0.36463081130356895","2.525556223692116","-0.8237910865804431","1.0908135103167391","-1.0890332441727169","1.4875899425984205","-4.312288613303273","-3.659347970725216","-3.044325377496347","-2.5320930643628774","-2.568347938456583","1.7606471567927615","2.6723853513691735","-0.8715271633339352","-0.3787878787878745","1.397903145282077","-0.3309368937578429","-0.03312903760146521","1.8020891475958964","-6.049742325789827","-4.1914471821013874","-6.3515850144092285","-2.741620321659396","0.15681881825818844","-0.30038230475149263","-2.3570559610705595","1.109139307897072","1.2789904502046385","1.3111726685133929","-7.175295186194361","-4.769917804672825","0.3486750348675035","-4.334982645299461","-3.091652160750769","2.5393600812595225","-1.922292351628296","1.9687566873528757","-0.7824726134585289","-1.8143629619698758","-6.919358941745114","-2.978519524075697","3.267681289167405","-1.657488392182272","1.4809834143650313","3.4718569174119005","-4.6954904695490445","-3.2726335681154555","1.0363584311480052","-0.7822149032523695","0.2004008016032111","2.4305555555555554"
"1991-05-01","-1.6297676457693995","-0.41755238384451865","2.4536205864751612","-0.8992657371503889","0.906463478717811","-1.2913400879373003","0.9642426677380475","-4.457473862673066","-1.8962075848303543","-2.7838827838827784","-2.5796896414518726","-2.3919191919191847","1.7589731400047621","3.07438016528926","-1.0815234219489458","-0.3465555191308055","1.4280007988815726","-0.37593984962405497","-0.18220970680802098","1.7499204581609926","-5.988293561458795","-4.074200523500633","-6.346880542916631","-2.6381418827559187","0.22989794774026628","-0.5044995909462683","-2.2822944667038594","1.642984014209599","1.244671781756173","1.1265004616805212","-6.950160036579785","-4.635740060466172","-0.23110700254217703","-4.584713677236157","-2.7320743245810557","1.771255060728745","-2.0843338776294242","1.738481228668937","-0.879421536056283","-1.9542517272991646","-6.7926455566905055","-2.9620758483033858","2.9857397504456276","-1.2639766650461763","1.3035029492184016","3.5364145658263184","-5.097312326227988","-3.1453035583666757","1.1321402024129426","-0.6180469715698393","0.07192766132346196","4.081632653061233"
"1991-06-01","-1.6702993395472119","-0.8015122873345867","1.247030878859854","-0.9890381603890217","0.8490073145245559","-1.4742860420869361","1.2622608136356364","-4.52037351443123","-1.8623212504156854","-3.1486453502562797","-2.8619974403106894","-2.5005033219246995","1.5857988165680446","3.3057851239669422","-1.2412209019832992","-0.34093031944702634","1.4663341645885333","-0.4883034294799078","-0.18183320935614888","1.5306527083828974","-5.92208961945508","-4.321162909545166","-6.100765010431947","-2.868275138618307","0.22390148334732718","-0.5160239000543122","-2.426325633119345","2.213368747233289","0.7801899592944407","1.123388581952122","-6.675843083275972","-4.637057327333197","-0.4146510020732576","-4.435711107815518","-2.806083650190121","2.0242914979757085","-2.1108369073004747","1.5495648482275428","-0.8778774873195474","-1.9240653422422727","-7.186700767263433","-3.5629075870844744","2.899197145405888","-1.1700005391707577","0.8917720760659236","3.6087866108786493","-5.016256386437534","-3.1582117809044403","0.7698887938408896","-0.45220966084275205","0.046075871601909124","3.6440084092501874"
"1991-07-01","-1.7202840112201963","0.022766942399632277","2.2727272727272796","-0.8095828170177575","0.8741030658838937","-1.6902913177022618","1.1478567988441126","-4.765281520351726","-2.0428667113194985","-3.4060279343298294","-2.5650097293472496","-2.898492300249943","1.822053951727399","3.3707865168539284","-1.8669314796425105","-1.076815966581565","1.2208436724565712","0.21615472127417262","-0.8390227852266221","1.5671996200728158","-5.211652253072367","-4.483308647601689","-6.092159452948954","-2.418267357885584","0.08383635144198524","-0.17631900176318385","-1.6908823976104828","3.371783496007096","0.9501187648456096","-0.41818181818180994","-6.54981549815499","-4.696647587898607","0.5090236001850968","-4.827596447981935","-2.432607618103471","2.222222222222225","-1.972154992691289","0.7829859274150859","-1.071602532878714","-2.1704144128034413","-7.731694828469033","-3.509190737646227","2.781456953642389","-0.9140075716603618","0.5065493246008974","3.4632788026453145","-4.287045666356006","-3.4343086137803174","0.9285632904181357","-0.5153576582148011","0.07168091751574886","3.0683403068340347"
"1991-08-01","-1.5511189118034225","-0.007586102260668822","2.511961722488049","-0.6696428571428497","1.0016911669051556","-1.6910957269037992","0.7832480818414286","-4.6997575238910345","-4.0357260999007565","-3.952183459380334","-2.4917641336310736","-2.968661886731645","1.674923330974292","2.780503761858031","-2.0999691181012006","-1.1814854283463836","0.7221287961222741","0.3528340541771025","-0.6486575252483858","0.9763779527559127","-3.9215686274509802","-4.357471983616823","-6.014803272302302","-2.3633633633633577","0.05577244841048522","-0.135666802333469","-1.6815633994849242","3.994673768308921","0.829103214890013","-1.0157808815526772","-5.728200371057512","-4.544560299036014","0.46274872744099954","-4.865684510978641","-2.069176147209295","2.2658610271903323","-2.042037728622037","0.6240744658345649","-1.8252052148720403","-2.0497116545218788","-7.642985380866878","-3.552652541022792","2.377807133421403","-0.7393416082029166","0.20237406890923007","3.168282548476446","-3.9362699156513616","-3.3087760113739058","0.5849946044186946","-0.8225375282747275","0.1687634243632993","2.783576896311761"
"1991-09-01","-1.414094836577627","0.06072567177774058","2.2713687985654407","-0.8254911672445104","0.9215991692627237","-1.7587267620703353","0.9983228176663207","-4.436176302232399","-2.7583914921900816","-3.570555147957928","-2.3125608568646543","-2.581998628313229","1.6729500471253589","2.6948051948051983","-1.8875005519007462","-0.9967547519703291","0.6794013391098835","0.4321128041846791","-0.6314063140631444","0.7299843014128693","-4.065604065604058","-4.235937144158511","-5.794436402050155","-2.056524353577874","0.27351381523863194","0.3116953516736778","-1.5507400111127971","3.9840637450199203","1.4411664971176672","-0.43596730245231197","-5.516921650440416","-4.013466235395088","0.7631822386679028","-4.839094159713948","-1.931445148484631","2.255639097744361","-2.037984978232796","0.2633796881584492","-0.8366572623796221","-2.124424169238338","-7.856225930680365","-3.472443453329079","2.198768689533861","-0.22714981070849355","0.19670018483033683","2.6985218288071584","-3.3443240697126813","-3.0729391454466906","0.760413119963674","-0.720016457519029","0.10220768601798856","2.7177700348432094"
"1991-10-01","-1.2757907703136686","0.3799392097264438","0.7096392667061012","-0.24777006937561943","1.4960322622609599","-1.9015937166387067","1.375449820071975","-3.8170142145898036","-1.440053583389153","-3.6111798169676037","-2.1671070453182817","-2.067791112552708","0.6766215585627572","2.6623376623376585","-1.4422437857237884","-0.8583890126206385","0.5022651171951963","0.5802707930367531","-0.4273504273504311","0.920824807177715","-4.188845174728077","-3.824289405684749","-5.022092472778924","-1.5257719499667652","0.525286392847169","0.40639393118396094","-1.297516472377086","2.840909090909091","0.9328358208955223","-0.9439099655109697","-4.079718640093781","-3.3555259653795","0.4167631396156544","-4.332563233220322","-1.0639932396097516","1.9519519519519404","-1.8041175198789225","0.9120797539505804","0.13681227401544913","-1.8225484254707836","-7.67441860465116","-2.990325417766058","1.8867924528301812","0.35289646560616755","0.0627788995028559","2.551806816235653","-2.6078710289236606","-2.5740081604306004","1.5232770424463742","-0.5153576582148011","0.4502891060737837","2.7777777777777777"
