"","United States","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"2014-08-01","8898.3","153.5","24.799999999999997","172.9","89.6","1025.5","172.5","103.30000000000001","28.200000000000003","","473.59999999999997","331.1","","45.5","367.3","210.0","118.4","108.2","160.3","143.7","37.6","179.29999999999998","181.9","249.0","166.1","101.0","","34.5","77.3","61.5","34.7","255.6","74.3","523.3","297.8","28.0","338.9","134.5","100.7","278.1","22.5","142.7","28.3","177.0","960.7","95.9","24.1","278.4","206.8","55.9","171.0","25.9"
"2014-09-01","10132.0","163.10000000000002","30.900000000000002","199.7","101.80000000000001","1106.3","197.5","125.6","32.8","","487.1","342.9","","53.7","430.20000000000005","235.8","140.5","135.7","173.1","153.6","49.8","206.1","232.2","311.3","193.0","108.4","","41.4","88.0","71.1","48.8","295.1","81.4","606.3","334.5","37.3","390.9","149.4","113.6","337.1","26.8","160.2","35.1","200.29999999999998","1039.1","112.5","33.2","310.7","230.70000000000002","63.7","207.2","31.0"
"2014-10-01","10654.0","167.9","32.2","205.0","103.5","1178.2","206.4","129.3","34.5","","501.4","345.0","","58.4","443.2","243.7","146.10000000000002","142.79999999999998","173.9","157.3","52.5","215.29999999999998","244.5","328.3","213.3","110.30000000000001","","44.400000000000006","92.0","73.4","51.9","324.3","84.8","649.4000000000001","347.5","38.8","402.1","155.7","132.9","350.9","28.5","164.7","36.3","206.2","1086.3","116.7","35.0","317.6","254.4","68.2","219.7","32.6"
"2014-11-01","10767.400000000001","169.4","32.7","206.9","104.3","1203.0","208.9","130.1","34.8","","505.0","346.1","","58.6","445.29999999999995","245.2","147.2","142.3","174.6","158.8","52.400000000000006","218.4","247.3","329.9","215.79999999999998","109.80000000000001","","44.9","92.60000000000001","74.1","52.3","330.0","85.4","657.9","350.5","39.2","406.20000000000005","156.7","136.2","354.40000000000003","28.6","164.9","36.8","207.3","1094.9","117.4","35.1","321.5","258.0","69.2","221.89999999999998","32.6"
"2014-12-01","10673.8","170.2","32.6","202.7","104.4","1192.0","206.7","129.9","34.6","","500.7","344.7","","57.7","443.0","245.0","146.0","140.8","174.1","156.1","52.199999999999996","217.29999999999998","246.60000000000002","325.6","211.20000000000002","105.8","","44.2","91.4","74.9","51.9","326.90000000000003","85.0","655.2","347.4","39.2","400.6","155.6","135.4","348.5","28.700000000000003","164.8","36.2","205.10000000000002","1092.8999999999999","117.19999999999999","34.6","321.4","251.3","68.5","219.4","32.8"
"2015-01-01","10270.5","163.60000000000002","31.7","194.2","101.5","1179.3","197.7","124.9","32.5","","493.79999999999995","339.1","","55.0","421.2","236.4","141.6","134.6","169.6","150.4","49.8","196.60000000000002","226.8","312.7","206.5","105.60000000000001","","42.2","88.19999999999999","70.8","47.2","311.8","79.9","616.4","340.9","37.3","378.0","147.6","132.9","327.09999999999997","28.6","159.9","35.2","196.8","1068.5","116.3","33.6","308.8","256.1","65.7","205.10000000000002","31.2"
"2015-02-01","10694.900000000001","166.6","32.9","205.7","103.60000000000001","1196.5","207.10000000000002","129.39999999999998","33.1","","504.6","344.0","","58.5","442.8","243.5","146.0","142.6","171.6","155.6","51.3","212.70000000000002","242.4","326.1","214.3","108.69999999999999","","44.8","91.3","74.0","50.7","325.0","84.5","647.6","346.7","39.0","400.5","154.4","136.9","347.90000000000003","28.700000000000003","164.0","36.5","204.5","1094.3","118.80000000000001","34.8","321.29999999999995","259.3","67.1","220.8","32.4"
"2015-03-01","10747.5","167.2","32.8","204.8","103.69999999999999","1212.2","208.60000000000002","130.4","35.7","","507.1","344.4","","59.0","444.70000000000005","242.89999999999998","145.5","142.8","171.6","154.8","52.1","216.89999999999998","245.2","326.4","213.3","109.4","","45.3","91.4","75.1","51.5","327.2","85.5","652.1","347.6","39.3","399.4","154.3","137.29999999999998","347.9","28.799999999999997","164.4","36.7","204.0","1096.9","119.0","34.7","319.5","260.8","67.8","221.2","32.9"
"2015-04-01","10750.8","166.60000000000002","33.0","204.20000000000002","103.5","1219.5","208.3","129.8","34.6","","505.3","344.2","","58.699999999999996","443.9","241.89999999999998","145.7","141.9","172.7","154.8","51.7","217.79999999999998","246.39999999999998","326.2","214.29999999999998","108.80000000000001","","44.9","92.5","74.5","51.7","330.1","84.1","652.0","348.0","39.2","403.40000000000003","155.9","139.8","348.4","28.6","164.60000000000002","36.6","203.7","1088.7","118.9","34.8","322.2","261.4","67.9","220.3","32.5"
"2015-05-01","10615.7","167.0","31.7","193.7","103.6","1218.7","209.60000000000002","127.69999999999999","34.9","","495.70000000000005","340.5","","59.3","440.79999999999995","235.9","144.60000000000002","138.6","171.2","154.2","50.6","217.8","241.10000000000002","309.3","211.2","108.0","","44.599999999999994","92.10000000000001","74.19999999999999","51.099999999999994","324.9","82.4","656.5","346.5","38.7","398.6","155.7","141.1","340.3","28.799999999999997","163.60000000000002","36.3","198.10000000000002","1091.2","118.0","33.4","315.8","261.5","68.0","215.8","32.8"
