"","United States","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"2008-01-01","-1.0461291046745191","-4.4991781561874875","-7.80261095689056","-8.33249151026004","5.180478640755783","-8.551938617282417","0.49086103364627787","2.0031956661016626","-4.055541705237397","-4.686147132798938","-0.6863117572781503","-3.5445602555129923","-4.556872759867624","1.5903755173509853","-3.882773972438887","-3.2614737353233267","-7.524914531133488","1.8760721114255483","-5.0524794400179625","5.2260074964961865","-3.08016759836951","-0.7394408587185359","-1.0513326676862529","-3.3620796798466976","-7.952599865030405","-3.767893902185351","-2.631190420162449","-3.160765287717042","-3.828317546248597","-4.299616285332316","-3.791399012697438","-6.6675309395024165","-2.509932293239487","-3.6065438098480116","-4.566475699659052","-5.857317952724487","-4.454235270640577","-3.8415292282672797","-5.015119188803775","-2.4859924390431876","-0.29171620224358435","-5.355409015247549","-5.512522183886555","-2.2490986441847376","-4.228165357658868","-10.004363344962908","2.2095412243492216","-5.539472802874673","-3.1851475563248757","-2.8349676954146443","-0.548102497607612","4.0175316810778385"
"2008-02-01","-1.2980368025161233","-3.846138586291153","-6.642585105732262","-7.456739046873564","3.8907094277072867","-7.255327084560817","0.24239363905518135","1.2324600018520178","1.0538583552562646","-5.91861973200568","-3.205745819345644","-1.7092893259516495","-2.770533938003166","1.3792732442584026","-5.6546496523574845","-0.6470271117903368","-9.131800688621574","-0.4686597254959161","-5.805080465272686","5.714609991848572","-1.2493645332970884","-0.6300326792289548","-2.7345147458128536","-3.0380089825660193","-6.5207997803649995","-1.858198179654633","-2.061553708384297","-2.912577142972401","-2.7686705861846574","-4.372883774541566","-3.1358839602177238","-5.08049507685123","-3.1677844444760517","-2.9301023411763625","-5.179155726218155","-4.668904440502421","-3.9454170652249196","-3.8139573209808977","-4.37380326047578","-1.4572275216273964","-2.3697550095276294","-6.23946987306953","-6.189475779608999","-3.126127038158559","-2.9786153951911123","-11.312288331859673","3.57277141874892","-3.785860993449578","-2.4883775600451137","0.8714755145514448","-0.6516561132512443","0.5163256499097413"
"2008-03-01","0.9123839330990998","-4.660044765401136","-4.552797953685418","-3.401545248974112","8.221281320424293","-4.267868625230599","1.8879567472100154","3.5678976333489025","1.403235579880353","-4.370466864666192","2.6622520275969785","-3.3585652807631665","-0.89320643918442","4.049521591069616","-3.6452280375494595","-1.28732974486013","-4.712181042885101","3.2186076342557555","-3.4642072224445033","3.1163248159230723","-3.2574969645450653","-0.9335800961631721","-0.041770482654798595","-2.963924271504299","-3.453601638428091","-1.940954513315037","0.7886999948514631","-0.7860765901777244","-1.4949427504761152","-4.434541152447092","-2.271363305406672","-2.01652041868749","0.7834408408465535","-1.129057853116956","-4.34450656070329","-2.810213438727556","-3.7304321868377794","0.5609391928582795","-1.40561305093758","-0.3349861143744324","-1.5017040786602942","-1.3130482249870623","-6.975521562060033","-3.0369322590393666","-0.642808915758093","-9.741225033315168","0.03817747230937463","-1.3968194786035009","2.368151019200688","1.3879463996705805","-0.6175231209812495","3.6362683210703928"
"2008-04-01","-2.5941933589419754","-6.79556745441933","-6.033586131453646","-5.647557107115678","-0.5967428460244453","-7.144791746688037","-2.080818761447743","0.8343136440093089","-3.3118035590903077","-12.350533821527254","-2.277048340095565","-3.459943287174639","-4.746784245578412","-0.06962534444199668","-7.305809205472323","-3.746293340492931","-3.94908380725793","-1.522322032263164","-4.131658767718858","-0.9519901759132113","-3.2569641385074433","-3.953742802120137","-4.090545694183572","-5.35775385125698","-7.689511735880798","-3.2756101149283725","-2.2300299292178174","-6.484664188257019","-7.445074077439439","-3.7241557040883997","-4.900261420720237","-2.627751056954197","-2.9266753179891243","-3.738280904160057","-2.472909336954493","-5.364199635641877","-5.774862424265959","-3.542000355857093","-6.305639307245545","-2.752070146804234","-0.6002893360192458","-7.437059643343476","-11.290803849288165","-4.453843260420085","-3.8272705483096776","-14.510995323509867","1.5436826126363257","-6.70571887632356","-3.8347592934845762","-1.3759037976304456","-5.0581100245510155","0.21984240598435423"
"2008-05-01","-1.302197791541097","-4.894332533791253","-4.4923888975735045","-3.7159864580170305","0.1570262613386272","-5.192114684492548","-0.4433387364277367","-2.4533300133905267","-0.8653272073279942","-9.495168450081076","-1.1894032005571207","-0.9191015611143336","-2.6048001688866647","1.775720024304924","-6.338657730972528","-4.023137656268171","-1.5579141122950753","-1.7250925087585725","-3.0589754883778686","0.9983198316402606","-3.7509569498029545","-2.83468773711831","-3.4177609298538028","-6.232892700021481","-3.423063942333313","-2.601987682771328","0.654865102660707","-25.155596984245964","-4.561910638064788","-1.9603239915128183","-4.5635337320282385","-3.0473422157953967","-1.0452888334457817","-1.9975170495016257","-3.4750382460677574","-4.567330982723431","-4.553548521152916","0.0623900461911271","-2.477566864516678","-2.67633702470565","-0.8209968872875376","-6.225688213010616","-3.801318740102626","-1.115718603506031","-2.3758162588023484","-10.255694187013606","0.5183837999827487","-5.686785409983487","-0.8650271625962676","-0.9671323500069493","-2.462970279659188","2.6346312002419303"
"2008-06-01","-0.5904266800747663","-4.079797445556801","0.23551404939899198","-1.7935281689422347","2.2313234884601516","-3.8364713621552307","-1.306387706959468","-1.5163669381196823","3.9226558206923916","-9.667702123875541","-1.1271663906816833","-5.810629617296909","-2.2204301027268847","3.6594518155861855","-6.547521337829497","-2.888674209608067","-3.587432647460451","-2.3060891572972415","-3.3125603662381096","0.8448157398947148","-2.687055607507352","-2.660368691073256","-2.9985457838582357","-5.620673916831813","-4.703788690489861","-0.8166098426522043","0.4754908354170546","-22.63252725551203","-5.493672187620445","-4.099293441585906","-4.909916355069755","-2.6324284952483166","-0.051920126214304085","-2.795466572633236","-1.443222929236777","-3.602724852281054","-4.568579193122406","0.4725580026628452","-1.7113890375827758","-2.6477239206409213","-1.4473649016589776","-4.009990559486903","-4.006959377135483","-1.3345510659184388","-1.7599603801609425","-8.518787141591348","2.307630954091163","-4.661323195209149","1.5820176886875943","1.6714427045895859","-2.7469438024120723","-0.3540612051323033"
"2008-07-01","-4.342115367023906","-6.443031076807634","-3.575433678614109","-1.4421331835291913","-1.4745065534490853","-8.58037772382148","-5.176693470777717","-3.90565230930047","-0.549509798183329","-11.868352218059712","-6.060208070620752","-4.4472758041518485","-7.1401438380821105","3.1910273570155323","-9.072785801805145","-6.3939754320138045","-5.473105858973715","-4.991527540874028","-7.439439407831995","-0.4732047582267516","-3.8113437105191696","-4.84373678092348","-5.091123987562105","-8.633723356850815","-4.588576980201293","-4.177002295794868","-2.325597835199444","-24.14012605141568","-7.7514261579395205","-5.614288276209505","-5.436979437322975","-4.60771521488435","-3.263752344652828","-5.26241390566275","-4.648200202883004","-6.290569881394823","-6.5555982207761865","-5.060661381045943","-7.259671935532315","-4.3509815640668865","-2.1644642556110036","-6.408655821112122","-6.454764413940898","-3.8726325608517627","-6.077172766726556","-7.1247930000251785","0.6376864985963087","-8.037289588315296","-4.450285182134894","-1.542126137731215","-4.103867182535975","-3.908419339051084"
"2008-08-01","-1.8897067444726248","-5.09143954264141","0.20016734620186333","0.9763083334702869","0.36774214099907526","-5.169077564856328","-3.259168142599992","-3.512512680457479","-1.9456389332954012","-9.483227062938305","-4.7189714184315665","-5.312806549776065","-3.6130154293876187","0.8977315861812869","-5.97932857594294","-4.910840690852553","-1.0602861186411277","-1.9289692740146542","-5.465313910833494","-2.6764337781106127","-2.2662224804276363","-3.1928232266160967","-3.386026497832191","-7.853268571793245","-3.031410794538108","-1.4788158603663488","1.136589266936743","-20.24882048146765","-4.751119059320491","-4.413659804649785","-4.069538536842933","-2.3680869689343638","-0.45008534056092053","-3.1777136626967253","-1.852596869665938","-2.9054021470551996","-5.277040452838999","-2.9410994524565357","-2.2350939218264867","-3.711034798116061","-2.334500808724799","-5.497169128889868","-2.9658061906373625","-1.9228971025055412","-5.6320933772986335","-2.93483420611358","0.39873147507405543","-6.350519644781724","-1.1720603180235014","0.14965313107098593","-2.0845850737319407","-3.014916363724551"
"2008-09-01","-3.923943780348297","-4.8211852981193015","-2.919035406641279","0.7017490512462498","0.06767791390248316","-6.704486680760335","-5.163520493466253","-2.8742546734806758","-5.629314933310679","-10.910223873648556","-6.065307547841631","-6.914871656461914","-6.925664693814133","-2.106455480229453","-8.53426145370744","-6.7630554938829714","-4.161837401474378","-4.657576892869402","-5.487552972432333","-6.435039018314706","-3.9042962212731886","-3.7763868244682532","-3.9436427200958715","-8.315927987537172","-4.93100025734723","-2.032222788826974","-2.9341052140055597","-1.3294898136039937","-6.026725353066593","-4.942233139536536","-1.663881820550828","-3.8138787819341036","-4.249303436224508","-4.742532785598286","-5.9700405845241695","-2.849612942818194","-5.781067525624217","-3.518739877133243","-7.054579634568799","-4.155173447413085","-2.982225207312034","-7.7864948887033405","-5.918129109171727","-4.3897104472509305","-7.779122494129228","-2.063575693323457","-1.7485720351869896","-7.335073602780764","-6.0763288716353605","-0.20701405669268766","-4.902075286882806","2.99977301669133"
"2008-10-01","-0.6297421306946481","-3.190735351936781","-3.3810003729561857","4.923261400299592","1.025154712433892","-1.823151433451998","-0.5933778296661022","-1.4676808890311965","-3.028212273431247","-9.009191532191972","-1.3068820805844052","-5.023772639397742","-1.1445869499284307","-2.313984466653159","-2.1559524438752664","-3.3610050480241083","-1.5380390200875722","-1.9650404077201549","-2.626670695323169","0.8433629947332015","-2.079892982982274","-1.774276086304962","-2.3899713471398663","-5.324073066021906","-1.6172749610000088","0.6406437176731462","2.902835298259437","0.5522409766743814","-2.625001254741556","-3.725903758147329","-0.5301991795316917","-2.9445906053487696","1.1223248971271322","-2.9957979446316223","1.7769937113515744","-0.9863270878207558","-4.21131581434286","-2.4807912751717818","-2.1742448603183395","-1.7809522077395439","1.44876820003604","-4.387834807078136","-0.666875402931671","-0.194153900361164","-2.056602789669719","1.3071116146334205","1.0286625449320674","-4.765020523696378","-3.7462298312557105","1.9349030081600118","-4.134581932027174","3.2943171521619283"
