state,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08
United States,-1.1253304779304327,-0.8957115291247814,-0.8648132283788385,-1.0150827071213475,-1.3972872967553553,-2.525045373800729,-2.743484141335583,-2.2221402828700083,-2.2000184631737625,-0.6173789541988189,1.9492650927172808,1.9920006235056904,2.3467013753361012,2.395668570276354,1.1316974886862472,2.1792150309721743,2.0570203661318343,1.8524971805144226,2.659474271422199,1.826253361046325,1.8700145307617475,0.7386733778915765,-0.9588075684077109,-1.4594978691608926,-0.9453285517415864,-1.3047071258678518,0.05381577889533492,0.169276973793319,0.8115021035418533,1.8490132682969018,1.7958765969481225,1.7886105022248184,1.8810491108957268,2.190172653153822,1.3951534982059215,1.4262141420221999,0.870276856640023,0.9445395161853231,0.08452713188878593,-0.3452209694551259,-0.9419192474198295,-0.8007288965953543,-0.7474803624635016,-1.5171422765563156,-1.2828275855854796,-1.078156616044968,-0.7497016393247972,-0.6686325810709466,-0.27459832165210146,-0.3856497692531198,-0.2502550200555524,-0.0014667128963021243,0.4119353338451464,0.5781868131587756,0.361347315515969,0.4185708134819237,-0.0021282629272778106,-0.6411619733252849,0.13061485998598565,0.7399295622510891,0.2541113730325799,0.12326470706936299,0.736830132519038,0.6431947096520533,0.9291106857780655,0.6616114428009624,-0.04650913901070671,1.019185695955122,0.8404973384153445,1.272494293712106,1.286303553222311,-0.19429474664702337,0.3522611134235347,0.7126919203867376,0.660843295553718,0.30633105778875636,0.006906380282075928,-0.02815297978707721,0.38309903418641916,0.4990054622193548,0.6653423482124051,0.9458464663511887,1.0691575186830606,1.9393269481557742,2.916107339877826,2.5942093222039944,2.171147948735475,2.4646852417821723,2.2955417436463827,1.8777678147651122,2.3293823789234698,2.336432140366914
Alabama,-4.535332573287341,-3.7385441327046074,-4.66605287826116,-7.030623349507656,-5.233161440599258,-4.206744527003328,-6.533939659233099,-5.148938466157435,-4.807601303513734,-3.070445354766023,-0.19721219551800798,-2.6452249400799674,-0.6033849175360524,-0.21280712488068668,-2.0323884459730555,-0.8721372605950366,-2.1520431143205796,-3.583785764016375,-1.9819540688230373,-1.405528979809725,-3.2226265569185673,-3.2695497560346913,-4.678069420344294,-4.303648594670675,-2.483654561853306,-2.869621862915185,-1.2158167684653278,-0.3760500526972349,1.6060761112524005,1.471811584819043,2.4160913667659334,0.5019829190903249,0.8764592531831268,1.1165929074196688,0.05372603158592007,0.06389454436779873,-0.9371103758019553,-1.4515506310264554,-2.5428357519961833,-2.8582750809688062,-2.625629365393261,-1.9962753619558886,-1.6599104619129432,-0.8092789879482839,0.7271024389799372,1.0331784885845268,-1.676529734821763,-0.5734216960566806,1.2961072827585218,1.457968813046966,1.6685224038146584,3.1103383614200526,-1.2961717200307417,0.6616304123374767,0.3233360067915195,-1.8392472903184311,-0.8168376748378234,-2.90973566643408,0.295004294879066,2.3719103039984226,-2.293898942704542,-2.356684356550962,-0.9672733529889432,-2.902753632611116,-1.3809092354231136,-0.1254465614432216,-2.1874902456034127,-0.33063253134597426,0.2093674257479492,-0.2616553327478204,-1.2436717526617542,-1.9519045832806694,-1.7432935438511112,0.1058020291241123,0.8952083740610857,-0.5457148688948561,0.20854177342040323,-0.2675076259340296,-0.5066696795194195,-0.006063155831621105,-2.8050069386950103,-1.3805532297098737,1.2123946556633844,-1.468074649905289,2.1878413864537527,3.1486239387842576,1.064666331651278,-0.8292871256367119,0.0399486974622095,-1.8528945160533352,0.36144144341291606,1.2457030321563738
Alaska,-7.789878056586212,-6.499668545119137,-4.558812825002042,-6.063722870483635,-4.572268524694466,0.19289150463932425,-3.709309079582786,0.13614893750007845,-2.9439057858710505,-3.3102789783598534,2.5248561561884233,-1.0856480420090964,-1.566074412966427,-0.3118281266951923,-1.94513242666421,-0.9570912778290382,-1.8539385453247637,-5.281256508184437,-1.1000002659586965,0.6432118724371199,-1.9813564393329128,1.8481258465286896,-2.63120025937232,-0.38643656427434764,2.1812334461370537,-0.731880651946002,-1.953983796638629,-0.4840203889433103,3.6212564841653907,-0.09798038303233049,-2.1882859723461543,-5.954445071807593,-6.814986002227511,-14.718835852430642,-11.889636693058188,-10.701184126639046,-1.792539874145116,-2.641044496095534,-3.842908864023372,-3.7408077280788805,-6.770809201619642,-2.349614357132599,-0.6272321062795895,-1.6068293364595694,4.704818274963064,14.82601159863804,8.452683858211369,6.788186047718043,-1.4249091792608586,-2.7274631649110677,-2.652599649696954,-0.353185248595635,-0.22630304627209794,1.808529385014844,4.049028451511163,3.5388902560804762,2.136427816034408,-0.16804555654302897,3.3161452992356852,5.192590260832428,0.270798393208919,5.719803740972154,6.123463966951607,2.3685863353262953,2.094801761809098,3.5905030990120745,1.2322448398073003,3.056029106644674,3.2438171882170685,1.3036171106631693,0.957233616190622,0.7716699586254933,0.34224499757625776,0.8964693112926445,0.24831213209869119,-0.7601986634573747,-0.8747358601292956,-2.7003721069796227,-3.5172629927880656,-4.073061198063112,-5.262878541418791,-1.6010158456669965,-0.9790545159751795,-3.4049430587431977,1.167662073632068,-0.14765365226609528,2.656307674001097,3.7850848432297495,4.695741952770971,2.8932350471307307,4.324213510286428,7.096561679632142
Arizona,-8.31983178899392,-7.353184790716062,-3.4076326696868664,-5.677630963542487,-3.7965154442482407,-1.8737826238093953,-1.5379010997227776,0.9151333561888276,0.7174799086214911,5.000061195375802,11.556981414171641,7.422836526939211,11.695441283898617,11.736496926396036,7.9935128253039,8.221980315321304,8.63994745684045,5.014629186997609,8.049008016156682,7.340416739261004,5.774829131438657,4.835158854544914,1.102855649056703,1.3787580956318946,0.4285186537106119,0.047048010083778534,0.8157107535077807,1.3910916034091754,1.8279815882042547,1.7236495179948186,0.698196986484996,0.4709832260611899,-0.2439844957128024,-1.4595945481745782,-2.592482377642046,-1.2835514344006822,0.38961193419064943,-1.2799657141185559,-2.073097440067065,-0.9428899989356303,-1.8575807474537167,-2.3919728278759345,-2.44836183467578,-4.074630206143539,-2.189270406223235,0.064121766284856,-2.3058376644302,-3.1076035108023867,-2.537566943319922,-4.156922391315224,-4.1002383677655425,-2.637726970863118,-3.7165701508872018,-1.153724431100147,0.09448295575352618,-1.833542388801907,-0.08073383437754272,-3.412899365153904,-0.6839414641573287,0.9880862309990216,-2.8234402387607336,-0.49797617201470834,-0.5523089950616678,-1.0755397291228201,-0.13770520854678364,1.7835007586483664,-2.7935929272756024,1.1914533812727437,0.9379661069872252,0.14666195912681448,0.3934324846179557,0.5053097460712741,0.36370844319880274,2.267828946609946,1.6906583668278963,-2.491491031797882,-2.871534036015523,-4.000539879482352,-3.440443022736242,-4.524454486434686,-7.057702468977786,-4.48733529204538,-2.2475830337934997,-5.794324856000696,-1.6612290068057374,-1.2464993752411697,-1.2087363588980222,1.3825265520621017,1.312702111363412,-0.2360409619955625,1.7052327298657632,4.915293047158974
Arkansas,5.195004567817254,4.006961276039192,8.214461454918487,-0.628426596782233,0.07325800644299933,2.1477799196510796,-1.5702430126897486,0.30693585438984233,0.08330972153208901,1.0991012432213396,5.855248196775922,1.5842877029706943,4.401783778214522,6.445618260364576,-0.1593080722437807,3.5998003381484076,6.310343482650077,1.440865558395699,3.2949066529411897,5.399975440292037,2.0638204054354703,2.8468958206006425,1.471900700700734,1.339739180449276,-0.24424256658767315,-3.785700255286083,-0.025781181512396,0.939312665274272,-0.07794551057701093,1.3517541355689968,2.7618702888055675,0.0916052630101134,0.3096841048661951,-0.9550083808798633,-2.8462154069442605,-1.329641532115847,-0.7361187802038147,-2.5274690863702944,-0.07394032022181904,-1.65473853786448,-0.17947332710107142,-2.1953876643570633,-2.834733969107886,-4.138800197686498,-0.005820371320654917,2.734856538371979,-0.8748002074890564,-0.33275494883896545,1.6954733282438648,2.464427521715982,-1.2826993194650205,-2.8321719810695045,-6.45410405820667,-4.096414296849692,-0.09827626550189597,-1.07855099517378,-0.31935826421246377,-3.9952267123704157,0.5791728620813418,1.6609822219777512,-3.5631588698879773,-1.1863408680727188,0.08743570796612278,2.7525919219655868,4.887713295666128,7.315996019753467,1.6425529186042471,4.103924946070784,4.662469175967692,2.198678242168139,1.9025887843852234,1.2916855604930388,3.0819661463629022,4.153540460568639,4.7317134210792045,1.5924661655576111,0.5743488884813077,-0.3934695616362078,-1.2774780698318184,-1.3645384423659959,-4.550703907785443,-1.6880609117348848,-0.9519692748456238,-3.6188909162358027,-1.3008253290824925,-2.140745364122259,-3.511152938280205,-1.4028118212334395,-1.5995908069319595,-4.827236958303224,-1.4052161451090208,0.15678460146811465
California,-8.578396754708614,-7.151730764680514,-4.27521208274291,-7.174646486857915,-4.9928508799873335,-3.914699515986675,-8.706371640618704,-5.225464329273712,-6.727977791107033,-1.7498281473511905,3.5928013538401533,2.55717556782908,6.182676049512981,6.710848509851607,3.9396311684563203,3.4846714470009803,2.6769330066709873,0.19385139779959906,2.806235523176404,4.010790059084815,1.1648752345408069,1.8971611421778685,-1.1821677724500708,-3.301772559602774,0.3776714994588866,-0.5977587830194323,-1.6127770072193353,1.504739936675615,5.430808277845929,3.702158754963701,3.9328297220889237,4.300318411402319,3.380969075984974,2.321419455382806,0.6377487367603507,3.8418808474992767,3.3566670310827518,2.421252595209393,2.305439476384773,0.3144024577731138,-0.09040609534104513,-1.1601343241957682,-0.1709095836441677,-3.6920004750045248,-0.4793437128511913,1.8420109891478298,-1.5021016855634908,-2.081767990741039,-1.2195750698795784,-3.3988200936291264,-3.7629050295778033,-0.7374510482761143,-4.8601368449355355,-0.6517944652170087,0.32410521823415794,-2.1818105165728747,0.45995839303361613,-5.85688307455373,-2.386923296877995,0.9865331586567984,-4.861667670182661,-1.866842326334515,-1.2724797937589902,-1.116484068313337,0.532944393054531,3.1988856677055746,-2.5903181849232104,0.9601648925305801,1.1443929309721772,1.3435852094458947,1.2522722980651944,0.6435083986719383,0.16166747152439367,3.722423519848217,3.0027811510255353,-1.9511571417546818,-2.191066409645539,-2.558816984831347,-1.1258885171544397,-0.8044242845859609,-3.5978539015640445,-0.08297868975071686,3.374452716405175,-2.444418861299143,2.9201968053272203,1.983988546249819,2.5136213831131604,3.2595950131082385,3.3198588983687203,0.35458822831984976,2.504194362573269,5.522236304237832
Colorado,0.5047393020909655,0.35456308717954227,1.8815359937944212,-2.1120294784966123,-0.5266048645126913,-1.3870402536376005,-5.2688325436515235,-3.3177771201784036,-5.148705863659498,-0.5206160024982042,3.4250513930049644,-0.18801132555988773,0.6828107486688298,1.3945576442802916,0.22655233979379802,-0.5106766292340031,0.7201570452938888,-1.896579304854192,0.6439116342231584,1.646213621993184,-0.9155281464917522,-3.671027685585542,-5.697014664971096,-5.907228028239986,-5.101744246221445,-6.7782977545312235,-7.509230661819538,-2.842618080093413,0.458987143140382,0.1767584375971565,-0.47220208789624984,-0.06281628119226254,-0.17202430393529883,0.5550302439646642,-0.7141219279535437,1.688501774731177,2.1379002331852206,0.47911650017633656,-0.9928355279907801,-1.3041019282954665,-2.898182421034129,-4.122724023295497,-3.2974813029873222,-5.529517445173036,-2.1382246225414527,1.4048434785810537,-1.7026556506411692,-1.29281472781353,0.909268446840012,-1.7256139654371092,0.01265895551014093,3.8723925168709004,-0.7239697552343904,3.5625750007130446,5.299814484500153,3.05052352542404,4.94071375060807,-2.027856767211051,0.9562019374857615,4.633427336957737,-1.2982253953652438,3.714117954027423,3.9769668103067675,-0.6075691932416796,2.645638122787462,5.486406370588235,-0.9466992432024679,2.5652484716583235,3.0322011029022535,2.648182590943349,3.901281906929699,1.7202404681179333,1.794668687540655,3.8463602818383,3.5104658768541985,0.5096479465678331,-0.5805946655709985,-0.8000525463636358,-0.6671410452544934,-0.892573150045587,-3.523127787320511,0.1314290720785251,0.11403096156938233,-2.769616412213602,0.59854609502655,0.37418784756596024,0.5387413295164936,0.9782850187468757,1.4274358600446408,-3.382478536423962,1.2442789865441573,4.465513476834787
Connecticut,2.0543653145686793,1.344876144018179,3.5585190761177685,0.7642962138916423,-2.5718232539786667,-1.6328751456734618,-3.964304533548172,-3.570968173059012,-2.608748919741979,-1.3955590181027184,0.4955340270876031,-0.05179463081312399,-0.525569773295614,0.8707618786175378,-0.7809798115972219,-2.7328746672290802,-1.4576645175379872,-4.571509394635307,-0.9285105665949321,0.5566646434673534,-2.7402572210904284,-4.821232666796969,-3.6276026439431406,-4.879541157193194,-4.161849317525196,-4.567541180242899,-3.5540759250340543,1.2088386579385486,2.298258917822693,1.621136660178713,0.18232449134547385,1.4405860118263705,2.5850792201757113,4.176752099020566,0.9432901917366074,2.5321810098655426,1.273927522866096,1.717099405888688,0.3406457068817306,-2.6611554311144823,-2.659994810573575,-1.8110558596125697,-0.4535770747340651,-2.4082032888119556,-1.6372431305135617,0.4826902475226659,-0.5695775686576543,-1.0993958337859682,1.2470982507750952,-2.2817363597263034,-2.1772529960529754,0.4769122137436472,-3.509752794756265,-2.0595049119826236,-1.9417286382778933,-3.4256975627355533,-1.5171230295460227,-5.090011666577287,-2.5400634268671016,-1.7457331480592606,-5.744657466767996,-4.293912222474764,-4.274042878068625,-4.466245466430711,-1.8828848997699643,-0.00330085924153823,-3.389575536911446,-2.1560503874284893,-2.3420302046081707,-2.532000141180698,-4.563698462379527,-4.199463997475624,-3.2573362754676825,-1.4354676371042332,0.19571892127718174,-2.2647550518198765,-2.6188394844459824,-2.433548946100936,-1.378609201050609,-0.37442728580899526,-1.0524872268742123,0.7910223564847949,4.353501450153989,1.4440181389238171,3.5329836119850127,4.472749844454452,3.2023170701921857,2.2729151252328106,2.516339156865893,0.5686328292583465,2.09865609718883,4.609193093886983
Delaware,-4.042291316751346,1.1669358179050515,1.3513805951994589,-3.3426219125825662,-0.9482403972406189,3.83773009292994,-0.6461450696101699,-2.0050436927840773,-5.614573066350316,-2.9572326515039307,-2.012950141365052,-5.300140538886254,-0.8399751500129844,-6.539252606547288,-5.344233325985484,-5.831729492749013,-4.5325273587605635,-10.448049500201742,-6.381734973386588,-1.335720628556042,-2.0317637275910423,-3.6762475553315457,-5.382522486696982,-4.802097951391528,-1.9936857013049136,-2.53555437754197,-1.5641593445860122,1.9863524624555677,3.845659251161493,3.535136472614062,-0.43579676216746294,-2.916682804147626,-3.8030367163712673,-1.028849103100796,-2.6056277236417205,1.3474432925298496,0.003527223704379876,-1.1053401333342125,-4.019264206803047,-4.722799202849866,-5.369799139631852,-5.369239878494893,-3.528137898726728,-4.597815003641652,-0.3467791475146195,-0.624314723579953,-1.6830448898919208,-2.3947369782154655,-3.5835849034272877,-4.926463234316032,-3.2806188171828863,-2.484540826550698,-5.6541895852386155,-3.4358115555818256,-2.248495664310073,-3.8548230102147816,-4.191906554561267,-5.827598761218771,-3.236602491474324,-1.1874277779217572,-3.782574721526779,-0.12550666004734565,0.7631013177773623,-1.675547856745252,0.24862151777928845,0.25935345138573074,-4.696462119505336,-2.67834818099782,-1.2497260339826086,-3.3651286364504553,-3.882212896977223,-6.555819724789362,-5.18734777512223,-4.908406721274942,-5.040411621816094,-5.339146363391378,-3.3987932124473903,-2.743208179013843,-1.161134368805526,-0.8083571433981314,-3.280770056566344,-0.4588696291715607,1.5774650139525768,0.7274544734560197,4.374829820770019,5.413838055842364,4.8911883919969,5.523601345310617,4.062270684439537,1.511874080935763,4.317348363535394,6.631972456116719
District of Columbia,-4.672983833937887,-5.8133443478060824,-4.37649322608428,-12.378471174084533,-9.570863906321742,-9.74152179367713,-11.953989057932676,-9.53806528805672,-10.89630694991048,-8.94258975722916,-5.063190996770266,-7.649463227820955,-3.0512029115671657,-1.7193401538725113,-4.037853599496611,-1.9285662531387513,-3.399957973103333,-3.073003550361605,-2.7670701219379437,1.7792242379939383,-0.6942951759976478,0.08771005151734523,1.0738530808775624,-0.11007320668836666,0.7446444265752685,-1.5806404349399445,0.5210974749078647,4.333885249124495,8.117900730079498,2.9163595325838716,4.294462297342344,4.491686989988575,5.541418255094157,7.1907936033277675,3.605688334163664,7.7644423396085225,8.57554171146233,4.1692652996439366,1.9702269809213278,-0.15437665644783002,0.6625600617719876,1.8663917345072143,2.6964390182362195,-2.1297901730115387,0.3271753081788581,3.178776513968782,-1.7778898830931464,-1.7601401808879813,-0.4788053511396489,-0.1401683968185101,1.3749010695473847,5.48629445378687,-1.540985859764804,3.1256929900553363,8.108142869285523,3.3226960638624727,6.318603180898064,-1.8262535677315488,3.5690718138884097,5.753048202094932,-1.184229435995141,5.935771755791634,3.748568789838169,-0.13184749779465635,4.443496818725937,8.134342654168305,-3.2542524099500003,2.781131619296564,3.0303361314018518,3.645403796890655,4.582970891641733,4.419470364262377,3.158330316120554,4.660955537662231,4.9345458821833965,0.31091943253861015,0.32806218431660206,-1.1358438657767536,0.5310275284437189,0.2013208578292727,-3.6132657510640493,-1.381273108394312,3.090382510591692,-4.920013108722037,0.39033781839809767,2.345262533737503,2.5203128921005855,0.27682796345582944,-1.4706297240996793,-5.22857217993042,-4.464831019530659,-0.8574057440830368
