state,1995-12,1996-03,1996-06,1996-09,1996-12,1997-03,1997-06,1997-09,1997-12,1998-03,1998-06,1998-09,1998-12,1999-03,1999-06,1999-09,1999-12,2000-03,2000-06,2000-09,2000-12,2001-03,2001-06,2001-09,2001-12,2002-03,2002-06,2002-09,2002-12,2003-03,2003-06,2003-09,2003-12,2004-03,2004-06,2004-09,2004-12,2005-03,2005-06,2005-09,2005-12,2006-03,2006-06,2006-09,2006-12,2007-03,2007-06,2007-09,2007-12,2008-03,2008-06,2008-09,2008-12,2009-03,2009-06,2009-09,2009-12,2010-03,2010-06,2010-09,2010-12,2011-03,2011-06,2011-09,2011-12,2012-03,2012-06,2012-09,2012-12,2013-03,2013-06,2013-09,2013-12,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12
Hawaii,0.15191357610180103,1.1515024079606144,2.266222888233481,4.258992913003508,2.9807089331600833,-0.3117006492348708,-0.9872123596252655,-4.384051312143321,-4.697771813480644,-2.2069383422244075,-3.9147526814102753,-2.081151229893693,-1.3230639866389207,-2.470713782955113,-0.25820093740003675,0.17051031180816326,-0.9747428785587271,2.631447971888562,3.140455392494513,3.9369384484018735,7.254137659542281,4.409840995234755,3.32351991181521,1.989062917952908,0.25536629682799444,-2.5745301824106925,-3.403448016858954,0.4028196948526617,-0.5896925272673069,5.108556718366504,8.701217376896174,4.283277303966926,6.0139664414474385,5.536149760849266,3.7406015339775096,6.121872733787479,6.559896157409398,7.1017356556016376,9.123628265159367,9.299822060439888,9.990586608293468,8.702163646183902,6.280663982413579,4.613432225831429,5.218933637331292,3.8741894072100216,5.784213221296483,6.532077175834866,3.7023340362173953,2.9198203822864106,-1.196514137954476,-2.566428912171728,-4.700317899381816,-7.288580920029249,-7.353190264094543,-9.793743428672158,-10.373111581754166,-7.532045137215371,-6.793246230780707,-2.959863896386088,0.7869322056459371,2.042713127879228,5.6588287433682085,5.484186590103636,5.680739579324072,6.006824979957865,4.984736977907573,6.950472059039528,7.648858142126967,7.341610286492002,7.382179382723941,0.8136112879642514,-1.1832102982378512,-3.1091509511175635,-5.562182167845976,-0.49983089021245164,0.914689347784204,2.9226219786719594,5.222936636070598,8.121487961680506,7.240474108295583,6.873466495465783,6.345240813256529,0.6729372101615482,0.7838968677124944,-0.29926669498113856,-0.769203584109864,3.0286459325125756,2.33400884701337
Idaho,-1.0142481194496142,1.565091923751126,1.2923971975766433,1.6981009522302697,2.212038544292181,-0.598533664605793,1.9700280274299653,1.95956869941365,2.069826164884793,4.376061535273889,3.2896214305713345,3.882693673729984,5.3000095730414785,5.284063153870375,5.676233071028924,6.260574606331313,4.20258335374791,3.8521316403812906,3.440837614435135,2.4537220215363815,2.767280676697453,1.83466843983,1.2201598929661392,0.22398580695090153,0.056606019233488875,0.14634890053811736,-0.13183099046341018,1.774795253540293,1.9198633721835507,1.7750387628533641,3.647815639488414,7.084946961466951,12.123630846493407,17.423182122976115,20.963195426556744,17.76304706698019,13.402600702366962,10.120478752652426,5.220313529644487,2.0070202730748536,-1.8077763012579289,-5.897972224267923,-7.933761826932161,-7.011999064880382,-0.03476869978461086,7.635817234933387,15.317877549731318,20.628825272722974,16.89171008387687,9.809853298834383,2.0040993624159853,-5.112363206105528,-9.958574604390058,-11.242624680108214,-11.883719428914599,-12.525016270876572,-11.470055877093408,-10.112532447624108,-7.410124728335461,-4.286518017086525,-0.7465335602451788,3.318277367416658,3.2791077954606354,4.2345996659708955,2.9755164297235925,-1.4045030743274376,0.14994069419319156,0.7796935046700971,2.7898062942368025,5.92110157661345,6.396909353601106,5.911351258848466,4.441321885059906,3.1876354049727067,2.1023301276988238,1.9159603965483127,2.9888700447073115,4.793324764511859,5.765743075618587,7.018745574429948,7.089388131415941,6.171804583409091,5.922435867255674,5.715954096526324,5.204187845510272,4.1915893353669125,3.944932832199056,-0.621513458894035,0.045947082354085914
Illinois,1.377163244945358,0.1503659065642199,-0.7027980496017666,-0.11031492069750902,0.43910803515299845,1.0335451639011093,1.816844658170912,2.235182974110768,2.819540934373377,3.384689576637289,3.8078749212936884,2.521205707774892,1.1568150727990756,-0.21461978927447317,-1.6997457465399504,1.0703248439125457,4.67850110647803,7.35622323324078,11.037874438206213,8.156729008672528,2.876964074098234,-0.02843454104516236,-4.406170402803786,-4.1762487509294495,-0.7382986933986886,0.4852157303072685,2.4825789331679893,2.6215003016352125,-0.13967140827189853,-2.066734491730089,-2.643919557445983,-2.9463579118782026,-2.175765866493975,0.5837108313682092,1.7748784758832854,2.756616574618516,3.863667451110479,3.08946566092486,2.3253484316376674,2.9552186816078763,2.2768115887809968,2.991886200611061,3.963340173956067,2.342132945992025,3.291362396361545,0.8191606804599585,-1.779982563095546,-2.850798020133287,-3.5786030787727707,-3.19603459563934,-2.1023091589130223,-1.6441767888483478,-3.9330428363419925,-5.3730313448220235,-8.000309777212863,-10.358613626114462,-12.092828436955585,-11.549721979190057,-8.251606951915544,-5.189802166406643,2.617744456469724,5.83687828055614,6.064707301414045,9.228263244602827,4.412969064244675,4.49719901376212,5.182353172784712,1.2984438845283897,2.242316525650143,0.7602381757968685,-0.12652661528794826,2.558980450179255,2.689430479844188,2.3816830681145706,2.7700781078613543,1.6669261742204635,2.99343740453645,4.432107050181283,10.790589726412845,17.351443361215765,21.886961379740008,26.90549891570858,18.564484081409095,11.173553867372707,4.584381778455658,-1.1042712312632441,-1.6249408674662693,-9.314998024101516,-9.580487800935618
Indiana,-0.5426544613881439,-0.4568858466368775,0.3213654363466362,-3.9294875290494793,-4.918419462786321,-6.805038744420662,-11.405332792567476,-7.562947429670255,-9.186052434338684,-5.942008374627391,-0.8311190646879631,-1.690729869613743,3.3090885835200896,10.109249824466785,4.995215762667874,8.48693488888482,6.66359763697983,0.6236104198021849,5.971845377809642,1.4279859288600723,0.3583286886162811,-0.6481194338481215,-2.3540486143758796,-0.2191254059049838,0.9355377789881528,-0.4100516537177728,0.24850980793214147,-0.11792274911839261,-1.3915075916671904,3.7626478858340846,8.378325289883527,12.445209921350289,17.751701458360436,14.862847003838658,10.667291916714632,7.33019654794282,3.2304217261639234,2.3372162511499424,2.0414327293814707,1.41955878907029,2.5447355401613994,2.83798950348369,2.7305989346407955,2.397144868474341,0.12649253474129743,-0.8584029363015906,-0.909337072962829,-0.49867981828114183,0.46129954473636003,0.5385885767767772,2.0140901456331437,5.1190459820720395,7.613330108351157,9.601181858582502,6.625957717102951,0.3348178405373674,-4.045808113881025,-6.626113483744402,-5.1333357561763995,-1.8072226560787652,1.1648799123045708,3.499218748408386,3.45484232218582,3.449740075018972,3.127919468385862,2.1703850300122953,2.6087402453867092,1.9902722574813043,1.7462010589945656,1.5270353376265828,1.053177004354704,1.3410252570629075,1.4011100557539,1.1394691643540862,1.362488884718452,1.777886002079961,2.8086234303955475,3.9905108673574845,3.155856821696406,2.1707289969094212,0.16566887139669717,-0.35405026025805836,-0.28454616936308,0.3036618290774925,1.0898316173742137,1.0477860935360148,1.582103350360399,1.3849764162268063,1.3399462840590648
Iowa,-4.533397160514288,-4.996933596032964,-3.1191307935407404,2.92644830120758,2.052598821007262,1.6276795051354396,0.17218831846425522,7.099894468634964,-1.3216001639711463,0.012958223844805725,0.18489358616909646,-14.882192549991757,5.473532394649296,6.92976553974148,5.797018908221014,16.34512580869633,2.643519978206297,-0.9378225878721623,1.7600268491163262,1.4208077046831176,0.7112895620546849,0.319775060529997,-1.5117354821845925,-3.2034194925504473,-3.3581452863954904,-1.331083439989552,-2.257377809837359,-1.3564917321526193,-3.917691392220796,-7.257437148471865,-8.955672418644282,-9.82870655362501,-5.4758586358585974,-0.22017578936518817,2.728638036666778,2.07402242739356,-6.551676213095886,-15.510944309825133,-18.442721924869804,-16.07531535988741,-12.174097907584947,-4.916294308184576,-6.30045133246204,-4.532106109021216,2.3132719419663985,4.833455847912454,15.579418126741269,11.985403006435455,9.15377402936994,5.998443240679309,1.1483127603369008,5.6387434040961955,8.624418241838052,13.489302000461326,15.18725803296361,7.993724512564879,3.0297679840437968,-3.452307142298574,-3.986188896191303,-0.30568290333272596,1.3434619669231904,5.298219961212723,3.9310617168116355,3.1862678006519047,2.4480783138052042,2.103189867939663,6.039663895537161,5.6486822649020185,5.7613956413853895,4.61126789387969,-1.954013169435491,-0.4737677643599246,-0.06966461769822326,1.0043673049004804,6.279410963503208,5.7532444349230625,8.99539397047148,10.766622491287217,21.47025655955779,22.463767462953815,19.25853212766966,16.846219636221758,5.041047597445474,2.9410726030572025,0.9052534906101815,0.11925686888747782,-9.211342795046638,-9.129841089594922,-8.507708929644044
Kansas,0.26741154949529694,-0.846954072988742,-1.1751477268471378,-0.19573394928506876,1.4269705417835925,1.775794684160887,2.428724744781605,3.0410198708569496,4.617868771826812,6.534703255258744,7.759828913554602,8.63577469395745,5.561615539186693,3.28359200865871,2.369583977757138,0.7751884987278644,1.0448647577848402,1.886976654242338,0.6045473607826418,0.12152160355425644,-1.3742968357892011,-3.0145254010609155,-3.039716196458521,-3.026474842180012,-0.08846008384214658,1.2275074968337312,1.0153849275841398,1.9554459015318308,0.9608394907461684,0.8179296971867047,2.6888774127619826,2.6982886601203298,1.9384115768120613,1.9020433018721277,0.2518190521254729,-0.990170712679712,-0.37135563262908744,-0.28904861231181034,0.6333310223093506,2.000401460658332,1.8458098631225501,2.231658960614605,2.241305017538969,2.3048991265348926,3.1690180381930952,3.0051036528897903,2.750468976840814,0.9880208481861447,-0.10426169148940977,-0.5939021756271429,-2.6283979004480518,-2.593383746958472,-3.854222766866769,-4.631621268923748,-3.005119314649276,-3.2739120343293084,-2.3617876994833837,-3.5832135285130753,-4.276135688515722,0.42568951101336905,0.5218013542811808,7.462930881817958,13.236258448379315,11.063875246256092,17.268913147726405,13.138419105465147,10.3480668944429,8.998074853628287,3.8763495823736926,2.7393309129451904,0.8735110375643071,0.5046310767433363,0.5799749744110293,1.2533600118925565,1.4176817260175547,1.782210597620264,2.2313030720923734,1.9975604258050574,1.6055813850073437,2.8618230501778132,3.2169081740018806,3.9300270252026213,5.382889864028571,2.791401019100724,0.2140431132178622,-1.4695797099913914,-2.717464292270595,-1.842088834948826,0.41839277430503446
Kentucky,3.552417935751298,2.4869024038799123,3.370738473807738,3.396061346889113,3.2714778038905212,3.0171774444656405,2.4379672194022044,2.0453581591871157,2.2573340940805364,4.300193693298993,4.820540453424462,0.9624861704489732,-2.5275894843695395,-8.708111615120098,-13.58436268949322,-8.05550097967064,-12.369374353168299,-5.468994572344902,1.14948112257191,-2.8155772357291884,12.28895738274811,5.704523927246342,0.6374897569942086,0.5348498663342186,-5.808300538124096,-3.1612235225009515,0.01807605075491914,3.2351576356839766,3.7537228517303345,2.5936678108572195,1.416640297190202,-1.4811259284747365,-3.3960239948717192,-0.7509907657326698,0.7428192814715254,1.7032374233865741,3.408895032450147,2.971042710687793,2.6505508301777922,3.240649671546658,3.160173439403807,2.429302323438026,2.0886329902417495,1.3285802586715543,1.0497404190815758,0.21411507036412278,-0.1450801996237319,0.24859342677045904,-0.5834747466050418,-0.5286504851184853,-1.4615298355097142,-2.228450916626719,-2.180078902814077,-2.611779196828779,-2.1442530035350864,-3.164905569044511,-3.923542522957743,-4.093865626579388,-3.092573854693036,-1.0367778314318674,1.387294189145744,2.6405874001520973,1.5870102776990076,1.874013412497238,0.2181788974762799,0.9330718515100952,2.406616170640082,0.9235165677472639,1.2044154326593788,-0.899813510626085,-2.6305439776284847,-1.828642016430097,-1.031182334851557,0.47205852300884105,2.006496749246231,2.255318686040461,2.701695075016038,3.071305630052067,3.5902411586136314,4.860563776856103,5.082246003423274,5.528745924823709,5.287689057598368,4.364045337752036,2.4862569928390434,0.14827038463328693,-1.1422615746320783,-2.1769954005012613,-0.9986438762356451
Louisiana,1.460743847947574,3.039059043572124,0.5068523491056754,-0.14774067587360967,1.630658883164594,0.23538125651540961,-0.5556134857247781,-1.2010061279338649,-0.056328496045685655,-1.287764128068194,-0.16482721955973595,0.03232950398195296,-0.4539941877658202,-0.09758784049936742,-0.9172186237506583,-2.259802428412084,-2.1868734529478218,-1.4711908384268886,-0.9551777713413966,2.8140419024824994,5.091041644210441,10.03037637427175,12.796366941231208,11.553416844344905,9.470750652643986,1.6763971838651959,-2.0296546936159956,-2.957209627761651,-3.602270668639217,0.12972385306937287,1.219324449984905,-2.872034872150176,-7.5782161316142265,-10.929937281597725,-9.72190203456654,-3.746529142089255,6.091746862791001,10.33566037977132,9.220811179417886,-0.8500083470843005,-1.4271707126005637,1.3533126321582836,6.812345232703922,27.702407808755986,23.017709220578194,16.655727926902504,7.476167930049692,-3.6092654596001568,-4.4175985807693054,-3.709150067843013,-2.0196377222124684,-2.972362570685691,-3.157907449859761,-4.649838925817183,-6.051614854607742,-8.773594238393745,-11.806775832056022,-15.338586217830203,-13.210808768969661,-9.37204874813518,-4.362995886380826,4.106516772185928,5.393221535859359,5.10853642509918,2.7613111099118797,0.9332596883917674,-1.445419381266425,-3.2106520042719757,-1.741868700497158,-2.96354327483364,-1.440113400609235,2.3497766589307627,2.2746806148103715,2.4980122004957916,1.5335356516085568,0.3691860644081409,0.7767029589843922,2.3563827719344923,2.769828245853756,0.46722980178205686,-1.327694027420754,-3.3923161301941116,2.3631145276249805,11.934451178923656,22.91713648843066,34.48731938356227,32.297066556660695,23.16830503596276,14.308174226192078
Maine,1.6322077570464852,1.4200881672387728,-1.2797274477765808,1.2010988726830676,0.8420198889935026,-0.7133301121227885,0.7684613420323207,3.330619735542004,5.604036724404963,8.5788880619876,19.620358915421914,13.715918084985324,12.41170709139215,9.84984759460507,1.3485894700433596,-3.5017304711406334,-6.904800531301982,-4.93504545167163,-3.940562944399686,1.2261616740533743,1.6321320504452206,-2.645016961766979,-6.724839932439992,-7.845752022805502,-5.6983141830182085,-2.3469802019518395,0.46280582072374743,3.429542005071978,2.205736257198672,1.1994399152685167,0.4133120862302183,0.49066728709850876,2.6539128706096693,4.020161644631079,4.760289591872321,3.2326139953485313,1.7587541956995756,-0.31397130769543413,-1.3523842423058148,0.6382256662032059,0.910357843021058,5.052327028174919,7.343147988669941,6.8227019243357985,7.9938416081074575,4.453363587454497,-5.528191365613947,-7.090598745091486,-9.80320357164307,-11.248111513137536,1.480686316177874,1.7988449735958885,1.9983495444353425,1.373145274432293,-5.661358935271518,-6.839402258025489,-7.702431823919739,-5.652124227636662,-3.340517703807229,-1.485841756529303,1.1933185303077065,1.7342731400094253,-0.11137638146466348,0.05571654052286572,-0.07183074585213972,0.034686066768713594,2.450174504105423,1.6703210454799666,1.1171984853228007,-0.25845410408836744,-0.9736287518304206,0.7129334976118717,3.180621062334054,6.524081408158512,9.439424723101359,10.753145035710912,10.011398624565773,8.352559664579614,6.800269256550711,14.863316794832551,14.319836173261265,14.971788505647272,5.409643678622505,-2.3049512325595782,-1.9914431735956404,-3.119133337841123,4.331063545974956,2.9401084664168198,2.347509117770237
Maryland,-5.566504082010568,-2.930646627071804,4.945590359010834,1.613104768565572,1.2109022341510383,1.147447486570396,14.40365723247949,18.428425490535332,14.407130365368854,12.25733889317477,1.3677387901849865,-0.4709538027098806,0.881829370756898,3.499994248665695,4.520131931345212,5.169714547988906,5.241716334232429,5.4664048200204265,5.511981923989365,4.306529094774703,5.19354947678033,4.9340688963671475,2.484192014329321,3.3350453595908838,0.26809177025427566,-1.46902076163431,0.004840667411923692,-0.6978709106839873,0.936077191781564,0.27798791688523017,-1.1302461506740762,-3.5633015104795924,-4.5381221131643095,1.6474686451316354,5.81015382499731,0.6717993263309558,4.206801047761517,-2.227670337186961,-6.019770610334354,13.503804118180165,9.716286879390527,12.558322063854755,14.295007439890139,2.472460267772954,2.6729670114204365,1.2917171641574416,-0.5540131999434589,-0.748025502843568,-0.5179202090983344,0.7158810331944765,4.605813793970635,6.350751968215384,8.98846531710039,7.6451173049860115,1.9154290385563586,-1.24061442969917,-5.294730242068802,-6.662457630195185,-3.6913821987338875,-2.134203565480164,0.24252712908816335,2.7485593804874546,1.522704568895739,0.9752391871919743,0.5706092982330091,0.7794207697357701,1.8220770907645023,2.373638217968828,1.9083491879494774,0.20913255613093173,-0.713749269597198,-1.0602427450898915,-0.5235725303188938,-0.35256939324530784,0.3993567114307331,0.7366677238791782,1.2162533768067065,3.3510865697621206,4.478766854256629,4.970726214926632,4.455526304290342,2.754414170107078,1.3636917874307228,0.8212957340927276,0.8796448462562041,0.9699386202890493,0.45361037005817817,-0.021492408972212603,-0.5704672657154549
Massachusetts,3.0711204362794153,1.492254993546856,3.01579044986466,4.3251048835542205,7.287554928668816,8.498945187311929,7.199727718814902,6.843515073121005,3.833663972555283,0.6047241359411341,1.220105079952372,1.4301980421070533,2.1250018877136583,8.988952523664842,6.934828591837125,6.767788770058406,7.595984175633888,3.5470575917734317,7.483098766031892,7.526043732174803,5.323151712742091,5.758485440988306,1.8842074802077562,-0.6056791335243802,-0.214018684898113,-2.922440718166391,-3.3339544379166095,-2.0562249525762994,-2.353391316070997,-2.3044131781740322,-1.7679257484895345,-2.26736342525468,-2.2258601153071917,-1.619722962473982,-1.2509905998338047,-0.7882098889262729,-0.7139254305987123,0.5444092300905499,0.9411069313046407,1.1614788949616288,1.102304151162062,0.59798594151426,-0.7321762901647915,-2.160792134969703,-1.6571262291796285,-1.5243029872973968,-0.9493202056292055,0.13525398620081022,-0.8060666372106735,-2.3105300803101745,-2.970733020708079,-4.846228881166588,-5.822886838018932,-6.5096431913301,-6.729747931975531,-3.873863653081492,2.433653893099288,9.907715585789688,18.09068152903485,21.277317182576926,16.321049441893788,10.710635309519477,4.305785773670278,-0.16950331139782193,-0.21885381458733372,0.3400174694495284,0.2894402600768823,1.2780265087729377,0.5566530639976347,-0.30180572722822396,0.3744308098169719,1.2120223129238878,2.855204502721091,4.169759631498458,4.8208345481835755,4.437375739125854,3.935241442019987,4.013196898530662,4.433775905536381,5.183336271676253,5.654578009255501,5.722648665881478,4.215379105479196,2.9032848787466543,1.573673666109783,0.39231703586002514,0.6523750766495459,0.29662854591680865,1.258476571629155
Michigan,-2.728100348421023,17.35620044519638,19.153250275042005,20.98326331112631,47.46550432029199,21.96232475835173,28.090099052602962,28.442932183676774,1.4330709408406563,-1.7370464059702786,-6.51987028970224,-6.807157962670028,1.433199267003156,1.3400109774135658,4.9168868484495984,5.450910313708478,-5.525152947409344,8.746855352932442,1.2513535026462035,2.4787267541434903,10.50849432980194,-2.2022551861354054,0.8897601468852542,-2.865938082587031,1.4754297814415176,0.8943200154951706,-0.040861181422150124,0.0706815947346716,-6.969583672400671,-4.706559633173749,-4.336977813183853,-3.5401086264402957,3.357211393397684,-1.6899129546396656,-0.22935652190199002,-0.5226721431810462,-10.380875721772973,-0.43737481973288334,-6.681103028717712,-0.4311906100504843,4.347497513136853,-6.745195907338496,2.090704412431999,-3.2708244174763625,-4.321200151397972,2.1934355141040083,-1.9934923319687423,-3.4675954311580854,-1.4306057554138745,-0.6158540719416609,2.612296987265677,13.804951183374397,15.474078385760407,11.982138200256205,12.68308956948784,-4.842892218673475,-6.7999359673534325,-1.3522432097427934,-7.220855464313411,-1.4115855511590705,-1.8589874885857414,-3.1584072605322615,0.9209015060100858,4.269686899341953,8.351380284539033,6.049517450492776,-2.1639042160817166,-9.51050613584357,-16.21461177174694,-19.829942723070975,-13.98268515566506,-6.826770724679705,-3.9003330520684325,-1.9024217447345455,-1.4518577408077022,1.2235894858636962,6.888454125219172,10.903497208443895,7.6683491959878145,5.410624793321074,0.24677054614646465,-4.3539243335988305,0.23192263462733578,-0.41180270838148697,0.8639449966101683,-0.2517431341233424,-0.7540402842708853,-2.4231007922682455,-1.4287460642909997
Minnesota,5.586304365709129,4.863681684430779,3.0441020730693555,-8.296383078835209,-7.349583859117524,-24.348941507678163,-18.289171915114917,-10.070918009595605,-7.827188803698385,23.743806306952823,42.259484230056096,27.698252762747945,30.214489162472002,29.509420271544997,-5.432200589900983,3.8089495174633203,-12.100422325146885,-8.7575701132784,5.704272960875481,7.206115139390336,32.15108093584701,6.0667815872231055,-1.7619598261095024,22.00580044090775,4.011924811243088,10.538434997313749,-2.0073380749977465,-20.396115756746227,-15.15610680943274,-11.248977077895656,2.0638231286944317,1.2774933670958186,1.0628325654239954,-0.30934512658181745,1.929145317879595,2.2916664933654336,2.255706781459374,2.653798547533401,0.32941231172666036,0.934383096734712,0.8377045980510126,-0.06193512595625785,1.6794817695964588,0.5446086712048439,0.7463356604952154,-0.22466055363671153,-1.7761463117480003,-0.5530025949785553,-1.7143591671248797,-1.106775395804569,-1.846164326839577,-4.215916754904735,-4.609710962905407,-5.2334371871029965,-5.082465461412751,-5.203769758968976,-4.601157132209145,-3.1162873401251936,0.1160025785200374,6.8735207721885345,8.006841789172647,8.141682408775118,3.1799194459097393,-1.7282932875750296,-1.2406201093121016,-0.6645660393281667,3.10912157816973,3.3502704270376773,-5.183074705147063,14.319343298815197,13.588221311584775,13.56459518030576,33.25335628994906,-7.7361612845715095,-6.901020899443308,-8.008205385421581,-15.455037771388575,0.9845829575084866,0.8942019015920868,2.400391705082406,2.67591253490905,2.0980804549216425,1.1086257071179515,1.6124647110619377,2.7583730141420557,3.2326973346325962,3.527677938288499,2.7311376787681607,1.8525402539644928
Mississippi,-0.5125571159124184,-1.5778337605319697,4.08953755164822,4.578221678867407,4.753771075328333,4.755629287101801,-6.219456964766168,-4.419203463516091,-3.64963926351817,-0.40553744640914047,31.550266120087596,28.806838212467945,29.67707879500586,27.922343446987284,-14.70180863515401,-11.691690359421798,-13.3803136619373,-14.600139368038132,2.6795935017250447,4.780996013051575,10.278007524746567,14.733386190031686,20.70748740003893,13.548550297382555,7.394355146895684,2.829089827542943,-2.7256908226106344,-1.4450709365644498,-0.9254919656280481,0.3921750169584835,4.499040841014538,0.42422005910133914,1.5822296342198998,1.3649355442107154,-1.28676862789235,2.2377999877284402,1.1369987954967415,1.4610389260624956,1.1697184356006605,1.6176826436403862,6.367225655710626,9.938641000704184,13.387650005848368,16.88129836718229,10.92918233810226,5.275695798602795,0.9899682229979911,-3.5926832377644833,-3.659773294401564,-3.561352331536663,-4.207769503012755,-3.552506737375861,-3.322371683593149,-3.933058847710308,-4.660616290960572,-6.482628105831282,-8.08676549281783,-8.492672895792461,-6.844752123986061,-4.407554921292312,-2.1685456766292024,-0.09798144938030463,0.10898778409296417,-0.3662771677725818,-0.37776687813462984,0.2451407901450464,0.655823741162539,1.2141450611660114,1.8944896238337905,1.4588445402921475,2.0613836217746857,2.8521914237740873,3.32041416453192,3.6817205878955246,3.0110086294591274,3.1162855748561014,2.3732201259054166,2.191023942855562,1.325928103107101,0.45781717031465374,-0.286725193036655,-0.6024022596388708,0.3057297970411562,0.026689836012227207,0.5084974900745531,-0.4140677176827613,-0.666932189755316,-0.7901318966016908,-1.0485111731759504
Missouri,1.0349838861139966,4.053244445698701,4.005861865317855,4.382199564175133,4.179868997729037,1.7562151065463063,2.2756522695881545,1.892860423665127,1.355416229786864,1.5425308019834651,-0.42225693088835037,-0.43941978153793687,-0.6273095506044202,-1.1296714845881246,-0.1384404761683227,-0.41683516952095573,1.2465221158406405,3.047076912934365,1.5088384452619117,0.31600168145124696,-2.279250847178475,-3.4883713614253984,-2.775098599449219,-1.3594905193538362,0.9308927170380933,-0.1002555737541426,0.057834105631875514,-0.10914948264685073,-1.6675770410524011,-2.1747351047315173,-3.331527020542884,-3.41967430892765,-2.70818790287268,0.04725967268705405,2.3580414984133857,2.554265216707534,1.7460232450353015,0.415688912400656,-0.06387480804144945,-0.4606795065381238,-0.2212528439492197,-0.5842319548641417,-1.6647011802149052,-2.1861072851713934,-0.9936171562487476,1.5408817244299964,2.9066755690880846,4.491246698213021,2.6908356634311787,-2.5068589076296037,-4.858372848654515,-7.676817403394611,-8.128456115262981,-7.2533417216832134,-7.49070249248234,-6.494235375790917,-6.986232275873862,-6.6620314658595134,-4.5883563208295675,-4.074717119563086,-1.4943214463360346,0.2714159934316111,-0.11795602000805848,0.5555057073198281,-0.7223742545183045,0.6003008038670846,1.4193453900973094,1.3535530897306702,1.993989537010352,0.29413274918949045,-0.019125974125458686,0.951976829464787,2.103323933656788,1.9286398828445572,2.5473990898636907,1.8188103508701134,1.3971307342566646,2.9298497082419748,2.092969005146963,2.8054124266973965,2.8428481581117655,3.407533734843429,3.950602883278748,3.2136709796294696,1.9005229877039558,0.5008753869355094,0.10492786372886997,-0.4707819752728462,-0.23531245280047963
Nebraska,1.066521353151512,2.3612234822331355,1.466857923994751,0.2594506589046747,1.6541507813717795,3.79746949835648,3.428162726229849,7.246674447474969,5.001859493618268,2.170526167511494,4.385113967045939,1.1447531161164695,-2.1619021296343033,-4.068858532988269,-8.634543540162973,-6.630077078351807,2.6226507718231025,7.977309622741709,16.829507905584542,14.703534432434196,6.540556127077095,2.924489566751497,-2.8392947240889126,-2.4816059644286077,0.25454715152098073,0.8672617146617413,1.6957528925225311,3.0677391225225037,2.9802876663626345,15.107525586454162,30.53484910521179,34.033327514776104,31.977035660118624,9.556634871633994,4.3977535486629735,-0.6958228353339333,2.9210109993621756,11.864761982370107,-10.79046277798817,-9.961753511074965,-14.010115876113948,-15.486534453927147,-2.8320149672058625,-3.5554873040292367,-2.112955180989507,0.5015554632358746,2.5629264805402863,5.563247498035444,3.853658492774856,1.1050681837593053,-0.2901585116719004,-4.8880402610870535,-1.0745684892037446,-1.715437168235777,-3.3361664221389393,-4.807912710906208,-10.48259409838184,-13.62040973070481,-13.980535668629201,-9.696998176681943,-6.05399531454882,-1.060468689957176,3.8583271271647583,5.239596690024832,9.010458536253104,10.436601164287673,10.30180472579967,9.461580582769932,5.086383935864438,5.563023146741217,4.554977973722177,4.233318479405567,5.886580129664426,6.118360009116569,4.0191961791343305,4.163345537963752,2.1261590724979027,-0.6769985119597257,0.6151037201884907,-1.579319806236396,0.22134674225681472,-0.17398829941846916,-0.8851574908861232,0.9145975226909588,-0.7552001421218331,0.5022460402357707,1.0058908612645727,0.5352328342872392,2.532506732043329
Nevada,7.406395104643114,8.814477097460035,-0.019255372755727234,9.690109141984165,7.796492871610406,7.656201324315703,11.736956755530754,9.754057743385069,10.661309990682803,8.69914043666478,-0.8439183178225096,-0.45090184571086295,0.4144705439403765,1.1648107597956596,4.631129480778646,-3.192094121529241,-12.913646949848747,-32.57285397920917,-25.003663019804424,-12.751499819564845,2.3766730220462016,56.320286591100334,35.50543806881908,23.910318513551925,14.859145206054169,-4.450403328418082,-0.6456338518823472,-1.6153563454076592,2.8997179515836318,5.947025587284035,4.2482858607916265,-11.67898094454362,-27.26161016148575,-26.820196671204556,-23.09245374814951,-3.2200136281152107,31.092200125609455,33.422406296508704,68.66001612412447,61.23149076957446,40.23999397713562,32.9646932575373,4.555462522285521,3.7733515781770857,2.6294206950624797,3.966327891773732,-0.8947885751045026,-1.3974133249596357,-3.359340909630197,-6.412554888996761,-7.911259080661502,-7.778570606756122,-8.04631736086619,-9.848732784736928,-13.141032587623652,-13.575374915333683,-16.258843729407857,-13.198391649815056,-6.037434376173712,-4.846710627415427,0.914403486681078,2.6760464922591694,11.741936199605123,13.206515117173629,18.108392603260175,15.524179810467468,8.089854315192659,6.659794677773389,1.973465705812978,10.311642808994623,10.169138428761062,10.26911877795035,10.521616828280456,4.162264814634838,3.5428490111148534,3.7146099450731054,4.718855450753274,5.4378783778281505,6.178138240642535,6.225841351513192,5.3877406067880775,4.9478161534884855,4.927006365251083,13.523120419645315,13.920227678792715,13.263810989467087,17.764149175430678,0.2864462305268432,0.10730136303155327
