state,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
South Carolina,-5.3423381446528,-6.134553514447312,-1.3192672581575624,-7.466563114513687,-6.3041181619184306,-4.088433718442809,-6.499597805707433,-5.554422247240008,-7.772089999904054,-4.31785037659428,0.11432107080309165,-1.1747955930965512,-0.6156177357419286,0.13693625515796892,-6.031326912976924,-1.0312662489818212,-0.041347945425983725,-2.922165133284383,-0.38158824217651316,3.8444828850156774,4.96270233796631,1.9125058111085316,-0.38132308706495344,-0.8699237456568973,1.3200146586895696,0.3919222334107143,0.8645122799601236,2.6834886455414892,3.2953521807208603,2.6887502954250904,3.7194037688178962,2.05821435126888,1.6975968972320514,4.3082388161063925,1.8201899203393233,1.486593496058179,0.1385480609053844,2.4746807285263976,4.590030084042564,4.168963104566038,2.3451276948888378,2.700234618422271,1.334292558061963,-2.8886300882471563,-1.3209967642378517,-2.2646064810461746,-3.417442942709581,-3.7833589593222077,-1.8699497365251734,-4.215851077113041,-5.174649695125446,-5.580924212219039,-6.578925778893978,-5.083529921988177,-3.173064254880549,-2.4330948160087815,-1.4844557142998978,-3.462052573396153,-1.7042275763974675,-0.18975734291256285,-3.412303400977299,-2.1471670985958022,0.9458814198731329,-0.8460467988486798,0.16331295614347072,1.3463312450384266,-2.324270715696175,0.30342446085597585,0.59624367575318,1.420480774364262,1.863761874886092,1.2314380566296195,2.5787004340856234,0.8396889018114717,-0.11906209542046381,-0.5925121736938324,-0.3736347025233318,-0.4809861668419248,-0.11556122642964793,-0.7955899312556121,-2.1358286227959775,-1.2696037674118485,1.2903481968175792,-0.30087479003554396,2.2363209024628663,1.855351621314944,2.719494761440423,2.519203674715945,2.3226980664453096,0.5966507898920339,3.1270013532633847,4.127927421279021,1.7750617539715912,2.9018246240593997,1.3210789235012312,0.5755814536129892,-0.29157520556184646,0.4015430774057175,0.7771847702042397,2.196629090142901,3.242308164501332,3.508716493724355,1.4207742667958887,-0.30305818635500986,2.2473033366581556,1.7702277611460637,0.5741865706087989,1.2458461853715581,3.0035370325435817,1.5785953552132532,1.610611809962158,2.0231829492181945,0.13809009893854293,0.9105034373789136,3.7077600406370657,2.538478024120868,0.5032946751125313,2.507129125933777,0.9936870254144473,1.7918511131520924,0.18673640001594097,3.2077574260579658,1.3613446553565947,3.5781115079097696,2.3481765594091963,1.044026358195723,1.0343994311432303,0.774331774267783,2.669370928840455,0.7902270777718613,3.3395622832326244,3.92017323858375,2.182180746050126,1.2731288478302647
South Dakota,-5.499473011371696,-6.084503478489093,-6.981383758699676,-11.319078979713819,-3.8817763570388077,-4.085405013177508,-6.545661595173493,-3.0245928971409315,-5.90343235855396,-0.5941673731628705,5.659232073547014,6.7995065960869,8.61378650317267,8.758916999373733,10.444740389768663,7.536428501219778,10.880192793247696,7.521538104380008,17.37794795599689,14.567662330912349,15.109545436558088,10.35026569489721,8.546109872335375,5.69829388053229,5.820558222052073,5.397284730041202,2.773249964088385,7.443252997535134,3.210595003606683,4.76707700457593,1.8312357043305958,0.9779009585398157,0.9773153898288074,4.385471595790631,2.0890789019489047,0.8354419945532549,2.412190055322679,0.6174053564236063,1.7991536429051307,0.27698113164613847,0.3217770866370748,-0.3756683429276651,-3.186789042269706,-2.285231639744674,-2.0213609375743986,0.3229216213610831,-1.1283729022527238,1.0468919430944224,0.13571711429439468,-0.2500472391407762,-0.6915841049603024,1.7295116572822975,1.3962735022546489,5.035080229093289,6.04164920954136,3.9344972257420103,5.906442557967573,1.05390595253276,0.4198347002342671,1.8201752129623046,-3.2165853416823764,-1.5099127039293079,-1.3344384406238483,-3.30544881998863,-0.7266373100169506,-0.3891770554853623,-3.764322489140314,0.5126886770180217,0.13822687835832276,-2.027164308562838,0.8681787713626969,0.9378172483981463,0.891542143687637,3.3055662175482907,3.7589961253035993,2.161811494544523,1.4593218201456524,-0.7869749214355711,-0.10953466259231498,-0.9866443028971106,-3.1159718360138813,2.6446445853145555,2.0990717991511763,-0.5175335903993055,4.17171068102609,3.095786382760712,2.1544232307501425,2.9620425329370255,1.7927128378792272,1.4774054702202777,3.4929180320287365,4.360711172302336,3.1810782304004066,3.468866684928145,2.7929071962920076,1.7158539946969222,0.8293840939441944,-2.169217251793458,-0.6037000299256533,1.551418226457667,2.741468618051959,0.5578896321801626,1.7300283004185415,-1.1723967349786844,1.7768973873601126,1.5057720952918119,-0.5642834390684607,-0.6680172999134412,1.4741491567980043,1.457309041053507,0.43074494616268355,1.000943340246353,-0.7627242449271513,0.2193102518017685,0.4253186731985862,-0.3255123199708143,-1.7446207769886166,-1.7324448720103462,-2.7751912072818445,-0.9507737304064345,-3.5694517518666284,-2.2382358143886467,-2.2772751717184394,-2.092207042355835,-1.1978444729056503,0.8195850725304078,2.36366566556721,1.5067788263581927,4.556972090940766,-0.8029289767595309,2.7125718728821404,6.423632316788895,4.061129901472946,3.838113370730477
Tennessee,-2.235598777273722,-3.0177269045092547,-3.04304265685536,-4.484297600676883,-1.1984223737595416,-1.4151805974634661,-3.9660387796162717,-1.9823156397902835,-4.374774938754508,-0.1210998566194699,3.8255857524143027,-0.17427498704083377,-0.29692722213483147,2.0530869153573614,1.3914773325904577,1.8638900302093313,1.0346950454662491,0.13370937365576582,2.0897995217993555,3.4754790349222855,2.1351861807271293,1.1136410653887496,-1.1780698555533156,-2.266077644101979,-0.7719160510385459,-2.0106454828669147,-0.7170502543150806,1.6070185791029885,2.299261911113879,1.3142123750141317,2.0609773367979787,0.8998998372273048,1.2961131858925876,1.5686129841798857,0.19071097134920173,1.4948406870476787,1.800949282234432,0.13175220374598284,-0.589098769417115,-2.2833144118481203,-2.825739259707626,-3.1044391775886555,-3.4387856383629165,-4.540507208048019,-3.4858638385972327,-1.1490897132680022,-3.9280037747771503,-2.563686457933507,-0.9193426769244099,-1.9522721187401875,-3.857489827737689,-1.0424593179316424,-3.4293203893707256,-1.2101136964436807,-0.33098549466588045,-1.6503204373984475,0.4378865614607593,-5.391036874640725,-0.41395973414041526,-0.10240578588984789,-4.62382880003968,-1.8063952090258697,1.0928534053102774,-1.8243528428695124,-0.6000240960970525,0.762542426419242,-2.1070081683365114,-1.2312616161878718,-1.0580115569017357,0.6675311539413594,0.010992197038327172,0.7908161759059031,1.6682449079960118,1.5185160301588558,1.5832842443797235,0.7525404719378739,1.6728858037088672,0.4673452711750821,0.1291168888370908,1.7132304780248273,-1.431839947582337,-0.8350726162445636,1.3763260081745992,-3.09370897868632,-0.3428217892184071,-0.8316773177054972,-1.0034303768437014,-0.7046377108928504,-1.1026551405326352,-1.8600490459956494,0.8921917784201592,1.8565971542381623,1.0502872542460093,2.6348691081638833,0.8353364583857313,3.3960533860920004,3.2971397402004774,1.5134644965118158,2.0175956413605025,3.302876946647452,6.004747015155094,4.056440804327021,4.285036457144756,1.7769450433540959,4.80838989314997,5.7129301390539045,2.8271307026887396,5.012646452794713,5.2207478761436805,4.4472239778339935,2.432378746507504,4.182510154832856,0.4662435041559489,2.139497673307897,2.694468241248298,1.120866606433845,0.5651932063588482,-1.2250209154549294,-0.03431079064012549,-1.176860985141124,-5.438979799261577,-1.388426182141774,-0.05938675876152742,0.5454765206885166,-0.07847900820369415,1.1432599037116202,0.5642583043491267,1.45680069100526,4.170597149932709,1.562845004489654,2.029731875394882,3.551352844035713,4.412631466289875,3.1993277209038578
Texas,-4.214938809324656,-2.8700501986479243,-0.6490701859256814,-3.8579246020789952,-2.457466122150643,-1.8402422666682035,-6.168436850839618,-5.689264753822716,-7.76471645367082,-1.9849119869398788,1.7595481920915392,-2.4296766774300775,-0.10263654605063235,-1.5502189050273427,-4.388654583551606,-4.215188283728886,-2.472219517652356,-4.444216533679586,-0.49240904452014295,1.0506405927923568,0.9481217404938427,-2.039643339493252,-1.8441727852335696,-4.314463663197998,-3.4300062448304898,-3.2972211283843755,-0.9215135162676438,0.7085256373168893,2.371068131295711,0.7836718134323946,1.3608156149492814,2.2841265182260715,1.0958558669315073,1.5144130737397727,-1.8574759386926258,0.8844712494373151,6.258220866614242,3.797565624190444,2.6062374556984778,1.6970892619413938,1.0360459319600896,1.6495715910908397,0.6379206156941233,-1.9587070563879099,1.32828342139223,3.7148361752040735,2.5042219769894998,2.0587394389173825,0.3176936839517985,-2.669792656427111,-3.828688696897321,-1.1884568657108223,-5.345629751187333,-2.841662735793623,-0.12786150549083625,-2.380043205649705,0.24185520353296416,-4.866871312342946,-2.6352217266182754,1.5044376610777417,-4.501383820718364,1.570041128498316,2.497980914341349,0.7892133940673703,3.212239538478434,4.99644044570692,-0.327002007759934,2.321227582452622,1.9971148490489876,2.3063088147300066,1.8787330974686947,0.044785381845181604,2.7486899680336623,4.6898246984722896,4.483185735706889,1.8900025512279508,2.552014766544001,2.123991914797826,2.4818609024134486,3.3374660871213644,0.5990716734399997,3.6862254569353694,6.100084438405775,2.960586240622372,4.646166061286726,4.097307051860932,2.814855554530808,2.524715975939908,1.8012031032530615,-0.37555903147174663,1.4607577439907868,3.314591819618087,-0.3887002278927727,-0.468835466865088,-0.7612059079695047,-1.8991901455969202,-2.0091387381307135,-4.901836545170301,-4.611130573748369,-2.050741246944236,1.0477091120979174,-1.8390410688900583,-1.4631425375622298,-4.152110922969434,0.0017812541005926775,1.9992303645692284,-3.628911561401666,-0.8624511171872151,1.1824187131042347,-0.5581637847320475,0.9590596943699471,2.821548436163385,-1.1971106829479403,1.2666533124960584,4.666486724149354,1.5152819756369553,2.371988605613688,1.4918725934342527,2.3443824456896696,1.6922330774343495,-1.9832751969795084,1.2292310843653846,1.0426168599125525,0.9944699893080629,-0.38412678606462375,0.21693973549814974,-0.2593082353233637,0.7208848384423686,1.2898487838363144,-2.632412475678564,0.521388617955405,3.909708941549195,1.571195134719351,1.0219767469368684
Utah,-9.991934517191876,-11.213048366490835,-9.746912941446375,-14.53824405151187,-10.330753562929564,-8.593545706191543,-7.21503911966776,-2.9936396765280375,-2.0482768138390046,1.3812645270374804,4.418717380741246,1.0519999386543424,3.715397374628414,4.9924610602881305,7.263828852005191,17.22430282837979,14.745821322796987,12.291497089874866,11.979461682537327,10.885940364107348,9.157945589063099,7.400601214066187,5.893188650670621,21.582719960847083,21.831438071435645,17.22961818422996,10.33766406703286,2.002020145767524,4.137359473808275,4.13101574328125,4.599251383609956,5.377148482198388,4.201196539179327,5.093198887610253,3.7312052911100464,-11.82190953629918,-9.869907176006834,-11.627687612380043,-3.8353787839694413,-7.433671995852423,-8.623914559566856,-10.474629203777896,-9.517626829886503,-12.687770026251332,-10.492676719062564,-7.088862662391536,-9.632626251035699,-8.385670427240138,-6.053691648044257,-5.792807764847749,-8.95292100999959,-7.15047224617181,-9.508162146954735,-6.204556479016561,-2.7202966209616393,-3.790190304241466,-0.8111834308515895,-5.174866773247025,-1.2145212959771738,-1.7708616788084215,-6.036535750331829,-4.396100371506784,-3.5714989548787512,2.6516040817301794,5.615813094916603,8.382489940206066,-0.23881713414647593,2.8141152995526797,2.4180938356545285,1.302612841140794,2.1583003652179555,3.012392825455164,3.527109984606843,5.376469614331274,5.624178166743339,1.0294036724923716,0.19220388924366696,-0.9740661187184037,1.6683732205463049,1.8596256076947013,-0.9067781382041817,2.009742955247821,3.6897198079111058,-1.4387016499983605,1.475871813118429,1.7427527653543007,0.6440746230221492,0.47007895570487124,1.2288225250019313,-1.2043461367207222,1.0934947625968827,3.121973227082466,1.0819680802891776,0.8762898497224929,-0.09049523572007823,0.37130375729274206,-0.6734330171286325,-3.4543479820789402,-3.185583877643003,0.6601198759079866,2.809371504708465,0.22192426806225168,0.1695580761826811,-2.771433831182431,0.4273804140620498,2.073582381935473,-1.514048311236753,0.09434790730451595,2.1590798473480963,-0.26275991027767687,0.5318623269755937,4.278152766285383,-0.5138299293946041,2.734999557573631,5.416804125873522,3.0462382261002965,1.7587747144879788,2.5900680912351817,0.6812292548523406,2.0200884416615486,-1.621080512104538,1.3119895663835037,0.9647207375323982,0.3479626595869671,0.3107033368908759,-0.4149697296521487,-0.774588148028773,-1.3842789063861725,2.397691177891133,-5.070072660399237,-2.5471891112756078,2.1796886680254564,-0.22749113737357227,0.8082814516395231
Vermont,2.223656850746789,3.6886675001272637,0.03187328788756572,1.5113166236029638,0.4343133167608918,2.2240250267231927,0.5398976377186435,0.3379064140429701,-1.7332239482392413,1.1026116433180857,4.153344935812033,3.5160305048036653,3.688498504221867,3.9483375095892494,4.891604768221586,4.3162750502053235,6.441536404395761,4.745673829456265,5.683914674488944,6.975685917904192,4.789665159359514,6.254158679366212,3.714714541481419,-0.4526941303981086,2.3937385222428835,1.1439831552076927,-0.8099892607029723,2.805959989551722,4.333056036209352,1.2276869141825186,2.397140338978063,0.4395576189125631,1.2907515771080078,-0.468919559279447,-3.2923380658926042,3.2221891107900658,1.3009044732879398,-1.6683150415218468,-1.4716091628804504,-4.216700706873527,-5.398618859490868,-5.1935736586417285,-6.226570399689516,-6.595939081173201,-5.388117395007718,-4.3291423921647105,-3.4739894040027854,-7.018359089707851,-5.666437868814692,-4.665701336216516,-3.963145526830595,-1.5051512664218245,-4.477854388885116,-3.0603086902533096,-2.6114832136415593,-2.2752665614189307,-2.3106242306066616,-2.401917815710571,-3.698678571171813,0.05992543736815138,-3.725866486067796,-1.9988941212400948,-1.772967759964629,-3.9807744804125624,-0.479159806154948,0.25370439464504335,-1.1574750897047685,0.2162570681077743,0.27344165222396455,-1.4164749585058902,-0.281483871534628,-2.4124811153177528,-0.6412280995666773,-0.9146727583795099,-1.463756276254393,-0.4169486162571295,-2.5491705211826594,-0.9344997881865184,-1.4352732296110913,-1.8007059025871488,-1.1601963968675215,-0.8117705638133607,1.2360613169503158,-0.7391790168881253,1.90424230586979,2.626570087743125,3.7222116637514575,3.236159958294562,4.879377647758366,2.937423100096168,4.548676150973694,4.629948135011893,2.37370228123348,2.464566114436163,3.1021899121279533,4.937397692381772,3.4375373037372516,1.7362256074650668,0.6343656172195988,0.8044393038549513,0.9943921419885852,-0.2790686459694418,-0.1496158409151867,-1.6288926955254497,0.3052195523120559,0.5659258498454451,-1.2641402151301009,-3.4374415689864892,-2.137906128845315,-3.2627565101996505,-3.534284274921456,-1.2970248935542248,-2.671144872134314,-1.6885382826227622,-0.3357105463661003,-0.00251323978505652,-1.6310895584181861,-1.23012067570843,-1.7978036318821802,-0.03582685661435398,-1.0051055360351422,1.6583721038655697,1.7414909291986282,0.7311194028887685,0.4633355143794141,1.615782518660977,0.5505204405765738,0.1113561879933134,1.734323710552161,0.8342970284287866,3.2457122169394284,4.665110833768534,2.5826985857452023,0.1732503940896392
Virginia,-5.526427352369169,-3.6781990903132034,-1.4030332326950934,-6.735455454730334,-5.76566608061349,-4.739234084298901,-8.126649042087172,-6.407255773559907,-7.320598196399299,-4.6953121786616006,-3.3275847543348127,-3.2721845115398143,0.09923522681622697,-1.3667353041966186,-2.361470861750288,-1.3755731545478111,0.8333332539235053,-0.8958120035301865,1.6348887878732943,3.69777716313286,0.6568883675537238,1.3050739155872648,3.1590658111992527,1.2036266718468918,2.7731668169623855,3.388336583517884,3.434546508004785,6.418965044992662,9.171131054483588,4.754856894680931,4.499862486821108,4.970608561632294,6.670524825565327,4.4026428810702845,2.376888122578472,5.44869072510694,6.400484920800846,4.098220847880115,1.5858789980721415,1.861248527266834,-0.32281088677723724,2.5954209740024132,2.730858329249585,-1.4979286767688755,0.36210171981820194,3.6139403879172742,0.2890369394378858,-1.4138667533715534,-2.256249649261241,-2.0200370824704277,-0.7560675647665959,0.08881968731024065,-3.6843193069318723,-1.6663801995880554,-0.42443276102432875,-2.0539260781129474,-0.20295878085718447,-6.584234538826217,-3.302916178509838,0.5917148694939673,-4.253627037181927,-2.8616181511613292,-1.7254947189835839,-3.382747837633436,-0.915937495585287,0.45860128571413533,-3.988989859660278,-1.2385589675459332,-0.9752139056323944,-1.441462973274974,-0.4794015223417553,-1.880256199651947,0.8523679753529187,-1.9815676843176904,0.45422733379523156,-1.1233190309315386,-1.5165839217688348,-1.227427847222377,-1.4330729145341914,-0.5972595285008206,-2.8743797584594324,1.5448371047899565,3.4382765991528355,-1.5526570023617448,1.73691105810632,7.70205627359956,4.30951974248123,5.111228488216819,5.124663151163307,1.642604943066877,4.471163694695679,7.110077599569001,4.635505693747928,4.2277049179485955,2.7418978859624534,2.6486155710919737,2.191899046123878,-0.9078158254813303,-0.46088453214466507,0.9582972546806077,3.2114406720199185,2.1505854203719603,3.276323349502972,-1.3302752840963834,1.9255047444313813,3.7140467160026938,-0.9351180202113233,1.228154210469065,2.4315417351543798,0.772059157267638,-0.9907160418787031,1.5928202735189183,-3.4782174333010785,-1.8621921085336612,0.08327145261821974,-2.050017366494911,-2.1533190257050117,-2.477944246201465,-1.7841300650699765,-0.4145265033524296,-3.0258266563621175,-1.385695685483063,-0.5260481460794448,-0.3632381663233683,0.2771134573987339,1.2816646541117334,0.7404470747658939,2.048191753148277,3.72975059549117,-0.7964143832866384,1.1927429943926986,3.2742685303482952,0.09200599242882125,0.14621001710293846
Washington,-3.1717769622447047,-2.379263796120199,2.3617000050053867,-3.8654109602945326,-0.9479406034570845,1.499004733411727,-4.5431301003192415,-1.2319337384782745,-6.061656833775056,-3.675775770586851,5.02123545228889,0.3286689634711782,4.382982817546029,6.548780759617132,3.592247716501487,4.002682876105035,5.776760278452951,1.662237545728971,6.201237888107864,6.67717545891752,4.273287741932822,4.81079143669232,0.18244451198331071,-1.3058083936023586,-1.9870055559143722,-3.9653210544283835,-4.230258904576656,-0.9785054133358414,3.003049471373566,0.7071346366364878,-0.765623308965413,1.368884713972684,2.586474343606478,3.2487590273957694,-0.9113406079468263,3.7921971339646254,6.318687951301068,1.3123844781159935,0.1577322153304807,0.49572808409040503,-1.2183367543528265,-0.5816525929505139,-1.1996046625945491,-5.853046394844342,-2.4147707877903004,0.49890966264472086,-2.356031930966402,-3.4569518392622887,-3.401681271156756,-3.109440602845054,-2.689692788057128,0.145123217125631,-5.419948479987302,-2.136888824440033,1.2451413696063167,-1.3247387490853233,1.7600367001332662,-5.608327972635426,-1.337235242995042,1.059292812319273,-4.51439060954938,-0.25132508285576943,0.35613168124397043,-2.7899091421329003,0.0024021167853207526,3.163664506737059,-4.395680321744382,0.22755257905019666,-0.24999368205286493,0.38052191671938373,0.2100383524614436,-1.0476956821474452,-0.3722689046583735,2.0294715029709964,2.5241238804445936,-0.7314849646691222,0.1595705425013331,-0.4414275194570372,0.7978970811829498,1.090990145963745,-1.3052612678956572,1.1425016317363539,5.623978859770791,0.6660106033899931,5.480512521927667,4.5923261995334075,4.086025134697451,4.626199908516987,4.448247787186898,0.6344740433005708,3.96075341068315,7.269125124066611,4.4084643867619935,5.693714222432352,4.435161286849994,3.713339020598837,2.8313773218709395,0.17548940320854964,-0.018951858402075597,2.9798327198201435,5.903047495733667,2.691239359644971,3.1386106786419186,-0.9431533638427464,1.5551435488497312,4.38938442743918,-2.708853082560535,0.3312799453482818,3.5047064947352062,-0.033834053564693836,0.7442423621009423,4.820379804533332,-1.6373797473231064,2.0031430531064576,5.394623538110025,1.9515949500109278,1.576525541858494,1.4628216415623694,1.363318198400783,2.4886443124244435,-1.648672297568976,2.7722725788732894,1.9968471007602657,1.7021229031375147,1.5900550205616955,2.1882471648080237,0.4974343616186051,1.0496331659505866,6.031224226088125,-1.7424425981487994,2.7976732171984513,6.70393454716385,3.5631483776767636,1.2700094920496199
West Virginia,-2.821548739821169,0.9843488940588844,1.3815571557998563,-1.4073391989669053,-1.0499603932308437,1.5883566710759083,-1.6377968915453134,0.08897897040739754,-0.19142515934270382,2.0095154397377217,4.2685720930811755,-1.858801239792539,1.3958663051458025,1.1603311723344254,0.2851955364505046,0.8574864455297191,0.9543035546815166,-1.9762318215545975,0.4926249573238938,0.21514948441500775,0.7443292596653434,-0.7150812285420373,-0.8756680660965619,1.0214556654783158,-0.2828459052627335,0.9421742502761646,0.7280586597156761,2.85108092329429,5.66399725008326,6.198433066843922,5.011185416440205,4.725444597969009,3.3272080645312867,2.8686529706159107,0.9234067592789879,0.5382739337217467,1.397608067142052,-1.0496931327131123,-1.8695844389269554,-2.696085363427162,-3.4994189180997712,-3.21706568256529,-3.967156899773246,-5.2008098523655155,-3.4966065742009182,-3.1409159657472214,-2.678405368432972,-2.989173996007916,-1.4313364265106436,-0.751365131196202,-0.10952830308698878,0.7313542377717789,-1.293905431098959,0.5431437191867414,1.9241711282313594,1.5333675484466391,3.0373896548942563,1.291148094853763,2.0031427108001494,3.5813001994150584,1.1679530918798107,2.7477077620247625,3.2643108640576615,2.68488518849157,4.545956587759409,4.037270657504935,2.326257142341997,3.8963459417466413,3.0389167514012736,3.8893536551751673,3.141588573753071,0.5738212163600068,0.7375346286575168,1.119630383218575,0.5588420391220543,0.10463441865226411,-1.6021154450945083,-0.7724552844559539,0.8967893106576873,0.2681485503068829,-1.1176214829275102,-0.39820013865936355,-0.11880411010450534,0.8803114976481748,2.694994245107617,0.8072000990754469,1.5338903058026183,0.2964022221293533,1.791996341162045,-0.9570808820439652,-0.9621324605308,0.7890506826490982,-0.4254103080117865,0.5083989547193909,0.910062441686979,-0.6111565689599708,-0.6056987251659424,0.9054866295467449,0.8314050956486296,1.2367158385477555,-1.0049282807073312,0.24511719453959357,0.9483160654855527,-0.9572761094644542,0.7436294276403441,1.613873239819966,-0.254896405793281,1.1972428975974365,1.7352339717959506,0.9173750935221174,0.9993010266639327,1.56146585431709,2.979468693169441,4.044446282055918,4.618671710863447,4.07513644967484,3.972860414633126,2.9138516849272116,3.6099488757777367,3.95277904003049,2.652481177805773,3.155089807786403,2.1071885282087375,4.237249007608971,3.270104758105339,2.6342050552778766,2.3295652208385818,2.6777661789692453,3.418426333452652,2.21436868889781,2.4303118032608086,4.8123886203827055,2.062524661747267,2.716457597948052
Wisconsin,-0.5343677149947889,-0.5404870908317441,-0.6237859846036383,-5.088371761083404,-2.5445472500662,-2.826419124799499,-4.197048712408709,-2.143905654791788,-4.887219816104623,-4.064412130171459,0.7332132915220813,-1.5296473612631618,-1.1993728738060971,1.1252228275851777,-1.5384306362360671,-0.16056722186035716,-0.004654892630579768,-0.714060561393731,1.7121695167912905,1.7228427062805043,-0.5368450726871431,2.303446544943058,0.1949662296861235,-0.4481330817484794,0.8377300144488257,-1.3969355956870493,-0.283017413725623,1.909379180780096,3.2928198835074154,2.208377147432817,1.2589069701055313,1.2014521141101666,2.2970136068721088,1.7795032074191617,-0.5886540603764326,0.8765789391376184,2.7641845484880654,0.9572005801730038,0.6908541957086509,0.38799072846148625,0.1504258215602041,-0.5176907445949358,0.10976657548641851,-1.413385568466232,-0.19098158763067918,1.118069669160162,-0.674404982438269,-0.10849730257187207,-0.2732003399603392,0.016096202159252265,-0.09832779285939665,1.936230899171463,-1.1072536534592294,1.914076727452219,2.8788474719734203,1.1959017058680357,3.852368682898059,-0.7570839535740572,2.170026286787833,4.910414763693441,1.7003037790856317,3.463402305135889,3.336334538406957,1.8149959488515297,3.100277929981225,3.1646999998687697,-0.08850177936796873,2.339219521558492,1.7159063040630445,1.6409517538707035,1.3922104872194343,-0.7113853891717314,-0.5377542739425385,1.6645214056032804,1.9418995109034647,-0.010897512762483103,-0.08931632816299126,0.037929166861543455,-0.7757461121203895,-0.4481201742401843,-1.8202502539421805,-0.25542410281394407,0.9362601946543061,-0.927615632261012,1.6911897533754505,-0.22826992532269563,0.16055243745811565,-0.31148903385463034,0.4731548366771297,-1.6691014600032756,0.05616130678360546,1.5850212025515942,-0.2786717794602303,1.1782161142279848,1.173833098533671,1.2397660221166238,-0.5400026808592887,-1.492972961288904,-0.9836587518827806,0.8637205951202188,1.9094234600324382,1.5841269745857423,2.827525594096656,0.8615480310223255,0.4956853893993569,2.126437920213495,0.019202975317625527,-0.08050183532845612,1.9255747589039123,-0.06994913677103198,0.29443327691078325,2.981399488724529,-0.8726259199601085,0.602579249086216,1.8311677765567544,0.3629372512591125,2.6503041786915746,2.0525512382090225,1.5257877392617942,3.732822582909328,2.4385438971089584,4.583879536480034,3.426923250494216,2.429343219319436,3.4148143451810484,3.0856402014836926,1.7073139655907517,1.9811446105710382,2.7542345426100994,-1.9520927137503297,-1.33122227926389,-0.38703581175888774,-2.256662189381628,-3.0601508667594755
