state,1995-12,1996-03,1996-06,1996-09,1996-12,1997-03,1997-06,1997-09,1997-12,1998-03,1998-06,1998-09,1998-12,1999-03,1999-06,1999-09,1999-12,2000-03,2000-06,2000-09,2000-12,2001-03,2001-06,2001-09,2001-12,2002-03,2002-06,2002-09,2002-12,2003-03,2003-06,2003-09,2003-12,2004-03,2004-06,2004-09,2004-12,2005-03,2005-06,2005-09,2005-12,2006-03,2006-06,2006-09,2006-12,2007-03,2007-06,2007-09,2007-12,2008-03,2008-06,2008-09,2008-12,2009-03,2009-06,2009-09,2009-12,2010-03,2010-06,2010-09,2010-12,2011-03,2011-06,2011-09,2011-12,2012-03,2012-06,2012-09,2012-12,2013-03,2013-06,2013-09,2013-12,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12,2018-03,2018-06
US Average,1.5056879197100659,2.981911832499811,4.060584018332296,4.297887237071582,5.021498374494074,3.9927216216059374,3.3951497726042392,3.455752951163995,3.028211245085077,3.7504161033649,5.4206651696272825,5.399031718742087,5.909004642363179,5.133393049395575,2.972249865390176,3.0392506557947416,2.974046816547019,4.542092312381143,6.406173316790645,6.252740714635419,5.31749320386462,3.0581901894555936,0.11074352467981906,-1.0895509578168356,-1.9355079083536064,-3.545144191976891,-6.052325466192473,-5.593746390327886,-4.686415691119953,-3.259554858711395,-0.026625847532201565,1.0387051415958057,1.9326230701918867,3.7506554746445113,6.010265332468057,5.830311838069948,6.065346046484385,6.34490350401898,7.61908627451431,8.1725618542291,7.70249950895965,6.705789039362324,4.927091745767473,3.9691943695456255,3.5233477860047198,3.3693215103278176,2.458842917721601,2.1298583780551232,1.509194244723645,0.5246801063465764,0.035768321575738504,-0.6722352767875076,-1.8569814485071359,-4.32429524231447,-9.375500309159742,-10.98249013320101,-10.833184001168362,-8.007936018881356,-3.143333850604589,0.07261610920372463,2.8800657147077047,4.499583931528064,6.715931989334997,6.116715211759135,4.275313286166025,2.6501676263156977,0.9332651373653852,0.9962810804753938,1.900397677383139,3.6959233471220028,5.767241589221526,6.2025974682816765,5.887712195524868,3.562391084669245,0.2002269279572906,-0.04561548771548265,0.5470617926376572,2.182654913426162,5.336520536720011,5.74385237392529,5.178874770168067,3.917896718356153,0.7500317196021827,-0.056453367773215954,-0.3840379730097753,-0.3165381435276759,1.0739608403995449,1.2964087863060567,2.7666586477673243,3.9626610712102632,4.958521538804153
Alabama,2.6251226143418314,-3.2214833305809787,2.2182372370175782,1.3004191043256539,2.61193954835479,4.496477488604573,0.06780491122757488,1.2090654375911547,0.8970522515616116,0.8993557596285732,4.0459451443060495,3.4265478480972873,4.046989454915324,4.056142057137105,1.4689873946421201,2.8847617345339973,2.1137922967591893,1.4973121735268438,2.9904217184173567,0.47167804978938715,-1.0466204237248782,-0.8415995084016591,-1.5550256229685835,-2.0879142503215773,-1.527624939823753,-0.9473698065395695,-1.7080306154151865,-0.764320989270156,0.19160809366064172,-0.5161664358320566,-0.6610686988433772,-0.04811346593176895,1.2224168635166264,0.6495403169873182,4.569468859471592,5.379820114525298,4.824220119029811,7.751259675795724,6.9979442028082515,7.483475677686141,7.207907280334494,6.699716474830406,6.112253460253194,5.986024406316082,6.348328748374511,4.849416946841243,3.3172081613478883,1.5343485733783198,-0.1131880709272279,-0.7165104539835949,-1.9253621607307272,-2.0587505337305454,-3.7756760808469014,-2.4909259897561085,-5.055962969792195,-8.119282570675876,-6.372039857050238,-8.882383980169983,-8.25869642873734,-2.131050925446399,-1.9428149492221534,-0.5565014852611625,3.373137035885877,-1.3531784862199472,-1.5419619703744705,-0.24186042344285494,0.5796887275442056,2.95074859823673,2.6206482180143533,2.2402679480958296,1.321873429139175,0.6497535879119583,1.5284826662426934,-0.19992551317245427,-2.2913987959907454,-1.5469187800957964,-0.810406601388962,2.575770098641127,4.270313337624183,4.8603255523095195,4.17996140450388,2.108310056692634,2.923771958444528,0.7291794318859829,0.9747255983656509,2.3070353608250254,0.09912602026254086,1.845885740711063,1.5214388833473078,0.6667362110156637,3.694567585091636
Alaska,-28.238694710923994,-25.22668520077394,-20.660704408808886,-12.351729300618395,16.88655993307762,9.333895493607969,2.921169127909699,-9.348643057500416,-19.20745847529791,-10.046838169762431,-27.3232955672832,-24.83281904563234,-25.26875432699444,-38.825895216749295,-28.72721439469006,-22.71770479106667,-0.47320816567461416,20.50812182801773,47.55376174142759,46.67150202495169,25.35629400339311,22.00517250116047,5.710945884693852,-2.3915654531154114,-12.314757463623613,-17.02456051071316,-25.53298441288574,-28.4622040815104,-21.80705608291395,-16.311695505413045,1.1582554522889752,12.457675546032716,19.544299041062814,22.709761960773484,12.419425143000234,15.112630524416556,17.711382389099636,19.833495637497027,40.0733539083803,39.74522088014824,45.951637741792645,38.56541975830728,21.732948351579804,25.01934777317409,8.263299537303833,5.18921539561838,42.594960738735146,30.958384164059517,78.99602396623952,103.78168310708628,115.00100519514511,176.37382184693956,101.27641707968627,65.50367483722759,-36.22088315170683,-68.39488200993313,-67.20344729810458,-56.26138542492956,-9.606485188763651,30.10979124051511,25.15839203652724,5.350295553076019,12.627703142637648,44.427335759712804,59.68565913399516,65.51733937181535,32.02142495981357,5.0101015545442475,1.0566386196127113,-16.34639604968096,-28.33982529101998,-25.315265681375838,-36.96428316956455,-40.37066388630184,-34.98370192890629,-46.70807197299279,-50.59172728803978,-48.59225534851548,-73.65937349970493,-67.33446165600867,-64.88244201697066,-58.182965132814466,-4.721455287800222,19.509989731844517,45.591053703650616,57.31214679391168,51.458528694663826,4.519549768946826,16.01826855401817,1.8184635738100479,11.370230889878922
Arizona,1.3399572665459225,2.472770553619107,3.958417211002016,2.769521630990289,2.2577111007949697,2.199720026671507,2.8327308597352436,0.43172717414928774,1.2055977543913219,0.9916127328329783,1.0907514054935312,0.47339430547272304,-1.0399664486115023,-0.7529334522028361,-2.6237000241361543,2.6716848233861388,4.701243060465094,8.601628970596433,11.013589758664704,10.19376716296534,9.706148155061703,2.6102806734336936,-0.13687063168466562,-1.9144916682027155,-2.41263847534494,1.4096323564218722,1.5155891942359103,-1.0340663469115203,-2.8771491397847995,-1.9373917395482905,0.12497960526715143,2.956167965501587,7.070197910657626,3.595655328319341,3.5445446786550954,6.901719980579157,7.847372059419934,14.154630123444939,16.266175435123046,10.7103473691088,6.389733889532853,-0.19379896251881112,2.624436611956392,4.224463110378358,6.399738414097543,9.13145424780365,1.4907496204451187,2.854215283645792,2.121004236040674,0.8271440247850713,1.3386803529857632,-4.066393820250959,-7.681379616413933,-10.805860883415399,-16.537208081154848,-15.234930065468713,-12.562378554507916,-10.52146224715726,-1.2610039784101044,1.3968303619136735,1.727917287693166,5.582778362780603,3.9426276796538673,1.4085442461111493,-0.48021476316598793,-3.6426162938573916,-3.6188243052707665,-1.8644363655908558,0.294781479656507,1.7026954010291921,2.8881624967437856,3.0547010767456513,2.647084986727987,4.55971277369297,3.2072658003235897,4.396754657092955,6.663231850887229,5.915119538824009,8.287834860500913,6.956862874751771,5.770575472858002,4.734190615141584,3.1687624165386308,3.6842097791021313,2.380613276454853,1.9246313439321194,0.7460195583077381,0.6315475670384357,1.787332168047483,3.118924958744924,4.318193274781462
Arkansas,6.544957251573802,6.689287233925705,7.090124049307102,5.284082340809109,-1.0764997291810336,-2.3426805948142446,-1.8620191604519352,-1.5034414339581235,3.0371839123750672,5.772925167337817,5.901153911320197,7.554236492826136,3.136884248937572,0.6395054463633748,-1.7360914655081776,-2.396065296117458,10.016696092066583,14.338163928695828,15.742016745811316,15.105309900527969,4.851148135893713,-0.9196094288116973,0.6695013522636084,1.554424105045863,2.609686280320179,5.068376034607491,3.7045534678554684,2.406771704505808,0.5011629013858881,-0.5611215366838799,-2.845641381824937,-3.770301844380049,-1.568552775263904,0.8249947640380815,6.057830193319247,10.859863596843608,12.740762490897103,15.19236767829158,14.305630897210142,11.07613746080049,8.457711439841992,5.4003322619920535,3.144545166475443,3.317791807913185,3.1070960892584636,2.236280084177202,2.8202797183087576,1.550499651357733,0.7411509710284748,0.3320683993087463,-1.9904375186333514,-2.122636560371309,-1.9413715437331411,-2.1193595182578018,-2.2532224920200457,-2.476957125312298,-1.8964061778183132,-1.070482471213665,-3.8142811480894454,-1.4408055568153892,-2.1287940893729567,-1.2604042373761175,7.4291927897519425,4.9642917034292795,5.602598706737944,4.458242080544042,1.1555451526476659,1.8209105266450913,1.2913705469062853,1.9211868582926699,1.9330719946949404,3.1042811290404444,4.254632674494626,4.43811266522418,2.296503343959548,1.0801248325625634,0.768977719832988,0.6527613883383628,2.3285402437529377,2.577328790318561,1.4563805861116408,2.611562846721849,1.9294567444785107,1.1945593594972186,1.6647241926964726,-1.1873610305637559,-0.8242406687836953,-0.1454456485099815,-0.4359543580659331,1.1333689860276541,0.5955974590230964
California,7.6728628529829255,8.107910230785707,6.386782818917112,6.138478429972453,3.5578035744103724,4.211783445590844,3.0357505714168473,3.3622313669087065,4.506752542046736,4.044045225953672,8.586761746162644,8.60649998610801,8.589683233979493,8.0966581909004,4.71006299521497,4.866393672099786,5.812255235381847,8.932538326933026,13.44839319264243,14.523802768828704,12.439298454322657,10.023176768518995,3.8656467529032414,-0.5655817479484273,-3.15114487091993,-8.407619597612898,-15.505123627996689,-13.670225582236482,-10.631972976222274,-7.626810839833671,-0.2731554081561755,2.565984794031003,0.7389025818945457,3.9599769576432813,5.9703108529808135,3.6629338492926875,8.659758912704984,8.516524811887253,18.17822434338824,19.446990345766405,15.570459737602574,15.180783572627139,4.790768234271822,3.714190939443641,3.020230628289743,1.0176598360676583,0.46347223242911445,-1.206353699233814,-0.9369248904481924,-1.8696690288177715,-2.479922661933284,-2.5060959281866744,-5.473495997492467,-7.778030599636522,-11.276751693020547,-12.02397601346792,-9.860263948835781,-3.985156293343724,-0.22509562256047772,3.234118480870217,7.941651324938579,6.83145214669839,9.67950204231106,6.2243771485990855,-1.557021899577754,-5.447968985019515,-9.285384752257645,-7.138460342127276,-1.4039824426188796,8.015153611279535,18.310230980312145,19.160592654554094,17.254968038106288,7.646479954382937,-0.07485957937156153,-0.002177316606859125,1.7101831882587368,5.793935832809984,11.577208593240137,11.505851743776823,10.127752787052726,8.601627435693016,1.7209699114127335,0.4595528042774346,-1.722802350001432,-1.9363827998452974,0.16858524688177287,1.20153166824777,5.107944791223604,6.477801101253357,9.181931283056963
Colorado,8.671996898530377,6.035864530062341,5.994268858467126,5.2752505360679605,5.117408432866007,5.300283608714912,5.417770163122755,8.2469224241981,8.617507710749255,9.24367991357934,10.626821533667515,7.179911215203108,7.836879849699407,9.223794541505253,9.369198539389728,9.479840668575989,8.579402087506182,7.188168307931039,4.459727654392079,5.786516158914921,5.289728991668093,4.77873155091077,4.106267867249828,0.3983651966041323,-3.0652271643788738,-6.210543282763005,-10.216298111644397,-9.709873275705114,-7.957439349084809,-7.779876316780536,-5.909727753301342,-4.222247023635535,-4.104528823632237,-0.8854355513818416,3.2412618857547426,3.438836894999602,5.144199706972724,4.543040872324125,6.084270944855222,6.085154905716812,6.454754743429006,7.4693224822648325,7.694148387369314,8.209985511938465,6.430930521648599,6.071433454078831,4.75292231210211,3.982664231026044,5.2669533588965916,3.375782860863078,0.33034058393109333,-0.733465033106595,-2.6736017205888434,-4.121500408511732,-10.653377427299882,-12.742780456805496,-13.945335088648783,-12.633695468633462,-5.652127553485982,-1.758962150854897,2.261103239382474,6.723826707771698,10.453441146806473,11.379460981776765,11.580543399815946,8.142063420755214,7.136427083390501,6.48218232075798,5.810087404052455,6.857556159111958,7.451698229183558,6.86486171492707,6.655282964821764,6.711277125001609,3.8389512257001006,4.881936168736583,5.574751204662527,5.681141891913166,7.673134856632469,6.535226485577876,4.697345798751195,2.7642183419288537,-0.43314352590790106,-1.358253621271275,-1.1824526706121425,-1.2385797055039263,1.4090005801496885,2.943082760398689,4.977546355482429,9.109441685558185,9.25774686273458
Connecticut,2.039362534239422,6.866302265740824,0.8138922376519478,2.108675588493466,5.698593814657191,2.952969026569345,-5.992342347588492,-5.071165412531639,-3.1232237377459726,-1.9502078752837648,15.453897452282995,13.611801151458696,12.7918481103129,10.185631944154762,-0.12299201044806232,-0.2053246392946135,-3.5957683710873516,-3.006934175865357,0.566473562256524,-6.127612321247656,-0.23016459610343182,1.3359662249143047,-1.8362317779724753,4.290575024088833,0.3192650321066402,-4.082559525425263,-9.972121668663982,-9.397941395496545,-7.723540375453554,-5.321727877353162,1.8733282046303952,3.466712208387776,2.528546104631119,4.846057190211414,6.000213696339711,4.2673019711091635,5.971687492214421,12.928433839256998,9.865448866412374,9.982785402127126,9.62358294833166,-1.0157302594572144,1.2927057106973643,1.2791105685468918,-0.3527770471317535,2.7943291104798047,2.570986163306623,2.713130452531168,3.3945595468959837,1.785883002788841,9.888711556346966,8.855511191157055,5.412741767945747,0.04506054443230887,-17.31686236441186,-17.98401314582099,-16.392262905037292,-11.603150548888165,0.30893249658060035,3.5046472190769826,4.832559626017314,6.960248216814698,8.452001449447483,7.512125781719805,10.463562712718343,10.768723964577552,9.517369588598399,8.271118542811703,4.597867972511177,2.029167678470847,2.010545986188731,3.561670327799233,4.541292600020805,4.709524947345973,-1.8725778881150352,-2.8996858732492585,-4.515371024324239,-4.094302649926131,1.385572678304214,2.145443595097412,3.724967220710694,3.611956528846184,-0.6014077822520089,-1.2712562822639732,-2.5240014639012576,-2.527685439519385,-5.7885091815656935,-6.344228791919951,-2.6534139350678427,2.494579121453448,9.260784618636489
Delaware,2.2149825405544985,-0.6059086417742713,5.1584940110648585,4.983802649726939,5.584260716450118,7.36872943950669,1.0714921768426566,2.2207793851014617,1.9372949426383241,4.232537798622099,12.372326214800431,11.126930106104647,11.023270672046877,7.017194552851505,0.10428573764845316,0.7569087533023021,-0.39747690503961114,0.23269967694460716,1.0023428931285157,-2.1980211446951192,-4.563824554745259,-2.841465881063986,-3.3822184846644,1.5411314214299623,5.4285992963245056,-0.5150332079589994,1.6156738330896439,-2.082110127643342,-3.4279531483794727,0.7325934105365861,-4.88107627605289,-3.4200628709555265,-2.570063574963226,1.6208651663736182,10.03747787052663,12.02620431087826,13.614966229993792,10.063047140177286,11.240744081859438,10.656548768094732,8.603609073369178,8.737303988726476,5.7537059215630855,3.4644374138689824,3.4205788032546613,1.9787455737739563,0.3207061351604242,1.464389898619585,0.54825270992585,-2.361149256830476,-3.687461131832759,-4.35457995204059,-5.1090823640620275,-2.9606110967831927,-10.113756108186049,-13.802972621879817,-13.842336250647206,-13.882465826201981,-2.3150506748633095,2.817754888469006,6.197452471205093,7.638307888044162,6.011228630498447,7.36014518957712,5.825041614374121,12.001866220511033,8.06916109555488,6.259200988666475,6.869700838995244,-2.2333727816250257,3.988080447633063,7.902075782001034,1.5602399516953327,4.789232822066728,-1.1508373004100974,-10.728520320892713,-0.3303654908948305,0.025470707570211717,7.7324330300865665,16.082880614399343,11.89250316319337,11.919087437271566,1.6508622256183219,0.3459014964610855,-3.2201591425005005,-3.950621332719472,-0.5912335385213576,-0.6866325868731974,1.732480102754046,2.403171443559326,3.967994788878003
District of Columbia,-0.001167513721118093,-1.5204240431574045,-3.4064140509496,-4.433738564387787,-5.516471173987511,-3.555407045986233,-1.6706813089403738,1.984671628772277,3.7221222638746125,9.450163817191228,9.52537881545495,7.844594842501975,7.460632053417691,1.5198916619425273,0.9654967483303893,-0.8416185747710803,-0.33278556645127344,-1.3760814565684338,3.011430892309802,6.228284368141694,4.338027439701916,11.601617197623018,5.696749078716575,2.671309301190961,2.1935740146131577,-3.8318997313793477,-7.027878959879071,-4.64092158758928,-3.6691241378509694,-0.5956854545908872,1.4290365115399024,3.3429016665223723,4.570596069246616,3.865763303500184,10.691145647732318,9.487510624292613,8.971926095748902,12.113766907517322,10.677662668504311,11.296572149872187,10.040812358764944,5.141830012733772,-0.5703733954069968,-3.9204968850407242,-3.1956451607445584,-0.5263372204765859,6.604323807514999,12.631967750839177,13.036805467088666,11.574330983655686,5.008347236508034,1.1981896916763732,-0.4030205615939882,-4.698782834894513,-4.364549005717849,-6.610592125495553,-7.709563605933821,-3.7386024796163855,-4.875598112698984,-2.177474553833521,0.21459947943195506,1.1521331812073943,4.399941219318201,1.0023113389985667,0.6343774790751913,-0.5981858334162313,4.941717418210736,11.123256313525067,12.464125194987503,18.25215855703802,6.876358588394839,4.172535554442382,3.0123037658661858,-4.4421842463441115,0.9781362656087468,-1.7509189080161696,1.5858019200513087,5.313268047321312,7.300394585301698,14.314777964829265,9.527042983168876,9.574444852404163,4.846338225175222,0.30481266267007656,1.1879060717979668,2.413597389678151,2.2553196163395373,3.399694764772395,4.435372653897612,1.6499410981716502,2.8808500662351144
