state,1992-03,1992-06,1992-09,1992-12,1993-03,1993-06,1993-09,1993-12,1994-03,1994-06,1994-09,1994-12,1995-03,1995-06,1995-09,1995-12,1996-03,1996-06,1996-09,1996-12,1997-03,1997-06,1997-09,1997-12,1998-03,1998-06,1998-09,1998-12,1999-03,1999-06,1999-09,1999-12,2000-03,2000-06,2000-09,2000-12,2001-03,2001-06,2001-09,2001-12,2002-03,2002-06,2002-09,2002-12,2003-03,2003-06,2003-09,2003-12,2004-03,2004-06,2004-09,2004-12,2005-03,2005-06,2005-09,2005-12,2006-03,2006-06,2006-09,2006-12,2007-03,2007-06,2007-09,2007-12,2008-03,2008-06,2008-09,2008-12,2009-03,2009-06,2009-09,2009-12,2010-03,2010-06,2010-09,2010-12,2011-03,2011-06,2011-09,2011-12,2012-03,2012-06,2012-09,2012-12,2013-03,2013-06,2013-09,2013-12,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12,2018-03
US Average,2.280000000000001,2.159568086382734,2.8545763050204607,2.740132555148873,1.5838873680093906,2.710902329222936,2.600679281901996,2.78259195070287,3.676612127045229,3.4969032872796584,3.3765251111321226,2.903981264636997,2.6550315633122907,2.3384275455717107,2.653247941445568,2.721893491124269,2.9661783324290116,3.1306225260885245,2.852049910873443,2.844735909252033,2.564552959775164,2.721563154221916,2.7989601386481713,3.326152520465316,3.947593766055831,4.534646739130426,5.133608699317207,5.712617796680852,5.9477716451108105,6.04386677497969,6.294098781270041,6.184916377406113,6.492496695435808,6.68760533169911,6.736063966206538,6.968796433878155,7.067757009345778,6.9864292381704525,6.925795053003542,6.723155993888046,6.553464266230234,6.791946308724834,7.197620621282211,7.659768319666805,7.756800000000003,7.516339869281051,7.5652013071089526,7.852263797376521,8.332838391637464,9.288052373158747,9.950705032672237,10.155812128685128,10.455043859649118,10.568540407552009,10.5984777395475,10.232013839422008,9.13287338065221,7.1397474967348815,4.609945793070941,2.9494576505885006,2.051212079865371,1.0745406113142784,-0.37399179921597464,-2.6273314203730207,-5.4728585435422055,-7.870639210255955,-9.00949796472184,-10.088405930564507,-8.392267798208385,-7.136969696969696,-5.273884083904967,-2.4888615762790054,-2.9130211013896163,-1.9631389338484784,-3.116964894789315,-3.991387006984924,-5.216284987277341,-5.512062629813081,-3.5097221469966904,-2.379519719927791,0.26845637583892046,2.812535227144634,3.637384226775184,5.0543539168441,6.754796965640331,7.154213036565984,7.6368954124465125,7.104757840836368,6.311719525576056,4.972884477642483,4.503597846324167,4.815737051792822,4.8852410674792335,5.434252851155086,5.537365177195685,5.725281512804681,5.815097699264325,5.852170295382053,6.15475864586184,6.296063275211212,6.443184837481184,6.799423555613779,6.747754330167196,6.815203145478376,6.89353912717893
Alabama,4.450000000000003,2.9597474348855566,4.083031430529719,4.8794712286158735,4.365725227381525,5.0785741663472574,4.788334901222957,4.569045412418899,4.71516374644528,5.681196425314613,4.587485411616841,4.18328458743242,3.758212877792371,2.847527828112863,3.759656652360511,3.4198213526159047,3.6558595069233353,4.522191459015019,3.491065519523494,4.0141482273587314,4.015638999755646,2.48836089259914,3.245403677058355,2.396204033214699,2.3805794831636695,3.5322681704260575,3.453081449365135,4.626197096076622,4.237417775738099,3.8883425372569898,3.4500823230055264,3.0486454565586443,3.5148224244203052,3.2330881817519823,2.9154308037329097,2.3997134670487066,2.1974906074998186,2.609861042533673,2.839870659356123,3.1059811122770187,3.086633835055849,2.9009417749364124,3.021189336978802,4.002985277155849,3.8352846184901015,4.155254191996793,5.287951167728237,3.783677995955386,3.972265422498701,4.483355782182033,4.921545150923185,6.053177446728264,7.0613898410719935,7.059545733578883,6.894894894894889,8.41631104788999,9.162882757014792,9.512614678899084,8.815597258118888,7.467745462497281,5.962030716723538,5.314414367244346,3.6608664222646787,2.207752568928668,0.4076497232008064,-1.9290046733618356,-3.2626021119744886,-4.469440573362528,-3.2980802967269733,-2.869309540707694,-4.042016374028111,0.807544024174227,-4.270979111594884,-5.2713987473903945,-3.192745224297068,-9.039226833428089,-6.762683415452926,-5.592286501377414,-4.523030874120058,-2.323863636363638,1.6550522648083759,3.805077327108264,1.5674891146589196,4.130068058868009,2.307912025135671,1.9958396581773108,4.504144041154629,2.1339589967041066,3.1604221341225065,1.273288501818985,2.0401465842585953,4.151397473062394,2.154262516914744,5.159745278397659,3.8593481989708343,1.7382627875223204,4.31303979229588,2.939806428238693,4.195912469033854,5.053424869663976,5.282673845684973,4.6709236261250044,4.413294368220331,5.340998427672944,3.3724127949051863
Alaska,2.239999999999995,3.3106621324264873,2.770357178193343,1.9986283922798145,2.3767605633802886,2.865717881692316,3.157793395590643,6.022476227067521,5.598547816948504,4.131764705882354,4.3210452636490855,0.7066497553904703,3.365602098977652,4.383586406362974,4.553587403828953,5.568549838071247,5.531728665207872,3.8791237336565976,2.8407632412081743,4.968044311887527,1.9656631002737037,3.034091856297408,3.4195856560445956,1.7616496184445423,2.1717911176183518,3.40587331122077,3.7248592115848833,4.196250498603924,4.8801846986704955,3.5127523079330385,3.3273869541611663,0.2450042110098715,1.2676483983603972,1.8970599350011268,2.4470800180153063,4.536775376155195,5.059590735327188,6.134104732235581,6.213364595545149,8.343683787535609,6.42836757990867,6.031169194213429,7.546909492273729,5.947804976734791,7.266876717838711,7.019509622989721,5.522771007055796,8.554515944242885,9.555652771701782,8.79472809016444,11.22728101635159,10.008795074758131,10.085567598402726,11.610529295216525,11.525849819652425,10.718473510286742,9.91812623069749,9.418746195982955,6.644778752388887,5.685264526067493,4.888742221384124,4.663236452973626,2.904011395487751,1.0658649904345465,-1.627039417501912,-1.2223747730191732,-1.3217235990176288,1.1718045790517373,2.969799424315804,-3.3493252028875036,-2.9232091949862022,-4.223093371347109,-4.889736877135382,1.6979031360178125,3.4587237216240094,2.4372093023255856,4.819220900396553,1.4232278076817828,0.8875872944356832,1.3621503814021068,-3.2802207584119656,0.8995232526760816,1.2861736334405252,1.7246013259272508,5.558879020753755,2.9196754925559345,1.6843033509700147,2.1973666828129854,0.7934086054318069,1.5851704274762985,2.4542537507588227,3.9813857290589367,5.328489252194971,3.521637177574074,3.229219570001691,2.6893751035968876,0.2792263786802475,3.216506733660064,2.2385306055512313,0.2058028328154598,3.0465582899963137,-0.02394062724443471,2.5784978144925237,3.491462628865986,2.6505066560699335
Arizona,2.3900000000000006,1.1347800119450535,3.4157122764717616,1.644348168570305,1.8654165445844288,3.7303149606299275,3.769185933553522,5.453840937711901,5.512943432406519,6.755859189676444,6.674780003744626,6.613999632555578,6.787823716492502,5.35952359790241,5.95875383940324,4.713079441668102,5.054458815520761,5.137506326978226,4.1825409971840415,3.974327326586027,3.3290134456504124,3.4662601299847493,3.386596708800386,3.8936372269705615,3.958610958689356,4.715005816207843,5.397923875432512,5.6901279707495425,6.348966973307184,5.783899874102053,6.033413584300001,6.111711711711704,6.033749290981296,6.034724166900031,5.2979221136645025,5.8344087482170774,5.7639585422935316,6.061006206259064,6.325143753267125,6.513926325247084,5.645824113295825,5.714641434262953,6.08407079646018,6.428872687835144,7.785757031717547,7.7964904016017025,8.278299154211558,9.391983695652177,10.72677808006218,12.536873156342176,15.847199186774386,18.60994669564768,22.930351501780066,30.46454055628367,33.79670253544542,32.76757275622847,28.87094142600751,18.874874427949557,8.722515619067357,5.563771402280722,1.0951446477179148,-1.7183098591549324,-2.546193409105352,-9.224207708112836,-13.309329993738258,-16.744689659564976,-21.038571800886103,-22.569361089200584,-21.969012965437535,-22.679111043109064,-17.64997111972935,-12.81335813623882,-11.35795612329908,-7.564064509745718,-10.36573146292585,-12.68478536957074,-12.150167084377616,-13.042547497993045,-8.456765971717621,-2.3562950895973835,3.304606240713226,13.140078778926654,18.34778361216266,19.102663409402354,18.91145503710949,18.103682750367188,14.47660320899756,15.193356345990297,12.149216179601309,7.351112339367131,6.4716751543557685,3.7870233648918608,5.729323957030071,6.294246363753386,7.4497354497354475,8.02577621558291,7.471334720692048,8.230402841688862,6.60232420720899,7.944685466377437,7.540435872123933,8.738298586506547,10.258305310225044,8.71640291384073,9.458409829120168
Arkansas,2.8499999999999943,3.6378173096142317,3.2502708559046556,2.6522879626930824,4.569761789013129,5.429122468659591,6.171897357626632,5.602877153132692,7.15016271501627,6.283728162443982,4.824797843665772,6.90984047320309,3.4015966678236738,4.234079173838212,5.29699151452815,3.5878950456869703,4.380664652567975,3.533685601056804,1.8640618640618691,2.1202557254997205,2.387843704775687,1.8580542264752777,2.5171807575515355,2.4011411363816477,1.8060463290145359,1.3074453926250698,3.094551406968586,2.724036526853436,3.393752410335523,4.319938176197838,2.8655678209587334,3.2695494952538824,2.528907124207375,3.444699607378307,2.918044836457184,3.0639042894659965,4.045401629802097,2.76425093096535,3.8423082416797567,3.4682899207248057,3.1678321678321684,4.369337979094084,3.7551581843191246,4.371323026405792,4.988815834067637,4.640448687988241,5.985682089354349,5.715409320311987,6.6627929498353815,6.833843797856054,6.341860028769789,7.179614359228727,6.440288118152646,6.307113420533955,6.857613362347818,7.421762017701153,6.647711117429626,6.550929827518398,5.311244427321265,4.033387183629515,2.826063773061753,2.7893488004218256,1.8710149472143742,0.5486826440291952,-1.4416096245592207,-3.011182928080437,-3.1859224297147444,-4.350064350064344,-2.941176470588237,-2.713280795472574,-2.453500079487041,1.6684607104413316,-3.6428687591478286,-0.5980210938349431,-3.6886136462407757,-7.098994176813127,0.3544303797468329,-5.310654123824113,-0.9363190253257356,2.136873895948487,-0.03924206749635227,5.683590365621212,3.587086488640899,1.4003570631555404,4.783803488306882,2.0167240531234616,2.7043368328477917,2.1403026134800474,0.7011346606722342,1.0178934961962958,1.7126036928017219,4.347123464770535,0.22854105766675886,2.975180313958414,4.0463036043146525,1.9358835372463992,5.684590094389648,2.961322552402534,2.3869727925558806,3.408285222323503,3.637732062217762,4.241696678671477,4.21317791168626,5.583035408198249,3.742435245703214
California,-0.950000000000003,-1.6624685138539101,-1.8610296348740805,-3.689144239491984,-5.421504290762232,-5.17418032786885,-6.472225085025252,-5.860805860805855,-5.134500426985484,-4.7649918962722815,-3.4600550964187335,-3.5464146748193413,-2.9706312591425683,-2.9271613342409784,-2.4540577559639374,-2.017058552328262,-1.4148208280180898,-1.168770453482936,-0.8893049379826714,0.19997647335607774,-0.28231972709094116,2.0340586565752115,3.128689492325846,4.39070204273303,7.302111596083518,8.53036624942049,9.59358900973098,10.290148448043174,10.576077396657878,9.920973942759511,10.02820432466311,10.44152136229225,11.105587591966595,11.86243077819877,12.90230703503276,14.301541870556731,14.595078299776286,14.243529616119499,12.949882273797503,11.462035541195487,11.354052787755734,13.106279458719788,15.857653365098281,17.1824045220668,17.713884992987392,16.836940448985086,16.27682817118621,18.546691403834267,20.129870129870124,23.18932290168554,26.18955512572535,25.316917940424645,25.415323580461198,23.993649014663305,21.57747219059298,18.391474481725076,13.56267299327797,7.445766797228096,0.6267785742588556,-3.5829817158931077,-4.8259052924791135,-6.453082827999587,-9.69393234293897,-14.525363772291305,-21.676300578034674,-27.173261390887284,-27.99778015618188,-26.922092328696984,-22.943621841281704,-16.145297386293485,-8.918740365558243,-2.0142456795889703,1.7033400012123432,2.4420174254509868,-1.2209864603481688,-4.582017517726286,-6.895935153176776,-8.229516051748927,-6.553665402031562,-4.477332334207561,-0.7553933807054649,4.274898838271773,6.862680898434935,11.721252533176445,15.835644713926344,18.61425799586905,21.386114345241747,18.338209479227622,15.207706871589249,10.912352910136672,8.061992023827552,7.639438291139235,7.409734641596991,7.155430800704121,6.941978884424921,7.653084661674857,7.177571775717752,7.410202903698441,7.434911759566666,6.895668871346277,7.494646680942182,8.333333333333332,8.59152638855005,8.766117121073027,8.862588860245294
Colorado,5.349999999999994,7.777666699990005,8.570863024544732,10.228266148615834,9.719981015662087,10.639087283183377,12.670920692798534,12.627775819527667,14.11021714681201,13.707243460764582,11.77993527508091,9.568891323057656,7.528430629264599,5.817297058172981,5.674580196873193,5.776920879748646,5.760417401114001,5.8458751393533905,5.047945205479455,5.211638425707148,4.806666666666672,4.752814166282667,4.987937667079615,4.8187359640680265,5.546720946504674,5.894551624457987,6.483666625263941,7.4865328109696305,8.105827758693419,9.411904338021492,11.01714685640965,10.678284640355374,11.456126658490362,11.281661875576278,10.948253217756767,11.613666769579083,11.72910518681538,10.449870838816604,8.134854870022258,6.177677377714262,4.619930163846357,3.442036979833186,3.809607216359412,3.990273978550648,2.8070175438596503,2.7558551256345756,2.2735900788796624,2.0626304801670137,2.634645800382924,3.989703989703983,4.408974676235254,4.086892488954348,5.028589967151955,4.41951453209838,4.582263480150106,6.095979247730217,4.741495810649049,3.995411967119093,3.0368271954674295,2.3079202785804322,1.7583956943267,1.3235294117647143,0.8651343524322581,-1.9589383350834721,-3.1336038255325436,-3.2148040638606727,-4.488460839542055,-5.174324124686066,-2.187815550319745,-1.6158056534453034,0.06088280060881589,2.4148003894839296,0.9214651678519415,-1.028845787448077,-2.8977791299056803,-1.646700893706022,-4.30763402159499,-3.8270511685211663,-0.5443722096028881,-2.1730724615265657,0.8630928814632902,5.596701229032383,6.13900374089389,9.197628458498016,9.978018527241332,9.356636463585703,9.308451435779466,8.694393166105636,9.194089513883927,7.5957704974865745,7.331228999083604,8.721569149821837,11.378047983264693,11.238561670318338,12.715428643708687,11.234991423670671,9.079970652971387,10.317460317460318,10.209291886432496,10.639938319198144,10.890796093518798,10.531428871501342,9.02425985795382,9.790940766550516,10.631535531455464
Connecticut,-2.5799999999999983,-2.642048352545143,-2.0547945205479494,-0.5526590198123057,-4.906590022582633,-3.887259010896892,-3.0726848908667,-4.141763657334594,-1.2089810017271208,0.17442494276681192,0.37166593790991387,0.04375410194704883,-0.6665209790209784,-1.5888562411578995,-1.0781964713569974,-0.688825716160065,0.3409965900341022,1.2385270374875488,0.06605746999890155,-0.11009578333149214,0.14251260688445017,0.5133806663025656,1.804378919573111,2.9097321723795884,2.9666119321291826,3.9121930015214175,5.403652869339673,6.715219021098849,8.409525834573673,8.57561179669524,8.489695478314365,8.500602167804093,8.698636853976664,9.47794259294934,8.98780833569605,9.027842012764781,9.112233850595446,8.921344360373043,10.579257717655222,10.469160940018666,10.153795270382009,11.05008077544426,10.853199498117956,12.318562322402267,12.483110644047438,10.750654640675009,10.4980192416525,9.442735042735045,9.42275608942276,11.0862997504269,12.0358514724712,11.864300887167317,11.89851802158931,10.967246068345757,9.205714285714294,8.701480033510183,7.559407019838678,5.1627683946933765,2.0825702475014336,0.3545188306016533,0.35976691157841806,-0.6586280271557315,0.7688759034291865,-0.6399754249436822,-3.7968292436635416,-4.416564667482673,-6.6127473421842415,-6.8583500798680905,-6.051222840348484,-6.306690854764696,-5.054741543657062,-4.309581765877402,-4.284676833696435,-3.023917995444193,-3.597039756755212,-3.740533040411632,-3.4726275242208575,-2.86569968876622,-3.320637943346813,-2.678678678678683,-3.1622226253098678,-3.3673901215162285,-0.8555952234396249,-0.5801036781041704,0.6118881118881054,1.6141141141141042,1.3472403302911877,1.0738671632526495,2.1347896239295188,-0.12929442186921533,-0.11639304092134141,0.4606030829699686,0.09721715882853116,1.652179273780888,1.15302054584483,0.8313974813546797,0.5948767755250636,0.6792407059251651,0.8124658946219628,1.5338911119194867,1.4663287472845805,1.9998795253298125,3.163529199494792,3.6603570788797968,3.6455545643770417
Delaware,0.7600000000000051,0.09021651964714233,-0.4012438559534472,-0.16939019529693275,-1.657403731639541,-0.2804206309464208,-0.3726457850740301,-1.956283062181848,-1.8871732768190579,0.38164105654314523,0.5155681358673727,1.6899114323526383,2.8697798806829935,-0.5802901450725345,-0.17097455496329245,-0.6306937631394488,-0.34996500349965853,0.3723457784039351,1.0981261333870533,1.1887970985291079,0.6622516556291357,1.152997794265095,1.564524165421034,0.7268020708880963,2.5119617224880484,2.6761819803746683,3.6106750392464604,4.635761589403971,4.8716452742123595,5.965826817260346,5.217803030303035,6.593614207443797,6.20305980528513,5.976131912180016,6.50706507065071,7.710031903580293,8.372620918456425,8.31255909911459,7.95166469494676,8.260654928418633,7.596874244743419,9.1904761904762,11.099804305283763,10.031919744642034,10.721772985923925,10.343073121093175,9.088987529063626,10.712805636137581,12.368136326751415,11.955734141360916,15.927145901956981,14.929190841599604,13.847264849250779,15.950811955754284,12.396233773469273,13.255889697101287,13.426366423512,8.946059775714211,8.139189055219582,6.446510736196327,1.5472085003262155,2.0912901723334927,1.3247158049138315,-2.8817146201990207,-2.413951353832042,-4.991103608741273,-7.87604614340648,-8.187676758310538,-5.737396538750936,-1.9639855942376965,-4.999017874680798,-4.600313083876188,-5.133705847136296,-8.414968652037622,-4.5590819807712295,-0.7886936269320246,-4.95398369708126,-7.792277248903623,-7.755632582322354,-6.477084778317247,-6.147291539866091,-0.10440229685053468,3.516909347111325,2.139311997261681,5.777620563612771,5.18492713232306,3.7207191877942276,1.5415549597855338,0.5740720098093866,1.4131154780304716,-0.43200087493847655,-0.40704070407041204,4.31144361318925,1.5730459394731193,4.607864674868182,5.081188556279679,2.2419380545077825,3.2474143936552027,1.4962986297054626,2.260065173972465,0.020784619381668208,1.77505579488245,1.5001034554107209,2.5596217105263106,7.719881552288423
District of Columbia,-0.5400000000000063,-0.7518796992481203,3.1427685309624644,0.040481732618148004,-6.314096119042818,-2.1818181818181785,-3.277538338177805,-7.445624683864441,2.554196179437642,-0.4233787691036726,0.9430051813471467,0.8306918788938739,-3.641691084135626,-8.379135123924103,-7.114259316291954,2.005420054200536,1.2163336229365818,6.361063950198082,1.59151193633952,3.8044633368756777,-4.6030042918455,1.2344365222943456,-0.5874673629242887,-2.6719901719901857,8.829153076144426,4.467570692736256,13.887065003282991,13.095613758283376,11.471682513435297,10.183135439726309,11.44422023637937,9.570312500000005,17.708140181717035,16.57534246575343,13.183307466804624,13.06340718105423,10.893194706994327,14.226400313356832,17.15548106955129,19.872372372372375,19.01413452659991,21.226253343392077,18.0375837180571,19.991231915826404,12.312007639054665,16.004752206381546,18.189830881947895,14.160446787410613,27.9823582549551,20.731528895391364,16.909811232812864,26.650512070226775,17.973842640647703,26.042171594764895,29.083442969341768,16.45427962889426,13.48982895755615,2.990097106047509,2.3102106368521893,3.270405158250415,4.747728470865489,6.083520039830723,1.9048481555273813,-0.2611514678513551,-1.9657765409438057,-6.737848699070144,-4.787155256687493,-4.857495410359042,-7.305067343117715,-1.755048122287219,-3.7553280856227405,1.3823427071141634,6.763316501058801,-0.5410423869893705,5.647507596819043,-0.18408736349453197,-3.9516645814897284,7.615798113754134,-0.44674275572962263,5.745365884154917,8.387342737323685,3.7059193012891587,11.021976333179637,7.969493629725968,13.064251377652711,13.930549146285173,14.603693142493288,10.420260095824778,14.27682575895056,8.574249405093415,1.9253067929268595,8.621159901812497,-0.2790381125226902,7.260602951805821,13.011637001398329,6.838933528122726,2.1703027959141936,8.18859639588723,0.2726338527357782,4.726091787026751,14.88276814143529,2.399035563592525,11.82314433313115,13.587400032642394,7.097586975482121
