House Prices Year/Year: Q1 1992 -- Q1 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Federal Housing Finance Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fhfa.gov/DataTools/Downloads/Pages/House-Price-Index-Datasets.aspx#qpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,US Average,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1997.0,1.0,2.5555457978396383,4.040733197556003,1.9568822553897178,3.3130822195220766,2.3721453843679665,-0.3057744325532225,4.819678688087473,0.10964912280701132,0.5306898968659268,-4.620815060434264,2.5144196106705174,3.998968008255939,-8.091653752490593,1.6518052916240458,2.012474012474014,3.2128842380641003,2.930346732126414,2.9563396165619475,4.85695813803136,3.7182885270730757,0.08849557522124228,0.36115178135674997,3.575308641975313,7.141182904914448,4.428749480681357,3.955223880597024,4.128860401232005,4.636062593338105,5.22563519150551,2.0413527247240215,3.515138946495231,0.9310074480595734,1.2220848185058608,-0.2807862013638198,4.147007698038234,2.487481828460679,3.234891767924677,3.014526828449075,7.242450274235102,1.4055080721747426,0.7361828370508754,4.564882885963403,2.230064574260399,4.54031345936339,1.6829676623491152,4.320180651295466,-3.266977807410223,2.228881813073605,2.8703780296136974,0.545627075755189,3.349959056055981,1.4066939228050732
1997.0,2.0,2.7300479720889625,2.4879614767255287,2.9843281093698004,3.4742838802856557,1.8342770555865677,2.0219936147570157,4.773191125156363,0.5904220424229241,1.3128883543796375,1.2858660998937388,1.9651630192050047,3.877290157648071,-11.532690246516603,1.7041730391085887,1.8148820326678792,2.768808524378436,3.175691112634215,3.0899992056557317,3.954712167118477,3.587545126353777,1.9278545165457597,-0.019546520719308076,4.574332909783982,6.681480346333614,3.5053235053235063,4.134069010952809,2.9312751457426662,2.196258698844409,5.173186025679291,1.7704517704517715,5.168492867479843,0.9440389294403881,0.8849557522123819,1.6386809629779533,4.697380307136404,2.8440219142765075,2.834169254040274,2.4477265184201813,5.638270326255832,0.7944013618309093,0.27424308907415534,3.6538949505201668,4.6305344659099426,4.309312903998089,2.1754385964912313,4.334565077130615,-1.908471275559891,1.83802948311252,3.4678280877639898,3.25784664282876,2.5466020842506967,2.820689655172416
1997.0,3.0,2.7984751342921537,3.261651610840182,3.4376560679207553,3.4425186834154973,2.509791383582448,3.128320151103773,5.018248175182475,1.7157941047074374,1.3937282229965071,-0.9121511564773628,1.9927052753313843,4.153300692216784,-7.0719464584495295,2.059164733178657,2.106129164952696,2.349744245524295,2.854553692795651,3.8694932618803772,3.565244766252165,3.6538892624971875,0.24390243902439024,0.23439789041898124,4.841677156967174,6.015207407965053,4.200586128296969,2.1026343349714005,2.7847895122547035,0.713789400543235,4.405805643557076,2.4530271398747456,3.4096640774740337,1.511752657758702,0.2454873646209411,1.5539858728557077,3.658437879401049,2.7623872091182595,2.972097067425504,2.4989690721649493,5.323290993808645,0.6400000000000065,-0.5240746806419958,3.9387308533916907,2.911272035695991,2.9795597484276777,2.057362043413826,3.327758232885409,1.0065127294256917,1.72573761365745,4.9134835128958505,-0.131721679838847,3.513137671082494,2.3479335438692956
1997.0,4.0,3.325579391746372,2.396204033214699,1.8190677277895035,4.022169437846396,2.3935959419830355,4.365684778781849,4.829089976271404,2.865645321282921,0.8160828025477639,-2.4577572964669794,3.083074189249222,4.992016135809743,-7.911250560286855,1.5509442090902537,1.8625929254145912,2.459341531138444,3.4306733728698995,4.822873301390296,3.1442615276585797,3.614368960684521,4.242543557436758,1.5164856667645157,5.707456978967494,6.103703703703711,3.497513236001936,2.4137931034482687,3.1060911657926535,2.2987777848141318,5.478349912229381,1.8880997748137944,6.389256282429531,2.7426570706088382,0.8108303771809199,2.1901493742430374,4.459111397295562,2.8472002530844627,2.7921568627450997,2.984215718513643,4.216867469879517,1.4417640407086327,2.495563442768412,2.6825266611977,3.3347959631417305,3.076923076923075,3.0630003480682175,2.6171741361614798,0.683660513722046,2.721214365049979,5.53253716792591,3.148983305641272,3.3730735678976345,3.3014650251048985
1998.0,1.0,3.9561568761774315,2.3725628376791286,2.1877033181522543,3.9752234593068896,1.8380331474353966,7.302111596083518,5.602900025438821,3.0230010952902573,2.6494023904382438,8.657620275877536,3.3494505494505513,4.8375093029025,1.2525593159099024,2.293643945930398,2.461889622564601,3.065346534653469,4.121329557311075,6.384476957984505,2.5818882466281265,3.9500584112149504,4.538756262894184,1.624197626920834,7.638028034709632,5.92138846350179,4.320496499045199,3.589375448671931,3.33359980813813,1.135587961526518,6.076113593772508,0.01717180389799607,6.641290193328654,3.8353238178463958,0.3162055335968363,2.845937248592114,3.9103481163567126,2.301024428683993,3.4219346792423533,3.447994783175733,2.027235196253633,1.2080914028844278,1.8651832460732913,3.449967298888173,6.463459419757607,3.1916537867078785,4.367417677642973,3.8222728567359607,3.4166994879873958,1.6947599853426243,6.49726600192988,2.422335823830109,3.349420154145341,3.8950389503894964
1998.0,2.0,4.533876719307186,3.539545810493341,3.4563704063461196,4.7146401985111535,1.3000234944004987,8.553546592489564,5.931883875832617,3.902173913043482,2.7005638539914827,4.5325779036827125,4.099868593955315,5.652173913043467,2.5684516598012967,2.506265664160401,2.3497002106627707,3.196920901735915,4.325361677000306,5.1779935275080895,3.9730019941708905,4.45799753140203,5.293945598128114,2.590420332355822,8.197027759603712,6.1050061050061055,5.491375217597719,3.6061684460260874,4.355456285896612,2.0865871181358178,4.237348285896818,1.2768874796469356,6.801651267937883,4.3096799074431145,0.1355013550135485,3.612659235668785,3.6238136324417747,3.580101840971401,3.4295889138344875,4.235846764396201,3.78699675225198,2.420716832426345,4.036757466360353,4.634842921256624,3.6784251742222893,3.54219264019585,4.507211538461538,3.7216100742073337,4.45701806630932,3.005038937242328,7.600667143197517,2.354751827626012,4.057825806913344,2.4414783016969523
1998.0,3.0,5.1327433628318495,3.4605558566230545,3.7901343848072693,5.333948197678884,3.1267056530214354,9.60393772893773,6.466426709693445,5.460640138408301,3.6229749631811607,14.301369863013697,4.779764500654156,6.005835629761709,-0.9482655143440238,2.1739130434782625,2.93288212069938,3.2797126347024745,4.941262848751849,5.075872534142638,3.7236872102743415,5.384948096885813,6.199513381995138,2.8354282373575086,9.725685785536161,6.668086919471677,6.617187499999999,4.031876282152438,5.078032163511037,2.841194179628701,4.233999012066897,0.8235693666157232,8.760120963808399,5.217140661029983,2.1895707288965656,5.296104928457868,4.317951120480988,3.404451975660469,3.5080985645198375,4.312841969745723,3.4058541906551145,2.412793416253622,5.476896059708039,5.263157894736842,2.6938659464069885,4.320940529811433,5.740155462543789,2.6624246483590146,3.4193044157874173,3.210507114191897,6.643846273533546,2.4749786639770552,4.072686134483484,3.535014757177342
1998.0,4.0,5.7033269407154075,4.672536299042332,4.235125219333229,5.586847313137467,2.709188017648425,10.288991341504545,7.47583506668298,6.7716704168006085,4.748272458045412,12.997375328083985,4.628512325461132,6.459617385736006,0.5232416646385892,2.000989888991009,4.0259844414147175,4.103755323267505,6.147481492233995,6.893967778194093,4.901664145234507,5.42464583185022,6.440037771482523,3.2286044718581284,9.803744234421636,6.750907567718505,8.432801116106026,5.183619137107525,5.383411580594687,2.544261483223978,6.594549615144574,1.9636178170690262,8.759682509323909,4.695191215448688,2.9515260323159884,6.459259259259266,4.091539528432734,4.906182713011377,4.311002594231654,5.755567973177931,3.4742292870905476,3.16767301439851,5.389027161562606,5.35272030039147,2.802547770700622,4.568527918781727,6.0114826072272916,3.9284325165305294,4.888932001164024,3.5772211209226876,7.428791377983068,2.8917695788908353,4.915611814345999,2.6899260936147495
1999.0,1.0,5.971993410214168,4.252715312834635,4.942300039793082,6.32682301485558,3.4014654839953695,10.59806508355321,8.093947606142727,8.398894322772689,4.822433533863768,11.43564867375374,4.695474651241915,6.996371667455438,0.6780064232187551,2.509313277570811,4.431537910732749,3.881032892714404,4.9244864361892455,6.3322791792307225,5.6123215627347856,4.235442860153123,7.1139930457663825,4.450186620729262,10.62189936215451,7.077452667814114,8.717870490427867,4.827904827904813,5.887358811697365,1.8407166523499816,4.600122307535511,3.6913039745901037,9.242908134510618,5.3674957920329245,3.35267569310123,7.010853622763276,4.3597980725103165,4.413803728239114,4.446789267410314,5.594515798597427,4.759028868220796,3.6920514481354765,6.713780918727911,5.373794847479055,3.470162124870646,4.725529843480867,5.778811026237137,2.9353670580489535,2.151766162048943,5.702188991982703,6.689821806100886,3.463103739537756,5.136604404795097,2.5059194948697727
1999.0,2.0,6.04288499025341,3.8723339888065382,3.6147406306235856,5.776066350710909,4.329339002705833,9.929532351057011,9.41392810535056,8.588764515116637,5.914082065112696,10.458697179564389,5.251199192123197,6.902709837720332,-3.1301677297424897,2.906042612644077,5.201076630778969,3.5545745166692164,5.532757888778826,6.849816849816846,4.846562407789904,4.260790991867655,7.58333333333333,5.212005717008098,11.10055286800277,6.9857171867596435,10.336033603360338,4.770628196320892,5.847729704938088,3.3106909001897047,5.603976576331193,2.1831105093924505,10.813546843364625,6.386911914224972,2.136599957268001,7.549707040630102,4.5492392703050415,3.441234306458941,4.745508982035931,4.747474747474759,3.7432839345810964,3.5086112128984963,5.1945320715036924,6.0126335490914835,4.0121959670154475,3.8052312693956,6.4733426435554176,2.2601626016260092,5.863346954290603,4.909721604553941,6.1263655152052054,1.3081723178708438,5.68088033012379,2.160675702219611
1999.0,3.0,6.293089626422967,3.419634839868319,3.2795782291828335,6.041590660342941,2.850446091032822,10.015665796344651,10.975751923525289,8.479442222905769,5.3913208262270205,11.591562799616495,5.5190210605177805,7.385885771083414,0.5210857973824611,2.93422333472396,5.565557729941302,4.3172538938454625,5.16336668299167,6.231496858978984,5.604806212909354,3.7759080648471235,9.063416422287391,5.722948645063475,11.607744107744113,6.863724119565942,10.258664908038396,4.97535077739856,5.797647768395678,4.702079648716233,5.781599079276956,3.0147368421052616,9.785630998295822,7.652269199159889,1.7972934874541948,8.10606775502501,4.281437125748503,1.8175046554934806,5.020765351527745,5.8701018204258055,3.364003985231207,4.337503424344809,8.241415192507805,6.007692307692309,4.976467331118493,4.002927186242224,6.220211648759999,2.8924047191866435,7.793311921405629,5.7705903145988,6.032973446162811,3.2480314960629855,5.394388205720496,3.0450275348234643
1999.0,4.0,6.200205095842865,3.0030251604810694,0.260157624913921,6.127450980392156,3.315999698545486,10.460848287112565,10.672814207650273,8.499749121926742,6.41786824992932,9.625569079252996,6.219622703682344,7.240601503759395,3.377315095024823,3.8541522251490385,5.4506206152185595,2.81145407214578,4.06153846153846,3.3578689099193775,4.8312662244014914,2.795597271929223,7.478708303761539,6.152553449724586,12.404250061774155,6.775227257864112,10.171551107934231,2.9181865554976456,5.108405108405105,3.7066103229701093,2.0426749934946753,3.0179241350562656,10.674404290864329,8.553345388788435,2.0368303571428483,8.6000556637907,4.404471093345168,0.175927283389539,4.49857362299759,4.234601449275373,3.247017748036085,3.9077975868899726,9.06663928534757,5.429589747478575,5.49359768690625,4.12983625561512,6.777636189869378,2.026304533789575,5.659853879589387,6.00260983036102,5.9261913292726485,1.930818547785898,5.549969837120451,4.1431628087920735
2000.0,1.0,6.482705013602801,3.5143066764490034,1.1072349461549973,6.0638297872340505,2.4988810980158096,11.11332007952287,11.454677140787789,8.758336602589258,6.127927427566421,17.967954061313332,6.784205394865135,6.737928492443778,6.391776937618143,3.448985189248492,5.729087307633712,4.142931123770085,4.932123610068893,3.928620832756936,5.143344952692622,3.894878706199462,7.422354799087554,5.460875939160705,12.997517418114832,6.873272037549024,11.540620176792492,2.203613926840018,4.924380799298611,4.675262079768658,2.8257762764713488,2.8893120291414807,12.639724849527086,9.398296059637902,0.8525681014763913,9.502923976608193,3.8258575197889173,3.7329398745850257,4.062635300909219,4.328035221252154,3.7069064914101104,4.381581295734425,8.137668071442905,5.497225138743051,3.3604480597413127,3.2108123569794116,7.166405023547877,2.2280262246148808,9.898406188833992,5.462757797852392,6.029723991507418,1.2320023749443347,6.390454093470345,3.8883541867179994
2000.0,2.0,6.686580882352933,3.2401339740789195,1.8802386166276375,6.041725007000837,3.423490181548725,11.839549339549352,11.325562483057748,9.431599229287096,5.874863586758829,16.110858700590644,6.9001359238826225,7.125217896571762,8.51115717595414,2.5863824587604385,6.140416886146456,3.7559720690922345,3.9688924644676966,3.942406582104902,4.481812425244498,4.086666666666663,9.51028487821671,6.991487049447563,13.972474924189408,7.042075292628912,11.040108769544533,2.9578901355092544,5.799090055607714,3.9864944911740428,3.1401121929202427,4.306061609804561,12.158458599784083,9.713292788879242,1.324872742486581,9.055997142091632,3.815522733854606,2.113036484609188,4.108903815921109,4.584229656553673,2.4585965511353893,4.849986724488897,12.764894042383043,5.311166691187288,5.0233177881412345,3.779628443305575,6.974770465241872,1.9928976519849577,7.612208258527818,7.291225095379393,4.875504242592844,1.9146567717996381,5.7139138357412484,5.41562520028199
2000.0,3.0,6.742589938909418,2.937558787352581,2.447263718940013,5.318929333241581,2.9405278247445414,12.901082209986711,10.993224434056415,8.998109640831755,6.536006473073808,13.145459231892772,7.7232565478068835,6.358134567461736,8.004822182037373,1.6279383950283686,6.414059024173199,3.1818511270566177,4.537289601490249,4.2142468733006995,3.892049396420157,3.203480324302937,8.98243845055036,7.8150206130130835,13.884908364130021,6.902566658360318,11.371037416096241,3.0778122967993577,5.209149861041811,3.7045666356011093,3.1295999999999915,3.024605575083792,13.937908496732026,9.593689032148603,1.1770407810011692,9.357541899441339,4.184610967556713,3.101909430097307,3.8627215592119186,3.6065573770491723,2.795259964846633,4.621039733940138,12.00730628725246,4.477178724330591,5.42625436803588,3.0396847734308987,7.293330291276905,2.7001321003963086,7.703093506265889,7.73665302030244,4.981080151358796,1.4372662609078302,6.111003674337664,2.898459603898136
2000.0,4.0,6.974671321399402,2.38538681948425,4.449362741356951,5.868767830457829,3.0272084032387525,14.297581687280777,11.644293576094217,9.04550499445061,7.784272051009557,13.450292397660835,8.476810919807667,6.394166725092901,8.302107728337223,3.117073821919648,6.477555198128371,3.0528828763654774,3.4233523884617965,4.673087357569191,3.8107029852799505,3.0808644813768624,9.797771357820887,7.396657871591906,15.014288854693348,6.28406933300667,11.924998377992601,3.262206148282091,6.181124611472167,4.2086268118051215,3.448935356368734,3.8196973375414736,16.413760228807497,11.177744461102773,-0.5195515449822197,9.866735007688375,3.7365286443562185,1.43421630323431,3.8009239815203544,4.207400970381637,3.849405399312396,5.051993067590986,12.897759367350783,4.37315687261743,4.241712346645784,2.3378792095741816,6.727828746177378,1.739768380233712,10.56455142231947,7.755437012720573,4.566364497361657,0.8630147005046492,5.772528100590591,5.260864151413267
2001.0,1.0,7.073509015256587,2.2184421291374266,5.115511551155111,5.770645269140752,4.053562331708022,14.582215065306864,11.777055736065984,9.072053386238617,8.443087658089832,10.77961843448221,9.046640797382627,6.139926790524218,6.574125485841202,3.2080599191356822,7.011096699812645,2.315834339703055,3.712131062280593,3.746838812724608,2.841677943166433,3.0029835257491215,12.095720352825875,9.018245004344058,15.563430191353655,5.817591144266627,11.50386816780929,2.9754204398447714,5.591532623076368,6.964429607459419,2.6407227241139726,5.495654972642431,14.480916030534349,11.316622049160383,2.3780068728522394,9.65453938584779,4.320203303684882,2.311357655927743,3.7792108730323752,3.7694013303769474,3.7745288787592535,5.480037616482856,14.261853948223072,4.379043150636259,4.347826086956509,2.6952123605625897,6.137845162235403,2.210751342614323,8.328386057162248,8.969696969696965,4.74569483380057,2.851906158357761,5.383512991463634,3.829287875980494
2001.0,2.0,6.999784622011631,2.623598279145214,6.025793062555607,6.100217864923754,2.7942967686465616,14.250976986539293,10.407129638648097,8.997270886521699,8.331901735097064,14.24323055251212,10.007479431563219,5.661400772933754,10.23710529272952,3.8975648491265127,7.047146401985109,2.5644658543496774,3.6303843177714694,4.426121372031668,3.360269360269366,2.6580413757766,10.099025463690671,9.27712883020145,14.735980352026193,4.994680222248485,11.638300477531525,2.3492782337956366,5.713310580204781,5.724864710908563,3.000750187546876,6.128929818990167,14.794520547945197,11.12606905289833,2.9316633404445605,10.302186553107852,3.5427854104191456,2.7781755692395786,3.6996362138787937,4.0853961273849135,4.904738099205695,5.984637460960584,13.314422480276566,3.297010338083263,3.8061405734585136,2.0919067215363394,5.676163000360623,2.265758977290435,11.311311311311313,8.929276965626233,5.006963326480544,0.39321342751037064,5.577443979315441,3.9092898832684866
2001.0,3.0,6.931392637603337,2.8607577142053793,6.2577855939034155,6.2851169476022495,3.777761908162531,12.974018330110153,8.1440469430248,10.59660076309401,7.822784810126579,17.055205406636805,10.823874038813623,5.382246619360016,10.87174907913829,4.865403788634112,6.828792418646793,1.959820174206232,3.003882135811111,4.193842942864602,3.4056761268781264,3.5894488088394993,11.827293754818816,10.07481296758104,14.71523178807947,4.9242424242424345,11.534789354338217,2.3550851615616555,6.2516933080466135,4.16760278589082,2.8608663274171615,7.537887804490994,15.151297863186572,12.54643962848298,3.2231574625333668,10.36079182630906,2.8591112642094423,1.5397715177747728,3.4131085123742055,4.191279887482425,5.405405405405396,6.784339969884556,13.887219981117493,3.549104042228097,3.6397748592870505,2.103250478011481,4.734902183158476,1.1473554229265226,9.096826688364528,9.391236913532389,5.262468051641655,1.8000433745391313,5.388494016159392,6.23854332152023
2001.0,4.0,6.728232189973612,3.1274050234380457,8.307759754493626,6.473758501219026,3.3984706881903017,11.451183073568597,6.177730685953838,10.424088210347746,8.216251745953508,19.595099357537716,11.060270250947307,4.784184514003289,9.665909828089536,2.569745614602886,6.687723152979958,3.411723411723422,3.9199491740787717,5.138339920948602,3.6111847336337246,4.989803721641609,10.712674785746504,11.800835312423235,13.302752293577976,4.713882325822628,10.242884470465489,3.236200616419169,5.568491783647132,6.384761479164326,2.6067665002773093,7.638943019720953,12.011192247321363,12.084207371890939,3.855140186915877,10.349117486976107,2.4331898024742,6.4781416822969184,3.4661811315665347,3.571924947880463,4.8518397915988265,6.879485275921793,15.293529019346222,3.204465577837486,5.640415675472637,3.032363339679072,3.9625410580753284,1.8027298480556269,8.565547815072826,9.253617669459235,4.8004140518858875,3.0454644333260945,5.745677233429391,6.03300408114983
2002.0,1.0,6.551677120261784,3.0578283178477306,6.379334950763542,5.696042483246928,3.182263253601911,11.360087445346643,4.624122355887471,10.128152128978906,7.59269685514358,18.880226789510996,11.128942227183938,5.016918271733458,6.616651036782321,2.3569456040074415,6.491145377415673,2.679997222800795,3.0589857707014327,4.439027519404719,3.3092105263157903,3.3876959889175717,10.972677595628417,11.906279885240663,12.197963939654107,4.394792199670259,9.600631768953075,3.3710217755443974,5.717488789237679,4.46620749031424,3.7052994398966024,7.32972313324688,11.87570847502834,12.374289462177519,2.79269602577873,11.125485122897805,2.41575314656922,2.564993743917696,3.842041961780035,4.039150813344351,4.896078851510599,7.132436375425525,17.419197661198638,3.7798814956071527,3.7833827893175105,2.799892052354612,3.4159133255123986,1.4079477630974804,10.608314413215373,8.639228772710423,4.893901739629138,3.1434884881317253,5.179447762076504,8.946523109868533
2002.0,2.0,6.796833064949004,2.907016699883182,6.004893393918192,5.649928442536235,4.391161915383015,13.111888111888112,3.4537514886859793,11.041111380340835,9.316523945448779,21.071379641046732,11.5787326624966,3.8629363449692056,10.020387359836915,2.757786128272093,6.503741969666861,2.479624257494131,3.434758260220261,3.71423157096835,3.531174669359559,4.373596206638377,12.085088157612969,12.548412083656094,12.73040789630158,4.289815909474753,9.300795174115716,1.8805309734513462,4.752372957964735,5.183189655172416,3.0529254673464443,6.695092758827041,12.100883699929039,14.26637212285326,4.512937086314101,11.634122800504874,2.6335286589883453,4.890622822906514,3.137410643367739,3.31175468483817,5.2737477496558185,7.311245619624089,18.344676523507786,3.1038680010819606,4.949890002444405,2.7880416526704774,3.4261534261534137,1.062045835662383,7.0218824940047995,9.256438157417497,5.2924087406846,5.534198883005727,5.172011661807583,9.180270317711074
2002.0,3.0,7.208933527157392,3.013530135301351,7.433970071029586,6.1101549053356266,3.819157720891833,15.852932420363189,3.841946352776441,10.867178924259054,11.215465289191515,18.17710022705156,11.379105266635827,4.116376572227175,11.960132890365443,3.137478608100392,6.581436305524756,2.7557698932139165,3.8739573679332775,3.7370892018779336,2.9577010009686875,4.241938467229789,11.54853833425262,13.993354478175505,13.624292806835236,3.599000277700633,9.127387512706651,2.6843799219338407,4.659909479186589,7.947805456702244,3.4389140271493144,7.968715413561582,12.98337380907902,14.655113128395572,4.786528772208962,12.216114566758293,3.101138647019421,7.3794549266247405,3.629191321499021,3.1384989200863975,5.641025641025641,7.7947512730121336,19.888461828321663,3.165872962640015,3.077480086893552,3.638309256286783,3.106388738494859,1.6074062770232447,9.26312649164677,9.10959875230398,4.544888556842226,3.919897741798047,6.0410421950657245,8.374072582964285
2002.0,4.0,7.663782447466009,4.016282225237441,5.916481144167855,6.459777041277492,4.4576828266228565,17.187160350699223,3.996008330440823,12.381903371994781,10.113127325184111,20.007495783621714,11.85142268572164,4.59090623231244,12.264615991324062,3.950523791493115,7.098725704723903,1.6020636752426753,3.943265880051365,3.210896092690748,3.664385751742655,4.0606980273141104,12.528009777958843,15.118663932024601,13.917004048582996,3.8688019371526066,9.512041224103482,3.419731306825887,5.092009074867647,7.293252822263069,4.264264264264261,8.689984792526612,12.898312313410113,15.700822137557635,6.636670416197976,11.746054114994376,3.5430706612397422,6.415989159891598,3.851919442090854,4.139828234031143,5.973084886128375,9.207378251138385,19.7381744539274,3.993055555555568,3.1525925925925886,2.5999736043288886,3.260285022855622,2.524664811535533,8.37100772932771,9.794353433252013,5.938638187542444,4.827246499190757,5.864986089820026,7.7090422268087195
2003.0,1.0,7.754814767419544,3.835026576061372,7.371880869331888,7.6918475985405905,4.988815834067637,17.710159153053347,2.78264586450097,12.515015015015027,10.70494131718621,12.400143078573974,12.626357757267522,4.213396121197108,14.767396403440202,4.900238423892586,6.9174834018337,2.4477652309148725,4.385378018368717,4.010810146796881,4.113863592944028,6.041780863633605,11.863961657146604,13.680387409200975,12.888767422793121,3.6325019061104387,9.495625321667518,3.524407534940246,5.57045723909925,6.768311527763478,4.291055849011805,9.351904491188174,13.231612826320175,14.850843060959798,6.256530825496333,13.141135383140448,3.33002973240832,7.624534056252117,3.3459880316582056,3.3788260235855265,6.562148912266365,9.010440308669992,18.832561034649693,2.0343877149232146,4.193471527281386,3.452123121349341,2.9961297210729883,1.7153780371246021,7.219705549263865,10.18430034129692,5.461393596986805,4.284727021423648,6.414076114452766,4.979524979524982
2003.0,2.0,7.520261355783125,4.147188459997315,7.155104194144041,7.862653866541018,4.647125592575268,16.84026611114845,2.7927006054404417,10.750654640675009,10.25603829694639,16.623288446305303,12.442873682286262,4.232052390955142,10.67358473084406,4.351059873558951,7.051800261177789,2.635303632809865,3.8200084220658264,3.2584201230281953,4.172172928072491,4.6625620180524905,10.540058591262248,14.452856159669647,11.408829579619177,3.0283400809716676,8.534443831217695,4.397394136807811,5.257967083769957,9.245978895604964,4.134519111844049,10.656944541821508,11.922435122849416,14.462114125350794,5.6486693961105505,11.372705506783715,3.4125213282583133,6.48246546227417,4.030291361827751,3.9641184618428795,7.091841867015389,9.210331007867,18.469063987308303,3.482652325047552,3.4063118667753542,4.071895424836595,2.3426158110070023,3.0018101367658883,7.009313073314187,10.059093021711691,5.608205374280227,5.340206185567017,6.4090480678605095,7.0953912111468425
2003.0,3.0,7.562403697996925,5.2603648424544,5.507413826304649,8.33043679759008,5.998541790945836,16.266221251445454,2.237579537314063,10.459688826025454,9.120337790288534,18.307075808310934,12.921981607831503,3.8987187309334876,15.861882924197465,5.72148475909538,7.093023255813955,2.996982903117666,3.8246490601951026,4.308472121650986,5.281314683560176,5.447447802685283,9.401075468199522,14.594236502153032,9.368966568438166,3.6026376454189672,7.8737069176839745,3.1610536845615265,5.755877695212564,9.12587412587413,3.972003499562556,12.710995694662744,9.391534391534387,13.375719769673712,6.497532582563589,11.202062520141794,2.9948677970505977,5.993752440452953,3.6733917015607105,4.312544990511094,6.761442441054094,9.600290697674426,16.067387477998473,3.569338794616741,6.498068141903755,3.8267940113577557,2.3564161470298677,3.429286608260323,8.286689419795213,10.86998895458384,6.95569318723202,5.289052890528911,5.876277451619918,8.830865573422484
2003.0,4.0,7.855459544383346,3.8155491781894044,8.69426751592357,9.379068319465683,5.729269092100937,18.549434242255614,2.0985439526054495,9.425193083179545,10.639178101082539,14.18904851134707,13.801438848920858,2.8861764175335285,20.74295248968122,5.7977173385138485,7.27720689862389,3.541123805705894,3.376073403129032,3.958918015166893,4.256631708821719,5.59379374708353,12.490948587979718,14.348434716212784,10.232489264030797,3.2372576030518094,8.31612810294329,1.8829549927831024,5.786759414727756,8.96544974062836,3.784562211981563,16.80325138250383,10.404749055585537,12.940496822645873,6.521469347232559,12.314773945393783,3.054517334708068,4.864073343095445,3.539600853520765,3.562914760646866,8.122496825241768,8.289752650176672,16.363636363636346,2.9472197251829995,5.463319354282771,5.023154103421663,2.2068875724236614,2.2256217923411072,9.682411519310985,12.139682539682543,7.266476312569196,4.712358192924756,6.714576852944321,7.493914754777564
2004.0,1.0,8.354610771331865,3.984967277910955,9.464609233460365,10.835878922521516,6.656336755116536,20.114360593245586,2.7156283789403646,9.408153733235466,12.37085556080761,28.556274530603588,14.67833649236259,2.764730364468759,20.880524567827624,6.196542855433946,7.161866461647634,2.607088641013806,3.5718447733364385,4.121884965158846,5.608905743470541,5.238067888116694,9.038619556285953,17.50924011777236,10.30842976807243,3.2634400126123326,7.675675675675682,2.8891932433313623,5.849680926494905,9.079505982246234,3.8185750056908767,21.731219131791004,10.427413411938101,14.217955957086396,7.400122925630007,10.773514102408917,3.216318178911696,5.144836272040294,3.6050059149492504,4.191233017175096,8.788996980878903,9.362204177944347,17.250611104644403,5.280421919217911,5.9169906242854005,4.377339338958324,2.5720764496274695,4.4164193867458,11.07736994982836,12.513938793210269,9.130184331797233,5.566600397614318,6.962493396724764,11.520257970562216
2004.0,2.0,9.290639242725259,4.475793523565257,8.794387346913652,12.558698263623459,6.827027371913492,23.13222522574337,4.019245924758388,11.112570602916076,11.953160976251574,20.52202600426935,16.924077385790923,3.508979906348164,27.78568438677269,9.188643383226418,6.9416206796398425,3.6905700026267434,4.438521265500055,5.361566591954704,4.470218678265075,6.8250613969958245,11.96635363254019,17.81719783523752,10.268913928605244,3.4842292780048076,7.4195636094674615,4.147165886635462,6.084563129538543,9.785717634922857,3.206832192749272,30.216055249318885,9.80926430517712,14.133158984417566,8.168331819557965,12.110354711572914,4.651605533697159,6.961077844311375,3.343615052436778,4.383961426214945,9.163065940259262,10.356778797145756,15.913402522039958,4.569653948535941,5.580269159299508,4.917415059976143,3.0111548133341848,4.744935318525751,15.678576102604378,13.356660231660241,10.847958198443798,5.389182488419123,6.814984629812944,9.117293835068054
